date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Nov 14 2004,,Sunday,319,"$34,706,355",-39.2%,-1%,42,The Incredibles,"$13,949,731"
Nov 13 2004,,Saturday,318,"$57,049,619",+46.3%,<0.1%,42,The Incredibles,"$22,373,991"
Nov 12 2004,,Friday,317,"$39,000,730",+71%,-1.9%,43,The Incredibles,"$13,927,637"
Nov 11 2004,,Thursday,316,"$22,807,348",+93.9%,+255%,38,The Incredibles,"$11,011,689"
Nov 10 2004,,Wednesday,315,"$11,764,359",+59%,+93.3%,37,The Incredibles,"$4,510,094"
Nov 9 2004,,Tuesday,314,"$7,399,418",-4.7%,-3.8%,37,The Incredibles,"$3,212,599"
Nov 8 2004,,Monday,313,"$7,766,809",-77.8%,-3.2%,37,The Incredibles,"$3,802,480"
Nov 7 2004,,Sunday,312,"$35,040,201",-38.5%,+58.4%,40,The Incredibles,"$20,440,611"
Nov 6 2004,,Saturday,311,"$57,020,452",+43.4%,+55.8%,40,The Incredibles,"$29,523,934"
Nov 5 2004,,Friday,310,"$39,767,453",+519%,+31.8%,40,The Incredibles,"$20,503,078"
Nov 4 2004,,Thursday,309,"$6,424,012",+5.6%,+3.5%,37,Ray,"$1,354,050"
Nov 3 2004,,Wednesday,308,"$6,085,368",-20.9%,+10.3%,37,Ray,"$1,333,990"
Nov 2 2004,,Tuesday,307,"$7,689,140",-4.2%,+26.1%,37,Ray,"$1,553,885"
Nov 1 2004,,Monday,306,"$8,023,640",-63.7%,+25.3%,37,Saw,"$1,888,522"
Oct 31 2004,Halloween 2004,Sunday,305,"$22,119,075",-39.5%,-4.7%,45,Saw,"$5,392,153"
Oct 30 2004,,Saturday,304,"$36,588,334",+21.2%,-9.3%,45,The Grudge,"$8,806,068"
Oct 29 2004,,Friday,303,"$30,180,778",+386.1%,-5.3%,45,The Grudge,"$7,725,169"
Oct 28 2004,,Thursday,302,"$6,209,073",+12.5%,+13.5%,37,The Grudge,"$2,419,102"
Oct 27 2004,,Wednesday,301,"$5,518,377",-9.5%,+15.9%,37,The Grudge,"$2,122,886"
Oct 26 2004,,Tuesday,300,"$6,097,047",-4.8%,+8.8%,37,The Grudge,"$2,427,981"
Oct 25 2004,,Monday,299,"$6,403,631",-72.4%,+20.3%,37,The Grudge,"$2,768,345"
Oct 24 2004,,Sunday,298,"$23,221,277",-42.4%,+3.9%,46,The Grudge,"$8,986,659"
Oct 23 2004,,Saturday,297,"$40,335,537",+26.5%,+7.3%,46,The Grudge,"$15,584,091"
Oct 22 2004,,Friday,296,"$31,875,291",+482.7%,+21.1%,46,The Grudge,"$14,557,965"
Oct 21 2004,,Thursday,295,"$5,470,062",+14.9%,-0.5%,39,Shark Tale,"$1,061,228"
Oct 20 2004,,Wednesday,294,"$4,759,285",-15.1%,+1.2%,39,Shall We Dance?,"$966,000"
Oct 19 2004,,Tuesday,293,"$5,603,759",+5.3%,+4.6%,39,Shall We Dance?,"$1,151,000"
Oct 18 2004,,Monday,292,"$5,323,853",-76.2%,-58.6%,38,Shark Tale,"$1,031,085"
Oct 17 2004,,Sunday,291,"$22,357,618",-40.5%,-17%,45,Shark Tale,"$6,479,857"
Oct 16 2004,,Saturday,290,"$37,578,581",+42.8%,-8.9%,45,Shark Tale,"$9,874,275"
Oct 15 2004,,Friday,289,"$26,323,723",+378.8%,-2.4%,44,Shark Tale,"$5,651,820"
Oct 14 2004,,Thursday,288,"$5,498,414",+16.9%,-1.4%,44,Shark Tale,"$1,426,042"
Oct 13 2004,,Wednesday,287,"$4,703,983",-12.2%,-11.5%,43,Shark Tale,"$1,269,892"
Oct 12 2004,,Tuesday,286,"$5,359,547",-58.3%,-5.9%,43,Shark Tale,"$1,398,968"
Oct 11 2004,Indig. Peoples' Day 2004,Monday,285,"$12,868,029",-52.3%,+118.6%,43,Shark Tale,"$5,273,734"
Oct 10 2004,,Sunday,284,"$26,952,598",-34.7%,+3.9%,48,Shark Tale,"$9,558,685"
Oct 9 2004,,Saturday,283,"$41,250,221",+52.9%,-4.9%,48,Shark Tale,"$13,944,289"
Oct 8 2004,,Friday,282,"$26,976,692",+383.6%,-7.9%,48,Shark Tale,"$7,827,325"
Oct 7 2004,,Thursday,281,"$5,578,253",+5%,+71.8%,41,Shark Tale,"$2,056,631"
Oct 6 2004,,Wednesday,280,"$5,313,234",-6.7%,+53.3%,41,Shark Tale,"$1,939,575"
Oct 5 2004,,Tuesday,279,"$5,694,743",-3.3%,+39.7%,40,Shark Tale,"$2,063,088"
Oct 4 2004,,Monday,278,"$5,886,820",-77.3%,+48.2%,40,Shark Tale,"$2,356,076"
Oct 3 2004,,Sunday,277,"$25,935,645",-40.2%,+91.1%,47,Shark Tale,"$13,598,117"
Oct 2 2004,,Saturday,276,"$43,389,242",+48.2%,+81.6%,47,Shark Tale,"$21,085,643"
Oct 1 2004,,Friday,275,"$29,283,397",+802%,+60.3%,46,Shark Tale,"$12,920,846"
Sep 30 2004,,Thursday,274,"$3,246,370",-6.3%,-2.8%,40,The Forgotten,"$1,117,348"
Sep 29 2004,,Wednesday,273,"$3,465,950",-15%,+1.8%,41,The Forgotten,"$1,204,673"
Sep 28 2004,,Tuesday,272,"$4,077,556",+2.6%,+6.8%,40,The Forgotten,"$1,467,225"
Sep 27 2004,,Monday,271,"$3,972,298",-70.7%,+8.4%,41,The Forgotten,"$1,453,433"
Sep 26 2004,,Sunday,270,"$13,568,635",-43.2%,-6.6%,49,The Forgotten,"$4,775,200"
Sep 25 2004,,Saturday,269,"$23,889,510",+30.8%,-8.2%,49,The Forgotten,"$8,627,216"
Sep 24 2004,,Friday,268,"$18,268,626",+446.9%,-5.6%,48,The Forgotten,"$7,619,695"
Sep 23 2004,,Thursday,267,"$3,340,638",-1.9%,-20.4%,39,Sky Captain and the World of Tomorrow,"$722,983"
Sep 22 2004,,Wednesday,266,"$3,403,740",-10.8%,-16.7%,39,Sky Captain and the World of Tomorrow,"$752,098"
Sep 21 2004,,Tuesday,265,"$3,816,813",+4.1%,-3.2%,39,Sky Captain and the World of Tomorrow,"$878,317"
Sep 20 2004,,Monday,264,"$3,665,987",-74.8%,-9.6%,39,Sky Captain and the World of Tomorrow,"$925,482"
Sep 19 2004,,Sunday,263,"$14,525,402",-44.2%,+0.4%,45,Sky Captain and the World of Tomorrow,"$3,875,428"
Sep 18 2004,,Saturday,262,"$26,010,541",+34.4%,+6.2%,45,Sky Captain and the World of Tomorrow,"$6,529,339"
Sep 17 2004,,Friday,261,"$19,353,773",+360.9%,-1.1%,45,Sky Captain and the World of Tomorrow,"$5,175,511"
Sep 16 2004,,Thursday,260,"$4,198,705",+2.8%,+30.8%,38,Resident Evil: Apocalypse,"$1,211,529"
Sep 15 2004,,Wednesday,259,"$4,084,904",+3.5%,+13.1%,38,Resident Evil: Apocalypse,"$1,241,379"
Sep 14 2004,,Tuesday,258,"$3,944,908",-2.7%,-5.7%,38,Resident Evil: Apocalypse,"$1,337,822"
Sep 13 2004,,Monday,257,"$4,054,152",-72%,-75.6%,38,Resident Evil: Apocalypse,"$1,547,668"
Sep 12 2004,,Sunday,256,"$14,466,625",-40.9%,-30.3%,43,Resident Evil: Apocalypse,"$5,317,962"
Sep 11 2004,,Saturday,255,"$24,487,433",+25.1%,+12.8%,43,Resident Evil: Apocalypse,"$8,487,303"
Sep 10 2004,,Friday,254,"$19,570,825",+509.9%,+22.5%,43,Resident Evil: Apocalypse,"$9,231,008"
Sep 9 2004,,Thursday,253,"$3,208,975",-11.1%,-43.3%,37,Hero,"$571,000"
Sep 8 2004,,Wednesday,252,"$3,611,398",-13.7%,-40.5%,37,Hero,"$640,000"
Sep 7 2004,,Tuesday,251,"$4,183,945",-74.8%,-40.2%,37,Hero,"$784,000"
Sep 6 2004,Labor Day 2004,Monday,250,"$16,592,194",-20.1%,+115.3%,42,Hero,"$2,707,022"
Sep 5 2004,,Sunday,249,"$20,755,267",-4.4%,-2.7%,42,Hero,"$3,221,000"
Sep 4 2004,,Saturday,248,"$21,710,963",+35.9%,-32.5%,42,Hero,"$3,221,000"
Sep 3 2004,,Friday,247,"$15,975,373",+182.3%,-36.9%,42,Hero,"$2,366,000"
Sep 2 2004,,Thursday,246,"$5,658,087",-6.8%,-30.4%,39,Hero,"$1,086,000"
Sep 1 2004,,Wednesday,245,"$6,069,317",-13.2%,-30.2%,39,Hero,"$1,233,000"
Aug 31 2004,,Tuesday,244,"$6,993,112",-9.3%,-30.1%,38,Hero,"$1,558,000"
Aug 30 2004,,Monday,243,"$7,706,320",-63.9%,-25.5%,38,Hero,"$1,841,000"
Aug 29 2004,Athens Olympics 2004,Sunday,242,"$21,324,962",-33.7%,-16.6%,41,Hero,"$4,700,000"
Aug 28 2004,Athens Olympics 2004,Saturday,241,"$32,160,997",+27.1%,-17.4%,41,Hero,"$6,600,000"
Aug 27 2004,Athens Olympics 2004,Friday,240,"$25,305,162",+211.4%,-20.1%,41,Hero,"$6,700,000"
Aug 26 2004,Athens Olympics 2004,Thursday,239,"$8,125,406",-6.5%,-26.3%,38,The Princess Diaries 2: Royal Engagement,"$1,304,471"
Aug 25 2004,Athens Olympics 2004,Wednesday,238,"$8,693,098",-13.1%,-24.6%,38,The Princess Diaries 2: Royal Engagement,"$1,360,841"
Aug 24 2004,Athens Olympics 2004,Tuesday,237,"$10,003,229",-3.3%,-20.9%,38,Exorcist: The Beginning,"$1,626,111"
Aug 23 2004,Athens Olympics 2004,Monday,236,"$10,344,880",-59.5%,-26.5%,38,Exorcist: The Beginning,"$1,917,473"
Aug 22 2004,Athens Olympics 2004,Sunday,235,"$25,562,492",-34.3%,-20.5%,42,Exorcist: The Beginning,"$4,697,341"
Aug 21 2004,Athens Olympics 2004,Saturday,234,"$38,934,581",+22.9%,-11.9%,42,Exorcist: The Beginning,"$6,334,532"
Aug 20 2004,Athens Olympics 2004,Friday,233,"$31,683,991",+187.5%,-27.2%,42,Exorcist: The Beginning,"$7,022,128"
Aug 19 2004,Athens Olympics 2004,Thursday,232,"$11,021,021",-4.4%,-28.3%,41,The Princess Diaries 2: Royal Engagement,"$2,457,226"
Aug 18 2004,Athens Olympics 2004,Wednesday,231,"$11,527,486",-8.8%,-38.8%,41,Alien vs. Predator,"$2,703,056"
Aug 17 2004,Athens Olympics 2004,Tuesday,230,"$12,646,164",-10.1%,+5.1%,41,Alien vs. Predator,"$3,226,112"
Aug 16 2004,Athens Olympics 2004,Monday,229,"$14,068,048",-56.2%,+18.5%,41,Alien vs. Predator,"$3,928,172"
Aug 15 2004,Athens Olympics 2004,Sunday,228,"$32,136,377",-27.3%,+21.3%,47,Alien vs. Predator,"$9,233,792"
Aug 14 2004,Athens Olympics 2004,Saturday,227,"$44,212,050",+1.7%,+19%,47,Alien vs. Predator,"$12,614,277"
Aug 13 2004,Athens Olympics 2004,Friday,226,"$43,493,411",+182.8%,+44.3%,47,Alien vs. Predator,"$16,442,987"
Aug 12 2004,,Thursday,225,"$15,379,610",-18.3%,+9.2%,39,The Princess Diaries 2: Royal Engagement,"$5,705,912"
Aug 11 2004,,Wednesday,224,"$18,835,275",+56.6%,+29.1%,39,The Princess Diaries 2: Royal Engagement,"$8,477,838"
Aug 10 2004,,Tuesday,223,"$12,031,196",+1.3%,-24.6%,38,Collateral,"$3,086,324"
Aug 9 2004,,Monday,222,"$11,874,014",-55.2%,-33.2%,38,Collateral,"$3,127,127"
Aug 8 2004,,Sunday,221,"$26,494,016",-28.7%,-31.9%,42,Collateral,"$7,226,513"
Aug 7 2004,,Saturday,220,"$37,168,518",+23.3%,-27.3%,42,Collateral,"$9,532,920"
Aug 6 2004,,Friday,219,"$30,146,495",+114%,-35.8%,42,Collateral,"$7,942,025"
Aug 5 2004,,Thursday,218,"$14,087,796",-3.4%,+1.7%,38,The Village,"$3,634,489"
Aug 4 2004,,Wednesday,217,"$14,585,960",-8.5%,-9.6%,38,The Village,"$4,009,749"
Aug 3 2004,,Tuesday,216,"$15,946,386",-10.3%,-12.3%,38,The Village,"$4,746,463"
Aug 2 2004,,Monday,215,"$17,775,136",-54.3%,+1.9%,38,The Village,"$6,006,877"
Aug 1 2004,,Sunday,214,"$38,909,368",-23.9%,+2.5%,40,The Village,"$12,886,097"
Jul 31 2004,,Saturday,213,"$51,154,104",+9%,-1.4%,40,The Village,"$17,477,381"
Jul 30 2004,,Friday,212,"$46,920,782",+238.6%,+3.5%,40,The Village,"$20,382,664"
Jul 29 2004,,Thursday,211,"$13,855,778",-14.2%,-8.8%,34,The Bourne Supremacy,"$4,415,175"
Jul 28 2004,,Wednesday,210,"$16,143,466",-11.2%,+5.5%,34,The Bourne Supremacy,"$5,207,565"
Jul 27 2004,,Tuesday,209,"$18,174,925",+4.2%,+5%,33,The Bourne Supremacy,"$6,045,150"
Jul 26 2004,,Monday,208,"$17,442,955",-54.1%,-5.4%,33,The Bourne Supremacy,"$6,472,425"
Jul 25 2004,,Sunday,207,"$37,961,136",-26.8%,-5.6%,34,The Bourne Supremacy,"$14,543,175"
Jul 24 2004,,Saturday,206,"$51,892,209",+14.5%,+2.6%,34,The Bourne Supremacy,"$19,542,565"
Jul 23 2004,,Friday,205,"$45,333,008",+198.5%,+2.5%,34,The Bourne Supremacy,"$18,436,125"
Jul 22 2004,,Thursday,204,"$15,189,184",-0.7%,-6.2%,33,"I, Robot","$4,529,286"
Jul 21 2004,,Wednesday,203,"$15,303,099",-11.6%,-11.1%,33,"I, Robot","$4,776,416"
Jul 20 2004,,Tuesday,202,"$17,316,619",-6.1%,-5%,33,"I, Robot","$5,546,979"
Jul 19 2004,,Monday,201,"$18,443,083",-54.1%,-2.1%,33,"I, Robot","$6,362,656"
Jul 18 2004,,Sunday,200,"$40,203,471",-20.5%,+3.7%,35,"I, Robot","$14,901,033"
Jul 17 2004,,Saturday,199,"$50,589,484",+14.3%,+1%,35,"I, Robot","$19,206,675"
Jul 16 2004,,Friday,198,"$44,244,012",+173.2%,+1.8%,35,"I, Robot","$18,072,179"
Jul 15 2004,,Thursday,197,"$16,193,458",-6%,-30.4%,35,Spider-Man 2,"$4,837,478"
Jul 14 2004,,Wednesday,196,"$17,219,852",-5.6%,-32.4%,34,Spider-Man 2,"$5,036,677"
Jul 13 2004,,Tuesday,195,"$18,232,198",-3.3%,-24.5%,34,Spider-Man 2,"$5,432,683"
Jul 12 2004,,Monday,194,"$18,846,715",-51.4%,-64.4%,33,Spider-Man 2,"$5,767,268"
Jul 11 2004,,Sunday,193,"$38,778,553",-22.6%,-2.3%,34,Spider-Man 2,"$13,405,357"
Jul 10 2004,,Saturday,192,"$50,103,352",+15.3%,-15.5%,34,Spider-Man 2,"$17,916,624"
Jul 9 2004,,Friday,191,"$43,461,207",+86.7%,-21.1%,33,Spider-Man 2,"$13,858,762"
Jul 8 2004,,Thursday,190,"$23,276,384",-8.6%,-38.3%,33,Spider-Man 2,"$9,137,510"
Jul 7 2004,,Wednesday,189,"$25,469,269",+5.5%,-52.9%,32,Spider-Man 2,"$10,034,713"
Jul 6 2004,,Tuesday,188,"$24,139,607",-54.4%,+38.2%,32,Spider-Man 2,"$12,012,472"
Jul 5 2004,,Monday,187,"$52,927,730",+33.4%,+178.1%,31,Spider-Man 2,"$27,661,137"
Jul 4 2004,Independence Day 2004,Sunday,186,"$39,671,516",-33.1%,+9%,32,Spider-Man 2,"$21,955,628"
Jul 3 2004,,Saturday,185,"$59,293,633",+7.7%,+21.7%,32,Spider-Man 2,"$33,748,257"
Jul 2 2004,,Friday,184,"$55,058,015",+46%,+24.7%,31,Spider-Man 2,"$32,452,342"
Jul 1 2004,,Thursday,183,"$37,710,402",-30.3%,+102.3%,32,Spider-Man 2,"$23,812,920"
Jun 30 2004,,Wednesday,182,"$54,104,184",+209.8%,+178.2%,32,Spider-Man 2,"$40,442,604"
Jun 29 2004,,Tuesday,181,"$17,464,483",-8.2%,-8.7%,30,Fahrenheit 9/11,"$3,788,000"
Jun 28 2004,,Monday,180,"$19,034,439",-47.7%,+5.2%,30,Fahrenheit 9/11,"$4,454,000"
Jun 27 2004,,Sunday,179,"$36,380,461",-25.3%,-2.9%,31,Fahrenheit 9/11,"$7,210,000"
Jun 26 2004,,Saturday,178,"$48,716,731",+10.4%,-0.7%,31,Fahrenheit 9/11,"$8,150,000"
Jun 25 2004,,Friday,177,"$44,147,458",+136.8%,+6.3%,31,Fahrenheit 9/11,"$8,565,000"
Jun 24 2004,,Thursday,176,"$18,643,297",-4.1%,+11.1%,30,Dodgeball: A True Underdog Story,"$3,805,783"
Jun 23 2004,,Wednesday,175,"$19,444,823",+1.6%,+14.3%,30,White Chicks,"$4,216,180"
Jun 22 2004,,Tuesday,174,"$19,136,685",+5.8%,+17.1%,28,Dodgeball: A True Underdog Story,"$5,226,163"
Jun 21 2004,,Monday,173,"$18,085,718",-51.7%,+2.5%,28,Dodgeball: A True Underdog Story,"$5,560,975"
Jun 20 2004,,Sunday,172,"$37,456,117",-23.7%,-8.5%,33,Dodgeball: A True Underdog Story,"$8,173,301"
Jun 19 2004,,Saturday,171,"$49,064,023",+18.1%,-14.9%,33,Dodgeball: A True Underdog Story,"$10,567,802"
Jun 18 2004,,Friday,170,"$41,548,906",+147.7%,-21.2%,33,Dodgeball: A True Underdog Story,"$11,329,093"
Jun 17 2004,,Thursday,169,"$16,774,661",-1.4%,+1.3%,27,Harry Potter and the Prisoner of Azkaban,"$3,568,359"
Jun 16 2004,,Wednesday,168,"$17,009,088",+4%,+4.4%,27,Harry Potter and the Prisoner of Azkaban,"$3,623,498"
Jun 15 2004,,Tuesday,167,"$16,347,795",-7.3%,+0.2%,27,Harry Potter and the Prisoner of Azkaban,"$3,742,468"
Jun 14 2004,,Monday,166,"$17,642,442",-56.9%,+2.8%,27,Harry Potter and the Prisoner of Azkaban,"$3,988,420"
Jun 13 2004,,Sunday,165,"$40,931,722",-29%,-18.6%,30,Harry Potter and the Prisoner of Azkaban,"$10,028,089"
Jun 12 2004,,Saturday,164,"$57,674,747",+9.4%,-14.8%,30,Harry Potter and the Prisoner of Azkaban,"$13,541,888"
Jun 11 2004,,Friday,163,"$52,726,024",+218.4%,-17.7%,30,Harry Potter and the Prisoner of Azkaban,"$11,340,416"
Jun 10 2004,,Thursday,162,"$16,560,936",+1.7%,+26.2%,23,Harry Potter and the Prisoner of Azkaban,"$6,823,073"
Jun 9 2004,,Wednesday,161,"$16,289,757",-0.2%,+14.5%,23,Harry Potter and the Prisoner of Azkaban,"$6,878,482"
Jun 8 2004,,Tuesday,160,"$16,314,443",-4.9%,+2.7%,23,Harry Potter and the Prisoner of Azkaban,"$7,247,296"
Jun 7 2004,,Monday,159,"$17,156,834",-65.9%,-67.4%,23,Harry Potter and the Prisoner of Azkaban,"$8,428,431"
Jun 6 2004,,Sunday,158,"$50,276,635",-25.7%,-17.2%,30,Harry Potter and the Prisoner of Azkaban,"$23,925,205"
Jun 5 2004,,Saturday,157,"$67,692,080",+5.7%,+1.4%,30,Harry Potter and the Prisoner of Azkaban,"$31,493,867"
Jun 4 2004,,Friday,156,"$64,060,937",+388.3%,+12.8%,31,Harry Potter and the Prisoner of Azkaban,"$38,268,295"
Jun 3 2004,,Thursday,155,"$13,117,853",-7.8%,+2%,32,Shrek 2,"$5,075,659"
Jun 2 2004,,Wednesday,154,"$14,229,805",-10.4%,+13.7%,32,Shrek 2,"$5,395,432"
Jun 1 2004,,Tuesday,153,"$15,886,471",-69.8%,+27.3%,31,The Day After Tomorrow,"$5,848,222"
May 31 2004,Memorial Day 2004,Monday,152,"$52,637,094",-13.3%,+199.5%,34,Shrek 2,"$23,408,002"
May 30 2004,,Sunday,151,"$60,697,454",-9.1%,+21.3%,34,Shrek 2,"$24,780,215"
May 29 2004,,Saturday,150,"$66,737,721",+17.5%,-1.7%,34,Shrek 2,"$27,235,110"
May 28 2004,,Friday,149,"$56,777,886",+341.6%,+29.2%,34,The Day After Tomorrow,"$23,504,430"
May 27 2004,,Thursday,148,"$12,856,813",+2.7%,-16.2%,35,Shrek 2,"$8,213,208"
May 26 2004,,Wednesday,147,"$12,516,718",+0.3%,-29.3%,35,Shrek 2,"$8,003,467"
May 25 2004,,Tuesday,146,"$12,479,314",-29%,+55.9%,35,Shrek 2,"$8,023,299"
May 24 2004,,Monday,145,"$17,574,160",-64.9%,+111.4%,35,Shrek 2,"$11,512,320"
May 23 2004,,Sunday,144,"$50,031,410",-26.3%,+86.5%,40,Shrek 2,"$34,900,541"
May 22 2004,,Saturday,143,"$67,870,442",+54.4%,+69.5%,40,Shrek 2,"$44,797,042"
May 21 2004,,Friday,142,"$43,951,914",+186.4%,+30.4%,40,Shrek 2,"$28,340,295"
May 20 2004,,Thursday,141,"$15,348,619",-13.3%,+163.8%,35,Shrek 2,"$9,158,767"
May 19 2004,,Wednesday,140,"$17,696,237",+121%,+187.8%,35,Shrek 2,"$11,786,415"
May 18 2004,,Tuesday,139,"$8,005,554",-3.7%,+19.7%,35,Troy,"$4,214,460"
May 17 2004,,Monday,138,"$8,312,150",-69%,+12%,35,Troy,"$4,577,335"
May 16 2004,,Sunday,137,"$26,827,484",-33%,+5.2%,41,Troy,"$12,752,783"
May 15 2004,,Saturday,136,"$40,044,256",+18.8%,+2.7%,41,Troy,"$17,058,889"
May 14 2004,,Friday,135,"$33,715,056",+479.5%,-2.1%,41,Troy,"$17,053,740"
May 13 2004,,Thursday,134,"$5,817,748",-5.4%,+52.5%,35,Van Helsing,"$2,556,125"
May 12 2004,,Wednesday,133,"$6,148,258",-8.1%,+40.5%,35,Van Helsing,"$2,860,000"
May 11 2004,,Tuesday,132,"$6,690,098",-9.8%,+29.6%,35,Van Helsing,"$3,253,250"
May 10 2004,,Monday,131,"$7,419,553",-70.9%,+32.7%,35,Van Helsing,"$3,950,375"
May 9 2004,,Sunday,130,"$25,489,453",-34.6%,+18.5%,40,Van Helsing,"$12,583,985"
May 8 2004,,Saturday,129,"$38,988,520",+13.2%,+10.4%,40,Van Helsing,"$19,644,625"
May 7 2004,,Friday,128,"$34,428,358",+802.6%,+31.1%,40,Van Helsing,"$19,519,430"
May 6 2004,,Thursday,127,"$3,814,301",-12.8%,-18.2%,39,Mean Girls,"$793,219"
May 5 2004,,Wednesday,126,"$4,375,108",-15.3%,-8.1%,38,Mean Girls,"$891,119"
