date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Nov 19 2002,,Tuesday,323,"$9,092,292",-1.1%,+22.2%,36,Harry Potter and the Chamber of Secrets,"$4,742,272"
Nov 18 2002,,Monday,322,"$9,192,482",-78%,-46%,36,Harry Potter and the Chamber of Secrets,"$5,321,301"
Nov 17 2002,,Sunday,321,"$41,838,831",-36.3%,+21%,39,Harry Potter and the Chamber of Secrets,"$24,512,232"
Nov 16 2002,,Saturday,320,"$65,697,225",+28.1%,+31%,39,Harry Potter and the Chamber of Secrets,"$34,213,803"
Nov 15 2002,,Friday,319,"$51,295,348",+739.8%,+24.8%,40,Harry Potter and the Chamber of Secrets,"$29,631,453"
Nov 14 2002,,Thursday,318,"$6,108,316",-0.3%,-2.5%,33,8 Mile,"$2,320,775"
Nov 13 2002,,Wednesday,317,"$6,127,027",-17.6%,+7.4%,33,8 Mile,"$2,482,350"
Nov 12 2002,,Tuesday,316,"$7,438,752",-56.3%,-6.4%,33,8 Mile,"$3,334,495"
Nov 11 2002,,Monday,315,"$17,015,771",-50.8%,+158.8%,33,8 Mile,"$5,718,050"
Nov 10 2002,,Sunday,314,"$34,564,893",-31.1%,+37.6%,37,8 Mile,"$13,103,235"
Nov 9 2002,,Saturday,313,"$50,165,910",+22%,+15.1%,37,8 Mile,"$18,562,555"
Nov 8 2002,,Friday,312,"$41,109,307",+556.3%,+40.8%,37,8 Mile,"$19,574,765"
Nov 7 2002,,Thursday,311,"$6,264,066",+9.8%,-9.6%,30,The Santa Clause 2,"$1,456,009"
Nov 6 2002,,Wednesday,310,"$5,703,267",-28.3%,+6.9%,30,The Ring,"$1,162,122"
Nov 5 2002,,Tuesday,309,"$7,948,933",+20.9%,+23.9%,30,The Santa Clause 2,"$2,206,467"
Nov 4 2002,,Monday,308,"$6,575,494",-73.8%,+6.1%,30,The Santa Clause 2,"$1,501,472"
Nov 3 2002,,Sunday,307,"$25,117,239",-42.4%,+28%,35,The Santa Clause 2,"$8,580,339"
Nov 2 2002,,Saturday,306,"$43,599,047",+49.3%,+30.8%,35,The Santa Clause 2,"$12,917,775"
Nov 1 2002,,Friday,305,"$29,195,719",+321.2%,<0.1%,35,The Santa Clause 2,"$7,510,582"
Oct 31 2002,Halloween 2002,Thursday,304,"$6,931,802",+29.9%,+41.2%,35,The Ring,"$2,777,426"
Oct 30 2002,,Wednesday,303,"$5,335,126",-16.9%,+16%,35,Jackass: The Movie,"$1,510,166"
Oct 29 2002,,Tuesday,302,"$6,417,721",+3.6%,+25.2%,35,Jackass: The Movie,"$1,927,331"
Oct 28 2002,,Monday,301,"$6,196,846",-68.4%,+33.8%,35,Jackass: The Movie,"$2,147,916"
Oct 27 2002,,Sunday,300,"$19,621,840",-41.1%,+20.5%,41,Jackass: The Movie,"$5,237,146"
Oct 26 2002,,Saturday,299,"$33,327,366",+14.2%,+9.8%,41,Jackass: The Movie,"$7,810,579"
Oct 25 2002,,Friday,298,"$29,182,509",+494.3%,+39%,41,Jackass: The Movie,"$9,715,712"
Oct 24 2002,,Thursday,297,"$4,910,407",+6.8%,-10.3%,41,The Ring,"$1,638,188"
Oct 23 2002,,Wednesday,296,"$4,598,910",-10.3%,-15.8%,41,The Ring,"$1,390,570"
Oct 22 2002,,Tuesday,295,"$5,127,662",+10.7%,-15%,41,The Ring,"$1,470,421"
Oct 21 2002,,Monday,294,"$4,633,070",-71.5%,-55.9%,41,The Ring,"$1,388,470"
Oct 20 2002,,Sunday,293,"$16,283,669",-46.3%,-31.7%,42,The Ring,"$3,848,535"
Oct 19 2002,,Saturday,292,"$30,346,817",+44.5%,-16.8%,42,The Ring,"$6,323,567"
Oct 18 2002,,Friday,291,"$20,998,529",+283.6%,-22.2%,42,The Ring,"$4,843,291"
Oct 17 2002,,Thursday,290,"$5,473,925",+0.2%,-8.3%,40,Red Dragon,"$1,143,415"
Oct 16 2002,,Wednesday,289,"$5,460,666",-9.5%,-6.5%,40,Red Dragon,"$1,244,310"
Oct 15 2002,,Tuesday,288,"$6,033,706",-42.6%,-11.2%,40,Red Dragon,"$1,362,015"
Oct 14 2002,Indig. Peoples' Day 2002,Monday,287,"$10,508,171",-55.9%,+74.6%,40,Red Dragon,"$2,017,795"
Oct 13 2002,,Sunday,286,"$23,826,785",-34.7%,+1.7%,45,Red Dragon,"$4,792,275"
Oct 12 2002,,Saturday,285,"$36,468,403",+35.1%,-13.4%,45,Red Dragon,"$7,415,415"
Oct 11 2002,,Friday,284,"$26,991,446",+351.9%,-17.1%,45,Red Dragon,"$5,448,060"
Oct 10 2002,,Thursday,283,"$5,972,341",+2.3%,+14.5%,36,Red Dragon,"$1,963,845"
Oct 9 2002,,Wednesday,282,"$5,838,349",-14.1%,+6.4%,36,Red Dragon,"$2,099,750"
Oct 8 2002,,Tuesday,281,"$6,794,751",+12.9%,+10.1%,36,Red Dragon,"$2,601,675"
Oct 7 2002,,Monday,280,"$6,018,377",-74.3%,+11.6%,36,Red Dragon,"$2,417,040"
Oct 6 2002,,Sunday,279,"$23,419,083",-44.4%,+12.4%,38,Red Dragon,"$8,526,780"
Oct 5 2002,,Saturday,278,"$42,127,665",+29.4%,+9.8%,38,Red Dragon,"$14,535,810"
Oct 4 2002,,Friday,277,"$32,564,628",+524.4%,+9.8%,38,Red Dragon,"$13,478,355"
Oct 3 2002,,Thursday,276,"$5,215,207",-5%,+24.1%,35,Sweet Home Alabama,"$1,933,986"
Oct 2 2002,,Wednesday,275,"$5,487,445",-11.1%,+28.3%,35,Sweet Home Alabama,"$2,043,627"
Oct 1 2002,,Tuesday,274,"$6,170,304",+14.5%,+25.4%,35,Sweet Home Alabama,"$2,308,414"
Sep 30 2002,,Monday,273,"$5,390,945",-74.1%,+23.9%,35,Sweet Home Alabama,"$2,073,827"
Sep 29 2002,,Sunday,272,"$20,836,414",-45.7%,+36%,39,Sweet Home Alabama,"$7,823,005"
Sep 28 2002,,Saturday,271,"$38,376,979",+29.4%,+33.4%,39,Sweet Home Alabama,"$14,707,798"
Sep 27 2002,,Friday,270,"$29,649,218",+605.6%,+44.5%,39,Sweet Home Alabama,"$13,117,937"
Sep 26 2002,,Thursday,269,"$4,202,094",-1.8%,+1.5%,32,My Big Fat Greek Wedding,"$805,000"
Sep 25 2002,,Wednesday,268,"$4,277,147",-13.1%,+0.6%,32,The Banger Sisters,"$856,355"
Sep 24 2002,,Tuesday,267,"$4,919,367",+13.1%,-1.8%,32,The Banger Sisters,"$932,774"
Sep 23 2002,,Monday,266,"$4,350,525",-71.6%,-24.1%,32,The Banger Sisters,"$786,948"
Sep 22 2002,,Sunday,265,"$15,317,990",-46.8%,-17%,35,Barbershop,"$3,070,000"
Sep 21 2002,,Saturday,264,"$28,772,299",+40.2%,-3.8%,35,Barbershop,"$5,950,000"
Sep 20 2002,,Friday,263,"$20,519,029",+395.7%,-3.8%,35,Barbershop,"$3,800,000"
Sep 19 2002,,Thursday,262,"$4,139,754",-2.6%,+11.6%,28,Barbershop,"$1,025,000"
Sep 18 2002,,Wednesday,261,"$4,250,283",-15.2%,+10.9%,28,Barbershop,"$1,015,000"
Sep 17 2002,,Tuesday,260,"$5,010,595",-12.6%,+11.1%,28,Barbershop,"$1,205,000"
Sep 16 2002,,Monday,259,"$5,730,334",-68.9%,+55.7%,28,Barbershop,"$1,705,000"
Sep 15 2002,,Sunday,258,"$18,447,080",-38.3%,+29.5%,34,Barbershop,"$5,430,000"
Sep 14 2002,,Saturday,257,"$29,904,047",+40.2%,+20.7%,34,Barbershop,"$8,325,000"
Sep 13 2002,,Friday,256,"$21,324,839",+475%,+27.2%,34,Barbershop,"$6,875,000"
Sep 12 2002,,Thursday,255,"$3,708,873",-3.3%,+1.7%,28,My Big Fat Greek Wedding,"$1,020,000"
Sep 11 2002,,Wednesday,254,"$3,834,252",-15%,+2.4%,28,My Big Fat Greek Wedding,"$930,000"
Sep 10 2002,,Tuesday,253,"$4,510,296",+22.5%,-1.9%,28,My Big Fat Greek Wedding,"$1,110,000"
Sep 9 2002,,Monday,252,"$3,680,993",-74.2%,-80.7%,28,My Big Fat Greek Wedding,"$785,000"
Sep 8 2002,,Sunday,251,"$14,246,358",-42.5%,-41.9%,30,My Big Fat Greek Wedding,"$3,235,000"
Sep 7 2002,,Saturday,250,"$24,766,733",+47.8%,+3.5%,30,Swimfan,"$4,932,608"
Sep 6 2002,,Friday,249,"$16,760,093",+359.3%,-2.1%,30,Swimfan,"$4,149,506"
Sep 5 2002,,Thursday,248,"$3,648,666",-2.5%,-46.3%,25,My Big Fat Greek Wedding,"$972,000"
Sep 4 2002,,Wednesday,247,"$3,742,788",-18.6%,-44.8%,25,My Big Fat Greek Wedding,"$903,000"
Sep 3 2002,,Tuesday,246,"$4,597,309",-75.9%,-39.2%,31,My Big Fat Greek Wedding,"$1,019,534"
Sep 2 2002,Labor Day 2002,Monday,245,"$19,067,763",-22.3%,+174.6%,36,My Big Fat Greek Wedding,"$3,708,782"
Sep 1 2002,,Sunday,244,"$24,533,421",+2.5%,+28.7%,34,Signs,"$5,025,961"
Aug 31 2002,,Saturday,243,"$23,928,226",+39.8%,-19.7%,35,Signs,"$5,018,649"
Aug 30 2002,,Friday,242,"$17,115,260",+152%,-24.2%,35,Signs,"$3,396,584"
Aug 29 2002,,Thursday,241,"$6,792,115",+0.2%,-33.3%,31,Signs,"$1,307,693"
Aug 28 2002,,Wednesday,240,"$6,780,868",-10.3%,-30.2%,31,Signs,"$1,291,512"
Aug 27 2002,,Tuesday,239,"$7,561,915",+8.9%,-37.2%,31,Signs,"$1,467,518"
Aug 26 2002,,Monday,238,"$6,943,955",-63.6%,-38.8%,31,Signs,"$1,364,884"
Aug 25 2002,,Sunday,237,"$19,063,913",-36%,-29%,32,Signs,"$3,691,353"
Aug 24 2002,,Saturday,236,"$29,790,832",+31.9%,-21.2%,32,Signs,"$6,158,617"
Aug 23 2002,,Friday,235,"$22,586,336",+121.9%,-27%,32,Signs,"$4,435,058"
Aug 22 2002,,Thursday,234,"$10,179,161",+4.8%,-25.4%,26,xXx,"$2,028,633"
Aug 21 2002,,Wednesday,233,"$9,714,843",-19.3%,-33.9%,26,xXx,"$2,003,580"
Aug 20 2002,,Tuesday,232,"$12,032,634",+6%,-28.5%,25,xXx,"$2,533,680"
Aug 19 2002,,Monday,231,"$11,354,179",-57.7%,-29.3%,25,xXx,"$2,476,183"
Aug 18 2002,,Sunday,230,"$26,837,815",-29%,-27.4%,30,xXx,"$6,393,330"
Aug 17 2002,,Saturday,229,"$37,784,292",+22.2%,-22.1%,30,xXx,"$8,638,046"
Aug 16 2002,,Friday,228,"$30,926,229",+126.7%,-29.4%,30,xXx,"$7,080,045"
Aug 15 2002,,Thursday,227,"$13,643,412",-7.2%,-16.1%,30,xXx,"$3,608,736"
Aug 14 2002,,Wednesday,226,"$14,694,762",-12.7%,-20.3%,30,xXx,"$3,913,015"
Aug 13 2002,,Tuesday,225,"$16,835,649",+4.8%,-0.5%,31,xXx,"$4,806,579"
Aug 12 2002,,Monday,224,"$16,062,792",-56.6%,-17.6%,31,xXx,"$5,017,652"
Aug 11 2002,,Sunday,223,"$36,975,198",-23.8%,-7.9%,32,xXx,"$11,960,715"
Aug 10 2002,,Saturday,222,"$48,533,273",+10.9%,-5%,32,xXx,"$15,234,194"
Aug 9 2002,,Friday,221,"$43,779,377",+169.2%,-5.7%,32,xXx,"$17,311,194"
Aug 8 2002,,Thursday,220,"$16,263,841",-11.8%,+17.7%,28,Signs,"$5,806,077"
Aug 7 2002,,Wednesday,219,"$18,437,420",+8.9%,+27%,28,Signs,"$6,251,401"
Aug 6 2002,,Tuesday,218,"$16,923,792",-13.2%,+0.1%,26,Signs,"$7,315,841"
Aug 5 2002,,Monday,217,"$19,499,559",-51.5%,+11.6%,26,Signs,"$8,773,638"
Aug 4 2002,,Sunday,216,"$40,168,286",-21.3%,+7%,27,Signs,"$17,548,761"
Aug 3 2002,,Saturday,215,"$51,066,186",+9.9%,+5.5%,27,Signs,"$21,683,659"
Aug 2 2002,,Friday,214,"$46,447,016",+236.2%,+6.6%,27,Signs,"$20,884,660"
Aug 1 2002,,Thursday,213,"$13,816,849",-4.8%,+6.7%,20,Austin Powers in Goldmember,"$6,924,759"
Jul 31 2002,,Wednesday,212,"$14,512,669",-14.1%,+26.9%,20,Austin Powers in Goldmember,"$7,645,263"
Jul 30 2002,,Tuesday,211,"$16,902,969",-3.3%,+28.5%,20,Austin Powers in Goldmember,"$9,164,052"
Jul 29 2002,,Monday,210,"$17,477,045",-53.5%,+41.7%,20,Austin Powers in Goldmember,"$10,200,239"
Jul 28 2002,,Sunday,209,"$37,547,385",-22.4%,+38.3%,21,Austin Powers in Goldmember,"$20,974,475"
Jul 27 2002,,Saturday,208,"$48,385,166",+11%,+31.5%,21,Austin Powers in Goldmember,"$25,644,362"
Jul 26 2002,,Friday,207,"$43,576,255",+236.6%,+44%,21,Austin Powers in Goldmember,"$26,452,351"
Jul 25 2002,,Thursday,206,"$12,947,801",+13.2%,-9.7%,21,Austin Powers in Goldmember,"$3,553,719"
Jul 24 2002,,Wednesday,205,"$11,436,639",-13%,-20.7%,20,Stuart Little 2,"$2,223,820"
Jul 23 2002,,Tuesday,204,"$13,150,539",+6.6%,-13.5%,20,Stuart Little 2,"$2,553,736"
Jul 22 2002,,Monday,203,"$12,336,049",-54.6%,-16.2%,20,Stuart Little 2,"$2,262,119"
Jul 21 2002,,Sunday,202,"$27,156,302",-26.2%,-23.6%,20,Road to Perdition,"$4,549,279"
Jul 20 2002,,Saturday,201,"$36,805,440",+21.6%,-23.3%,20,Road to Perdition,"$6,295,886"
Jul 19 2002,,Friday,200,"$30,255,959",+111.1%,-24.6%,20,Stuart Little 2,"$5,285,654"
Jul 18 2002,,Thursday,199,"$14,333,761",-0.6%,+1.8%,24,Men in Black II,"$2,616,913"
Jul 17 2002,,Wednesday,198,"$14,420,675",-5.2%,-5.9%,24,Men in Black II,"$2,552,541"
Jul 16 2002,,Tuesday,197,"$15,209,166",+3.3%,-12.4%,23,Men in Black II,"$2,909,759"
Jul 15 2002,,Monday,196,"$14,716,463",-58.6%,-9.3%,23,Men in Black II,"$2,807,570"
Jul 14 2002,,Sunday,195,"$35,556,914",-25.9%,-3.4%,23,Men in Black II,"$7,297,480"
Jul 13 2002,,Saturday,194,"$47,993,164",+19.6%,-1.7%,24,Men in Black II,"$9,742,964"
Jul 12 2002,,Friday,193,"$40,129,876",+184.9%,-17.3%,23,Men in Black II,"$7,369,867"
Jul 11 2002,,Thursday,192,"$14,083,853",-8.1%,-59.8%,20,Men in Black II,"$4,358,184"
Jul 10 2002,,Wednesday,191,"$15,321,194",-11.7%,-60.4%,20,Men in Black II,"$4,910,884"
Jul 9 2002,,Tuesday,190,"$17,361,001",+7%,-4.3%,21,Men in Black II,"$5,903,358"
Jul 8 2002,,Monday,189,"$16,230,702",-55.9%,-11.9%,21,Men in Black II,"$5,864,188"
Jul 7 2002,,Sunday,188,"$36,811,879",-24.6%,+0.3%,21,Men in Black II,"$13,811,088"
Jul 6 2002,,Saturday,187,"$48,811,579",+0.6%,+3.9%,21,Men in Black II,"$18,516,005"
Jul 5 2002,,Friday,186,"$48,501,621",+38.3%,+16.5%,21,Men in Black II,"$19,821,658"
Jul 4 2002,Independence Day 2002,Thursday,185,"$35,066,700",-9.4%,+98%,23,Men in Black II,"$16,493,214"
Jul 3 2002,,Wednesday,184,"$38,692,105",+113.3%,+113.9%,23,Men in Black II,"$18,599,621"
Jul 2 2002,,Tuesday,183,"$18,136,894",-1.6%,-3.5%,21,Mr. Deeds,"$5,022,964"
Jul 1 2002,,Monday,182,"$18,429,779",-49.8%,-0.6%,21,Mr. Deeds,"$5,416,260"
Jun 30 2002,World Cup (Korea/Japan) 2002,Sunday,181,"$36,685,743",-21.9%,-14%,21,Mr. Deeds,"$10,072,224"
Jun 29 2002,World Cup (Korea/Japan) 2002,Saturday,180,"$46,993,095",+12.9%,-16.3%,21,Mr. Deeds,"$12,828,631"
Jun 28 2002,World Cup (Korea/Japan) 2002,Friday,179,"$41,637,113",+135.1%,-11.8%,21,Mr. Deeds,"$14,261,932"
Jun 27 2002,World Cup (Korea/Japan) 2002,Thursday,178,"$17,711,388",-2.1%,+16.6%,23,Lilo & Stitch,"$4,965,695"
Jun 26 2002,World Cup (Korea/Japan) 2002,Wednesday,177,"$18,089,458",-3.7%,+13.9%,23,Lilo & Stitch,"$5,118,406"
Jun 25 2002,World Cup (Korea/Japan) 2002,Tuesday,176,"$18,793,848",+1.4%,+8.1%,23,Lilo & Stitch,"$5,117,696"
Jun 24 2002,World Cup (Korea/Japan) 2002,Monday,175,"$18,538,634",-56.5%,+5.9%,23,Lilo & Stitch,"$5,108,107"
Jun 23 2002,World Cup (Korea/Japan) 2002,Sunday,174,"$42,635,695",-24.1%,-0.5%,23,Minority Report,"$10,718,333"
Jun 22 2002,World Cup (Korea/Japan) 2002,Saturday,173,"$56,141,723",+19%,-4%,23,Minority Report,"$13,295,050"
Jun 21 2002,World Cup (Korea/Japan) 2002,Friday,172,"$47,188,633",+210.6%,-4.2%,23,Lilo & Stitch,"$12,335,579"
Jun 20 2002,World Cup (Korea/Japan) 2002,Thursday,171,"$15,190,799",-4.3%,+27.2%,21,Scooby-Doo,"$4,852,356"
Jun 19 2002,World Cup (Korea/Japan) 2002,Wednesday,170,"$15,880,680",-8.7%,+40.4%,21,Scooby-Doo,"$5,142,191"
Jun 18 2002,World Cup (Korea/Japan) 2002,Tuesday,169,"$17,392,932",-0.6%,+39.9%,21,Scooby-Doo,"$5,670,466"
Jun 17 2002,World Cup (Korea/Japan) 2002,Monday,168,"$17,503,473",-59.1%,+56.2%,21,Scooby-Doo,"$6,014,477"
Jun 16 2002,World Cup (Korea/Japan) 2002,Sunday,167,"$42,842,073",-26.7%,+47.8%,21,Scooby-Doo,"$14,613,958"
Jun 15 2002,World Cup (Korea/Japan) 2002,Saturday,166,"$58,459,369",+18.6%,+50.7%,21,Scooby-Doo,"$20,336,495"
Jun 14 2002,World Cup (Korea/Japan) 2002,Friday,165,"$49,278,421",+312.6%,+53.4%,21,Scooby-Doo,"$19,204,859"
Jun 13 2002,World Cup (Korea/Japan) 2002,Thursday,164,"$11,944,646",+5.6%,+0.6%,19,Divine Secrets of the Ya-Ya Sisterhood,"$2,282,479"
Jun 12 2002,World Cup (Korea/Japan) 2002,Wednesday,163,"$11,309,497",-9.1%,-1.7%,19,Divine Secrets of the Ya-Ya Sisterhood,"$2,290,041"
Jun 11 2002,World Cup (Korea/Japan) 2002,Tuesday,162,"$12,434,901",+11%,-1.6%,19,The Sum of All Fears,"$2,386,963"
Jun 10 2002,World Cup (Korea/Japan) 2002,Monday,161,"$11,202,536",-61.3%,-7.6%,19,The Sum of All Fears,"$2,151,965"
Jun 9 2002,World Cup (Korea/Japan) 2002,Sunday,160,"$28,980,376",-25.3%,-10%,19,The Sum of All Fears,"$5,197,308"
Jun 8 2002,World Cup (Korea/Japan) 2002,Saturday,159,"$38,793,861",+20.8%,-22.4%,19,The Sum of All Fears,"$7,775,915"
Jun 7 2002,World Cup (Korea/Japan) 2002,Friday,158,"$32,116,970",+170.4%,-2.3%,19,The Sum of All Fears,"$6,256,888"
Jun 6 2002,World Cup (Korea/Japan) 2002,Thursday,157,"$11,876,810",+3.2%,+4.1%,19,The Sum of All Fears,"$2,719,020"
Jun 5 2002,World Cup (Korea/Japan) 2002,Wednesday,156,"$11,509,053",-8.9%,+4.9%,19,The Sum of All Fears,"$2,671,472"
Jun 4 2002,World Cup (Korea/Japan) 2002,Tuesday,155,"$12,637,175",+4.2%,+6.2%,19,The Sum of All Fears,"$3,153,402"
Jun 3 2002,World Cup (Korea/Japan) 2002,Monday,154,"$12,127,132",-62.3%,-68.4%,19,The Sum of All Fears,"$3,361,472"
Jun 2 2002,World Cup (Korea/Japan) 2002,Sunday,153,"$32,196,791",-35.6%,-37.3%,19,The Sum of All Fears,"$7,819,967"
Jun 1 2002,World Cup (Korea/Japan) 2002,Saturday,152,"$50,002,965",+52.1%,-13.9%,19,The Sum of All Fears,"$13,307,413"
May 31 2002,World Cup (Korea/Japan) 2002,Friday,151,"$32,878,361",+188.2%,-20%,19,The Sum of All Fears,"$10,051,137"
May 30 2002,,Thursday,150,"$11,406,776",+3.9%,-6%,20,Star Wars: Episode II - Attack of the Clones,"$3,272,248"
May 29 2002,,Wednesday,149,"$10,974,860",-7.8%,-6.9%,20,Star Wars: Episode II - Attack of the Clones,"$3,196,283"
May 28 2002,,Tuesday,148,"$11,899,974",-69%,-10.5%,20,Star Wars: Episode II - Attack of the Clones,"$3,543,646"
May 27 2002,Memorial Day 2002,Monday,147,"$38,388,550",-25.2%,+108%,22,Star Wars: Episode II - Attack of the Clones,"$12,123,417"
May 26 2002,,Sunday,146,"$51,352,275",-11.5%,+9.2%,21,Star Wars: Episode II - Attack of the Clones,"$16,531,903"
May 25 2002,,Saturday,145,"$58,048,710",+41.3%,-13.2%,21,Star Wars: Episode II - Attack of the Clones,"$18,560,664"
May 24 2002,,Friday,144,"$41,089,904",+238.7%,-11.9%,21,Star Wars: Episode II - Attack of the Clones,"$12,787,965"
May 23 2002,,Thursday,143,"$12,131,568",+2.9%,-66.3%,19,Star Wars: Episode II - Attack of the Clones,"$6,436,564"
May 22 2002,,Wednesday,142,"$11,791,730",-11.3%,+61.7%,19,Star Wars: Episode II - Attack of the Clones,"$6,536,835"
May 21 2002,,Tuesday,141,"$13,297,430",-27.9%,+65.8%,19,Star Wars: Episode II - Attack of the Clones,"$7,502,796"
May 20 2002,,Monday,140,"$18,454,326",-60.8%,+111.8%,19,Star Wars: Episode II - Attack of the Clones,"$10,660,341"
May 19 2002,,Sunday,139,"$47,039,786",-29.7%,+44.1%,20,Star Wars: Episode II - Attack of the Clones,"$24,369,439"
May 18 2002,,Saturday,138,"$66,909,792",+43.4%,+40%,20,Star Wars: Episode II - Attack of the Clones,"$31,253,618"
May 17 2002,,Friday,137,"$46,651,801",+29.5%,+44.3%,20,Star Wars: Episode II - Attack of the Clones,"$24,404,757"
May 16 2002,,Thursday,136,"$36,029,937",+394.1%,+278.5%,23,Star Wars: Episode II - Attack of the Clones,"$30,141,471"
May 15 2002,,Wednesday,135,"$7,292,725",-9.1%,-29.7%,21,Spider-Man,"$4,243,044"
May 14 2002,,Tuesday,134,"$8,018,719",-8%,-34.3%,21,Spider-Man,"$4,527,566"
May 13 2002,,Monday,133,"$8,714,336",-73.3%,-33.7%,21,Spider-Man,"$5,211,249"
