date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Dec 17 2020,COVID-19 Pandemic 2020,Thursday,352,"$319,712",-0.4%,-25.8%,16,The Croods: A New Age,"$180,710"
Dec 16 2020,COVID-19 Pandemic 2020,Wednesday,351,"$321,048",-99.4%,-79.2%,16,The Croods: A New Age,"$170,225"
Dec 15 2020,COVID-19 Pandemic 2020,Tuesday,350,"$407,983",+39.2%,-5.3%,16,The Croods: A New Age,"$217,325"
Dec 14 2020,COVID-19 Pandemic 2020,Monday,349,"$293,095",-80.4%,-26.5%,15,The Croods: A New Age,"$150,370"
Dec 13 2020,COVID-19 Pandemic 2020,Sunday,348,"$1,494,353",-41.7%,-97%,25,The Croods: A New Age,"$847,930"
Dec 12 2020,COVID-19 Pandemic 2020,Saturday,347,"$2,565,080",+66%,+581.9%,25,The Croods: A New Age,"$1,435,040"
Dec 11 2020,COVID-19 Pandemic 2020,Friday,346,"$1,544,909",+258.6%,-26%,25,The Croods: A New Age,"$777,565"
Dec 10 2020,COVID-19 Pandemic 2020,Thursday,345,"$430,841",+8%,-20.3%,18,The Croods: A New Age,"$230,115"
Dec 9 2020,COVID-19 Pandemic 2020,Wednesday,344,"$398,932",-99.2%,-80.9%,19,The Croods: A New Age,"$209,880"
Dec 8 2020,COVID-19 Pandemic 2020,Tuesday,343,"$527,922",+40.3%,-2.3%,20,The Croods: A New Age,"$279,625"
Dec 7 2020,COVID-19 Pandemic 2020,Monday,342,"$376,179",-80.8%,-29.8%,21,The Croods: A New Age,"$190,220"
Dec 6 2020,COVID-19 Pandemic 2020,Sunday,341,"$1,958,290",-42.2%,-96.5%,27,The Croods: A New Age,"$1,240,730"
Dec 5 2020,COVID-19 Pandemic 2020,Saturday,340,"$3,388,787",+62.3%,+435.3%,27,The Croods: A New Age,"$2,053,380"
Dec 4 2020,COVID-19 Pandemic 2020,Friday,339,"$2,087,988",+286.4%,-59.7%,27,The Croods: A New Age,"$1,145,745"
Dec 3 2020,COVID-19 Pandemic 2020,Thursday,338,"$540,311",+0.8%,-84.2%,20,The Croods: A New Age,"$340,835"
Dec 2 2020,COVID-19 Pandemic 2020,Wednesday,337,"$535,950",-99%,-89.7%,20,The Croods: A New Age,"$332,730"
Dec 1 2020,COVID-19 Pandemic 2020,Tuesday,336,"$762,119",+20.4%,+26.5%,19,The Croods: A New Age,"$512,065"
Nov 30 2020,COVID-19 Pandemic 2020,Monday,335,"$633,019",-78.8%,-81.5%,20,The Croods: A New Age,"$440,325"
Nov 29 2020,COVID-19 Pandemic 2020,Sunday,334,"$2,983,792",-41.1%,-87.9%,27,The Croods: A New Age,"$2,201,600"
Nov 28 2020,COVID-19 Pandemic 2020,Saturday,333,"$5,067,022",-2.2%,+68.9%,28,The Croods: A New Age,"$3,614,945"
Nov 27 2020,COVID-19 Pandemic 2020,Friday,332,"$5,179,533",+51.5%,+287.2%,28,The Croods: A New Age,"$3,907,655"
Nov 26 2020,COVID-19 PandemicThanksgiving 2020,Thursday,331,"$3,418,542",-86.2%,+590.5%,27,The Croods: A New Age,"$2,669,640"
Nov 25 2020,COVID-19 Pandemic 2020,Wednesday,330,"$2,448,042",+306.3%,+48.1%,33,The Croods: A New Age,"$1,880,615"
Nov 24 2020,COVID-19 Pandemic 2020,Tuesday,329,"$602,537",+31.6%,-98.7%,21,Freaky,"$146,675"
Nov 23 2020,COVID-19 Pandemic 2020,Monday,328,"$457,926",-65.8%,-10.2%,22,Freaky,"$119,060"
Nov 22 2020,COVID-19 Pandemic 2020,Sunday,327,"$1,337,629",-44.3%,+84.2%,27,Freaky,"$306,260"
Nov 21 2020,COVID-19 Pandemic 2020,Saturday,326,"$2,403,430",+45.4%,+268.4%,27,Freaky,"$567,445"
Nov 20 2020,COVID-19 Pandemic 2020,Friday,325,"$1,652,573",-96.5%,-52.6%,27,Freaky,"$407,445"
Nov 19 2020,COVID-19 Pandemic 2020,Thursday,324,"$495,088",-2.9%,-19.7%,23,Freaky,"$153,825"
Nov 18 2020,COVID-19 Pandemic 2020,Wednesday,323,"$509,806",-29.8%,-85.4%,21,Freaky,"$165,890"
Nov 17 2020,COVID-19 Pandemic 2020,Tuesday,322,"$726,133",+11.3%,-97.3%,22,Freaky,"$242,345"
Nov 16 2020,COVID-19 Pandemic 2020,Monday,321,"$652,469",-72%,-38.6%,22,Freaky,"$209,880"
Nov 15 2020,COVID-19 Pandemic 2020,Sunday,320,"$2,332,485",-48.6%,+142.2%,29,Freaky,"$716,430"
Nov 14 2020,COVID-19 Pandemic 2020,Saturday,319,"$4,536,693",+30.1%,+601.5%,28,Freaky,"$1,397,115"
Nov 13 2020,COVID-19 Pandemic 2020,Friday,318,"$3,485,916",-87.2%,+0.5%,29,Freaky,"$1,486,810"
Nov 12 2020,COVID-19 Pandemic 2020,Thursday,317,"$616,223",-42%,+3.8%,30,Let Him Go,"$194,235"
Nov 11 2020,COVID-19 Pandemic 2020,Wednesday,316,"$1,062,259",+10.3%,-69.4%,29,Let Him Go,"$311,155"
Nov 10 2020,COVID-19 Pandemic 2020,Tuesday,315,"$963,180",+48.9%,-97%,30,Let Him Go,"$359,795"
Nov 9 2020,COVID-19 Pandemic 2020,Monday,314,"$646,690",-74.4%,+11.3%,29,Let Him Go,"$221,810"
Nov 8 2020,COVID-19 Pandemic 2020,Sunday,313,"$2,525,071",-46.6%,+248.2%,31,Let Him Go,"$900,420"
Nov 7 2020,COVID-19 Pandemic 2020,Saturday,312,"$4,732,289",+36.5%,+602.1%,32,Let Him Go,"$1,620,470"
Nov 6 2020,COVID-19 Pandemic 2020,Friday,311,"$3,467,054",-89.2%,+17.4%,32,Let Him Go,"$1,479,580"
Nov 5 2020,COVID-19 Pandemic 2020,Thursday,310,"$593,917",+2.2%,-3.3%,31,Come Play,"$160,220"
Nov 4 2020,COVID-19 Pandemic 2020,Wednesday,309,"$581,146",-19.9%,-80.3%,29,Come Play,"$177,115"
Nov 3 2020,COVID-19 Pandemic 2020,Tuesday,308,"$725,084",+7.6%,-98.5%,30,Come Play,"$223,545"
Nov 2 2020,COVID-19 Pandemic 2020,Monday,307,"$674,031",-70.6%,+11.6%,29,Come Play,"$251,070"
Nov 1 2020,COVID-19 Pandemic 2020,Sunday,306,"$2,290,150",-34.1%,+201.1%,35,Come Play,"$694,600"
Oct 31 2020,COVID-19 PandemicHalloween 2020,Saturday,305,"$3,477,783",+17.7%,+530.3%,35,Come Play,"$1,331,245"
Oct 30 2020,COVID-19 Pandemic 2020,Friday,304,"$2,953,670",-94.1%,-3%,36,Come Play,"$1,094,030"
Oct 29 2020,COVID-19 Pandemic 2020,Thursday,303,"$613,914",+1.7%,-0.1%,32,Honest Thief,"$168,882"
Oct 28 2020,COVID-19 Pandemic 2020,Wednesday,302,"$603,797",-20.6%,-80.2%,31,Honest Thief,"$161,502"
Oct 27 2020,COVID-19 Pandemic 2020,Tuesday,301,"$760,595",+37.8%,-93.1%,33,Honest Thief,"$222,149"
Oct 26 2020,COVID-19 Pandemic 2020,Monday,300,"$551,771",-77.2%,-33%,33,Honest Thief,"$152,433"
Oct 25 2020,COVID-19 Pandemic 2020,Sunday,299,"$2,415,270",-41.8%,+175.1%,37,Honest Thief,"$580,517"
Oct 24 2020,COVID-19 Pandemic 2020,Saturday,298,"$4,152,397",+36.3%,+551.4%,37,Honest Thief,"$1,055,487"
Oct 23 2020,COVID-19 Pandemic 2020,Friday,297,"$3,045,522",-72.3%,-20.3%,37,Honest Thief,"$718,018"
Oct 22 2020,COVID-19 Pandemic 2020,Thursday,296,"$614,627",-25.3%,+15.1%,36,Honest Thief,"$212,620"
Oct 21 2020,COVID-19 Pandemic 2020,Wednesday,295,"$823,036",-6.3%,-78.5%,36,Honest Thief,"$230,188"
Oct 20 2020,COVID-19 Pandemic 2020,Tuesday,294,"$878,004",+37.7%,-95.4%,35,Honest Thief,"$340,599"
Oct 19 2020,COVID-19 Pandemic 2020,Monday,293,"$637,452",-77.2%,+14.3%,35,Honest Thief,"$227,512"
Oct 18 2020,COVID-19 Pandemic 2020,Sunday,292,"$2,796,889",-44%,+288.2%,39,Honest Thief,"$816,962"
Oct 17 2020,COVID-19 Pandemic 2020,Saturday,291,"$4,993,067",+30.7%,+427%,38,Honest Thief,"$1,472,004"
Oct 16 2020,COVID-19 Pandemic 2020,Friday,290,"$3,819,396",-80.1%,+31.6%,39,Honest Thief,"$1,319,000"
Oct 15 2020,COVID-19 Pandemic 2020,Thursday,289,"$533,835",-4.3%,-12.3%,27,The War with Grandpa,"$205,210"
Oct 14 2020,COVID-19 Pandemic 2020,Wednesday,288,"$557,938",-22.6%,-2.6%,27,The War with Grandpa,"$193,671"
Oct 13 2020,COVID-19 Pandemic 2020,Tuesday,287,"$720,500",-24%,-98.6%,27,The War with Grandpa,"$306,958"
Oct 12 2020,COVID-19 PandemicIndig. Peoples' Day 2020,Monday,286,"$947,508",-62.3%,+55.7%,29,The War with Grandpa,"$424,613"
Oct 11 2020,COVID-19 Pandemic 2020,Sunday,285,"$2,511,586",-39%,+338.6%,30,The War with Grandpa,"$958,461"
Oct 10 2020,COVID-19 Pandemic 2020,Saturday,284,"$4,114,232",+41.7%,+506.6%,30,The War with Grandpa,"$1,563,319"
Oct 9 2020,COVID-19 Pandemic 2020,Friday,283,"$2,902,858",+377.1%,+18.6%,29,The War with Grandpa,"$1,102,100"
Oct 8 2020,COVID-19 Pandemic 2020,Thursday,282,"$608,495",+6.3%,-18.1%,23,Tenet,"$274,162"
Oct 7 2020,COVID-19 Pandemic 2020,Wednesday,281,"$572,629",-15.6%,-99.8%,24,Tenet,"$260,881"
Oct 6 2020,COVID-19 Pandemic 2020,Tuesday,280,"$678,210",+29.1%,-8.8%,24,Tenet,"$292,044"
Oct 5 2020,COVID-19 Pandemic 2020,Monday,279,"$525,167",-73.3%,"+115,321.3%",24,Tenet,"$228,701"
Oct 4 2020,COVID-19 Pandemic 2020,Sunday,278,"$1,965,913",-46.8%,+148.3%,26,Tenet,"$648,409"
Oct 3 2020,COVID-19 Pandemic 2020,Saturday,277,"$3,695,766",+51%,+413.8%,26,Tenet,"$1,246,825"
Oct 2 2020,COVID-19 Pandemic 2020,Friday,276,"$2,447,709",+229.3%,-12.4%,25,Tenet,"$768,968"
Oct 1 2020,COVID-19 Pandemic 2020,Thursday,275,"$743,374","+163,278.9%",-23.9%,23,Tenet,"$335,988"
Sep 30 2020,COVID-19 Pandemic 2020,Wednesday,274,"$684,146",-13.6%,-98.1%,23,Tenet,"$296,594"
Sep 29 2020,COVID-19 Pandemic 2020,Tuesday,273,"$791,716",+10.1%,-19%,23,Tenet,"$344,118"
Sep 28 2020,COVID-19 Pandemic 2020,Monday,272,"$719,331",-66.2%,-25.4%,23,Tenet,"$305,051"
Sep 27 2020,COVID-19 Pandemic 2020,Sunday,271,"$2,126,402",-41.2%,+82.2%,24,Tenet,"$815,014"
Sep 26 2020,COVID-19 Pandemic 2020,Saturday,270,"$3,618,763",+29.6%,+291.9%,24,Tenet,"$1,478,435"
Sep 25 2020,COVID-19 Pandemic 2020,Friday,269,"$2,792,641",+185.8%,-15.1%,24,Tenet,"$1,054,891"
Sep 24 2020,COVID-19 Pandemic 2020,Thursday,268,"$976,980",+1.3%,+3.1%,18,Tenet,"$427,566"
Sep 23 2020,COVID-19 Pandemic 2020,Wednesday,267,"$964,078",-17.4%,-96.8%,17,Tenet,"$409,102"
Sep 22 2020,COVID-19 Pandemic 2020,Tuesday,266,"$1,166,869",+26.4%,+23.1%,16,Tenet,"$509,070"
Sep 21 2020,COVID-19 Pandemic 2020,Monday,265,"$923,299",-62.9%,-20.7%,17,Tenet,"$405,744"
Sep 20 2020,COVID-19 Pandemic 2020,Sunday,264,"$2,491,638",-46.6%,+86.2%,17,Tenet,"$1,078,259"
Sep 19 2020,COVID-19 Pandemic 2020,Saturday,263,"$4,668,356",+42%,+339.6%,17,Tenet,"$2,085,566"
Sep 18 2020,COVID-19 Pandemic 2020,Friday,262,"$3,288,717",+246.9%,-12.7%,17,Tenet,"$1,404,645"
Sep 17 2020,COVID-19 Pandemic 2020,Thursday,261,"$947,979",-18.6%,-27.7%,13,Tenet,"$575,671"
Sep 16 2020,COVID-19 Pandemic 2020,Wednesday,260,"$1,164,614",-13%,-80.6%,14,Tenet,"$605,553"
Sep 15 2020,COVID-19 Pandemic 2020,Tuesday,259,"$1,338,079",+26%,+2.1%,13,Tenet,"$694,845"
Sep 14 2020,COVID-19 Pandemic 2020,Monday,258,"$1,061,937",-64.5%,-21.2%,13,Tenet,"$560,801"
Sep 13 2020,COVID-19 Pandemic 2020,Sunday,257,"$2,993,016",-46.3%,+98.6%,13,Tenet,"$1,628,187"
Sep 12 2020,COVID-19 Pandemic 2020,Saturday,256,"$5,575,196",+48%,+52.9%,14,Tenet,"$2,990,971"
Sep 11 2020,COVID-19 Pandemic 2020,Friday,255,"$3,768,135",+187.5%,-19%,13,Tenet,"$1,984,309"
Sep 10 2020,COVID-19 Pandemic 2020,Thursday,254,"$1,310,844",-2.8%,-77.4%,9,Tenet,"$766,230"
Sep 9 2020,COVID-19 Pandemic 2020,Wednesday,253,"$1,348,474",-10.5%,-97.9%,9,Tenet,"$798,409"
Sep 8 2020,COVID-19 Pandemic 2020,Tuesday,252,"$1,507,231",-58.7%,-67.6%,9,Tenet,"$926,646"
Sep 7 2020,COVID-19 PandemicLabor Day 2020,Monday,251,"$3,646,518",-30.1%,-37.2%,13,Tenet,"$2,275,661"
Sep 6 2020,COVID-19 Pandemic 2020,Sunday,250,"$5,214,636",-15.4%,+563.3%,10,Tenet,"$2,980,584"
Sep 5 2020,COVID-19 Pandemic 2020,Saturday,249,"$6,161,246",+32.5%,+584.6%,10,Tenet,"$3,566,279"
Sep 4 2020,COVID-19 Pandemic 2020,Friday,248,"$4,650,134",-19.9%,-5.4%,10,Tenet,"$2,806,227"
Sep 3 2020,COVID-19 Pandemic 2020,Thursday,247,"$5,804,575",+638.3%,-70.2%,11,Tenet,"$4,986,442"
Sep 2 2020,COVID-19 Pandemic 2020,Wednesday,246,"$786,209",-12.6%,-84%,10,The New Mutants,"$393,751"
Sep 1 2020,COVID-19 Pandemic 2020,Tuesday,245,"$900,031",-96.2%,+97.1%,10,The New Mutants,"$466,916"
Aug 31 2020,COVID-19 Pandemic 2020,Monday,244,"$834,934",-96.8%,+92.1%,11,The New Mutants,"$450,293"
Aug 30 2020,COVID-19 Pandemic 2020,Sunday,243,"$2,765,828",-40.4%,+348%,13,The New Mutants,"$1,470,652"
Aug 29 2020,COVID-19 Pandemic 2020,Saturday,242,"$4,636,940",-5.6%,+913.1%,12,The New Mutants,"$2,452,864"
Aug 28 2020,COVID-19 Pandemic 2020,Friday,241,"$4,914,454",+976.5%,+161%,13,The New Mutants,"$3,113,501"
Aug 27 2020,COVID-19 Pandemic 2020,Thursday,240,"$456,524",+5%,-97.1%,8,Unhinged,"$280,515"
Aug 26 2020,COVID-19 Pandemic 2020,Wednesday,239,"$434,748",-29.6%,-76.9%,8,Unhinged,"$272,806"
Aug 25 2020,COVID-19 Pandemic 2020,Tuesday,238,"$617,438",+34.9%,+285.9%,8,Unhinged,"$371,315"
Aug 24 2020,COVID-19 Pandemic 2020,Monday,237,"$457,695",-66.4%,+194.8%,8,Unhinged,"$291,202"
Aug 23 2020,COVID-19 Pandemic 2020,Sunday,236,"$1,361,545",-34.7%,+408.1%,9,Unhinged,"$1,030,000"
Aug 22 2020,COVID-19 Pandemic 2020,Saturday,235,"$2,083,874",+10.7%,-51.7%,8,Unhinged,"$1,556,113"
Aug 21 2020,COVID-19 Pandemic 2020,Friday,234,"$1,883,138","+1,076.9%",+375.9%,9,Unhinged,"$1,414,648"
Aug 20 2020,COVID-19 Pandemic 2020,Thursday,233,"$160,002",+3.1%,-96.5%,11,The SpongeBob Movie: Sponge on the Run,"$138,558"
Aug 19 2020,COVID-19 Pandemic 2020,Wednesday,232,"$155,244",-95.4%,-60.8%,11,The SpongeBob Movie: Sponge on the Run,"$135,647"
Aug 18 2020,COVID-19 Pandemic 2020,Tuesday,231,"$245,801",-94.3%,+503.2%,11,The SpongeBob Movie: Sponge on the Run,"$226,142"
Aug 17 2020,COVID-19 Pandemic 2020,Monday,230,"$160,915",-96.6%,+259.8%,11,The SpongeBob Movie: Sponge on the Run,"$140,830"
Aug 16 2020,COVID-19 Pandemic 2020,Sunday,229,"$267,986",-27.7%,+536.8%,13,The SpongeBob Movie: Sponge on the Run,"$231,985"
Aug 15 2020,COVID-19 Pandemic 2020,Saturday,228,"$370,529",-6.4%,+844.3%,13,The SpongeBob Movie: Sponge on the Run,"$295,755"
Aug 14 2020,COVID-19 Pandemic 2020,Friday,227,"$395,703",+871%,+70.4%,13,The SpongeBob Movie: Sponge on the Run,"$338,084"
Aug 13 2020,COVID-19 Pandemic 2020,Thursday,226,"$40,751",-8.9%,-99.7%,10,The Rental,"$19,666"
Aug 12 2020,COVID-19 Pandemic 2020,Wednesday,225,"$44,720",+6.3%,-80.7%,9,The Rental,"$23,457"
Aug 11 2020,COVID-19 Pandemic 2020,Tuesday,224,"$42,080",+7.2%,-50.1%,10,The Rental,"$20,956"
Aug 10 2020,COVID-19 Pandemic 2020,Monday,223,"$39,239",-46.3%,-43.5%,10,The Rental,"$19,740"
Aug 9 2020,COVID-19 Pandemic 2020,Sunday,222,"$73,112",-45.9%,+14.1%,12,The Rental,"$30,922"
Aug 8 2020,COVID-19 Pandemic 2020,Saturday,221,"$135,117",-41.8%,+141%,12,The Rental,"$58,820"
Aug 7 2020,COVID-19 Pandemic 2020,Friday,220,"$232,174",+175.5%,+13.5%,13,The Tax Collector,"$115,000"
Aug 6 2020,COVID-19 Pandemic 2020,Thursday,219,"$84,275",+21.4%,-99.3%,9,The Rental,"$49,257"
Aug 5 2020,COVID-19 Pandemic 2020,Wednesday,218,"$69,445",+8.4%,-66.1%,9,The Rental,"$42,682"
Aug 4 2020,COVID-19 Pandemic 2020,Tuesday,217,"$64,071",+14.3%,-30.6%,9,The Rental,"$39,362"
Aug 3 2020,COVID-19 Pandemic 2020,Monday,216,"$56,071",-56.1%,-17%,9,The Rental,"$33,041"
Aug 2 2020,COVID-19 Pandemic 2020,Sunday,215,"$127,582",-39%,+58.6%,10,The Rental,"$70,228"
Aug 1 2020,COVID-19 Pandemic 2020,Saturday,214,"$209,239",+2.3%,+195%,10,The Rental,"$109,791"
Jul 31 2020,COVID-19 Pandemic 2020,Friday,213,"$204,589",+121.5%,-30.5%,10,The Rental,"$110,253"
Jul 30 2020,COVID-19 Pandemic 2020,Thursday,212,"$92,346",+36.7%,-95.2%,6,The Rental,"$56,427"
Jul 29 2020,COVID-19 Pandemic 2020,Wednesday,211,"$67,572",-16%,-77%,6,The Rental,"$42,584"
Jul 28 2020,COVID-19 Pandemic 2020,Tuesday,210,"$80,466",+13.4%,+104.9%,6,The Rental,"$50,365"
Jul 27 2020,COVID-19 Pandemic 2020,Monday,209,"$70,939",-56.6%,+82%,6,The Rental,"$45,283"
Jul 26 2020,COVID-19 Pandemic 2020,Sunday,208,"$163,427",-19.1%,+383.7%,7,The Rental,"$98,500"
Jul 25 2020,COVID-19 Pandemic 2020,Saturday,207,"$202,049",-31.4%,+467.4%,7,The Rental,"$122,666"
Jul 24 2020,COVID-19 Pandemic 2020,Friday,206,"$294,330",+649.5%,+220.9%,7,The Rental,"$182,686"
Jul 23 2020,COVID-19 Pandemic 2020,Thursday,205,"$39,271",+0.7%,-5.3%,6,Relic,"$23,180"
Jul 22 2020,COVID-19 Pandemic 2020,Wednesday,204,"$38,979",+15.4%,-57.5%,6,Relic,"$23,789"
Jul 21 2020,COVID-19 Pandemic 2020,Tuesday,203,"$33,788",-5.1%,-18.5%,6,Relic,"$20,321"
Jul 20 2020,COVID-19 Pandemic 2020,Monday,202,"$35,607",-40.9%,-6.7%,7,Relic,"$22,862"
Jul 19 2020,COVID-19 Pandemic 2020,Sunday,201,"$60,292",-44.2%,+39.1%,7,Relic,"$38,174"
Jul 18 2020,COVID-19 Pandemic 2020,Saturday,200,"$108,064",+17.8%,+135.6%,7,Relic,"$68,269"
Jul 17 2020,COVID-19 Pandemic 2020,Friday,199,"$91,708",+121.1%,-33.9%,7,Relic,"$57,731"
Jul 16 2020,COVID-19 Pandemic 2020,Thursday,198,"$41,470",+8.6%,-26.1%,6,Relic,"$27,505"
Jul 15 2020,COVID-19 Pandemic 2020,Wednesday,197,"$38,179",-11.9%,-72.5%,6,Relic,"$25,210"
Jul 14 2020,COVID-19 Pandemic 2020,Tuesday,196,"$43,358",-5.5%,-22.7%,6,Relic,"$27,231"
Jul 13 2020,COVID-19 Pandemic 2020,Monday,195,"$45,876",-49.8%,-14.7%,7,Relic,"$27,052"
Jul 12 2020,COVID-19 Pandemic 2020,Sunday,194,"$91,330",-38.1%,+78.8%,8,Relic,"$48,067"
Jul 11 2020,COVID-19 Pandemic 2020,Saturday,193,"$147,616",+6.3%,+183.6%,8,Relic,"$76,115"
Jul 10 2020,COVID-19 Pandemic 2020,Friday,192,"$138,808",+147.5%,+1.3%,8,Relic,"$71,492"
Jul 9 2020,COVID-19 Pandemic 2020,Thursday,191,"$56,090",+4.3%,-6.1%,9,Relic,"$43,016"
Jul 8 2020,COVID-19 Pandemic 2020,Wednesday,190,"$53,780",+5.3%,-60.7%,9,Relic,"$38,686"
Jul 7 2020,COVID-19 Pandemic 2020,Tuesday,189,"$51,076",-1.9%,-14.5%,9,Relic,"$36,293"
Jul 6 2020,COVID-19 Pandemic 2020,Monday,188,"$52,052",-37.9%,+0.3%,9,Relic,"$35,049"
Jul 5 2020,COVID-19 Pandemic 2020,Sunday,187,"$83,764",+12.8%,+84.4%,9,Relic,"$52,352"
Jul 4 2020,COVID-19 PandemicIndependence Day 2020,Saturday,186,"$74,261",-45.8%,+37.5%,9,Relic,"$48,259"
Jul 3 2020,COVID-19 Pandemic 2020,Friday,185,"$137,008",+129.3%,+32.8%,9,Relic,"$91,741"
Jul 2 2020,COVID-19 Pandemic 2020,Thursday,184,"$59,761",+15.1%,-27.4%,7,Followed,"$19,978"
Jul 1 2020,COVID-19 Pandemic 2020,Wednesday,183,"$51,909",+14.3%,-49.7%,7,Followed,"$18,507"
Jun 30 2020,COVID-19 Pandemic 2020,Tuesday,182,"$45,434",-15.9%,-44.8%,7,Followed,"$14,449"
Jun 29 2020,COVID-19 Pandemic 2020,Monday,181,"$54,011",-33.8%,-24.6%,7,Followed,"$19,340"
Jun 28 2020,COVID-19 Pandemic 2020,Sunday,180,"$81,583",+3.1%,+17.9%,7,Becky,"$24,434"
Jun 27 2020,COVID-19 Pandemic 2020,Saturday,179,"$79,149",-23.3%,+30.9%,7,Followed,"$27,481"
Jun 26 2020,COVID-19 Pandemic 2020,Friday,178,"$103,182",+25.3%,-37.8%,7,Becky,"$37,294"
Jun 25 2020,COVID-19 Pandemic 2020,Thursday,177,"$82,331",+14.9%,+26.1%,8,Followed,"$26,415"
Jun 24 2020,COVID-19 Pandemic 2020,Wednesday,176,"$71,652",+3.6%,-56.8%,8,Followed,"$26,422"
Jun 23 2020,COVID-19 Pandemic 2020,Tuesday,175,"$69,172",+14.4%,+5.9%,8,Followed,"$24,300"
Jun 22 2020,COVID-19 Pandemic 2020,Monday,174,"$60,480",-25.5%,+6.2%,8,Followed,"$19,684"
Jun 21 2020,COVID-19 Pandemic 2020,Sunday,173,"$81,136",-56.2%,+29.6%,8,Followed,"$28,630"
Jun 20 2020,COVID-19 Pandemic 2020,Saturday,172,"$185,069",+11.5%,+243.7%,8,Followed,"$66,232"
Jun 19 2020,COVID-19 Pandemic 2020,Friday,171,"$165,994",+154.2%,-11.9%,8,Followed,"$57,963"
Jun 18 2020,COVID-19 Pandemic 2020,Thursday,170,"$65,307",+14.6%,-0.8%,6,The Wretched,"$24,484"
Jun 17 2020,COVID-19 Pandemic 2020,Wednesday,169,"$56,967",-9%,-69.8%,6,The Wretched,"$28,587"
Jun 16 2020,COVID-19 Pandemic 2020,Tuesday,168,"$62,598",+16.3%,-4.9%,6,The Wretched,"$24,505"
Jun 15 2020,COVID-19 Pandemic 2020,Monday,167,"$53,846",-49.1%,-21.2%,6,Becky,"$20,673"
Jun 14 2020,COVID-19 Pandemic 2020,Sunday,166,"$105,878",-52.4%,+116.8%,6,The Wretched,"$37,651"
Jun 13 2020,COVID-19 Pandemic 2020,Saturday,165,"$222,458",+18.1%,+449.6%,6,Becky,"$88,998"
Jun 12 2020,COVID-19 Pandemic 2020,Friday,164,"$188,412",+186.3%,+45.6%,6,Becky,"$77,077"
Jun 11 2020,COVID-19 Pandemic 2020,Thursday,163,"$65,804",-3.7%,+272.7%,6,The Wretched,"$38,039"
Jun 10 2020,COVID-19 Pandemic 2020,Wednesday,162,"$68,306",+39.9%,-47.2%,7,Unsubscribe,"$25,488"
Jun 9 2020,COVID-19 Pandemic 2020,Tuesday,161,"$48,831",+20.6%,+176.6%,6,The Wretched,"$26,601"
Jun 8 2020,COVID-19 Pandemic 2020,Monday,160,"$40,474",-61.8%,+203.8%,6,Becky,"$20,939"
Jun 7 2020,COVID-19 Pandemic 2020,Sunday,159,"$105,840",-39.7%,+895.7%,6,The Wretched,"$56,853"
Jun 6 2020,COVID-19 Pandemic 2020,Saturday,158,"$175,477",+35.6%,"+1,571.1%",6,Becky,"$92,206"
Jun 5 2020,COVID-19 Pandemic 2020,Friday,157,"$129,426",+633.1%,+102.8%,6,Becky,"$68,854"
Jun 4 2020,COVID-19 Pandemic 2020,Thursday,156,"$17,655",+32.5%,-14.1%,4,The Wretched,"$17,343"
