rank,title,re_release,gross,num_theaters,total_gross,date,distributor
60,Columbia 100th Anniversary Series,Columbia 100th Anniversary Series,"$4,585,476",466,"$4,585,476",Apr 15 2024,Sony Pictures Releasing
61,Perfect Days,,"$3,766,668",271,"$3,766,668",Feb 7 2024,-
62,Oppenheimer,,"$3,761,170","3,761","$329,862,540",Jul 21 2024,Universal Pictures
63,All of Us Strangers,,"$3,703,589",295,"$4,050,103",Dec 22 2024,Searchlight Pictures
64,Shrek 2,2024 Re-release,"$3,427,910","1,512","$3,427,910",Apr 12 2024,DreamWorks
65,Wish,,"$3,364,674","3,900","$63,973,821",Nov 22 2024,Walt Disney Studios Motion Pictures
66,2024 Oscar Nominated Short Films: Documentary,,"$3,162,293",367,"$3,162,293",Feb 16 2024,ShortsTV
67,The Long Game,,"$3,054,607","1,030","$3,054,607",Apr 12 2024,-
68,Back to Black,,"$2,835,720","2,010","$2,835,720",May 17 2024,Focus Features
69,The Taste of Things,,"$2,655,074",505,"$2,654,510",Feb 9 2024,IFC Films
70,Boy Kills World,,"$2,625,321","1,993","$2,625,321",Apr 26 2024,Roadside Attractions
71,Problemista,,"$2,503,154",379,"$2,503,154",Mar 1 2024,A24
72,The American Society of Magical Negroes,,"$2,480,645","1,153","$2,480,645",Mar 15 2024,Focus Features
73,Alien,2024 Re-release,"$2,305,647","1,750","$2,305,647",Apr 26 2024,Walt Disney Studios Motion Pictures
74,Exhuma,,"$2,287,095",70,"$2,287,095",Mar 15 2024,Well Go USA Entertainment
75,In the Land of Saints and Sinners,,"$2,258,795",896,"$2,258,795",Mar 29 2024,The Samuel Goldwyn Company
76,The Holdovers,,"$2,146,720","1,601","$20,355,375",Oct 27 2024,Focus Features
77,The Ark and the Darkness,,"$2,097,560","1,030","$2,097,560",Mar 20 2024,Fathom Events
78,Yolo,,"$2,001,584",200,"$2,001,584",Mar 8 2024,Sony Pictures Releasing
79,Queen Rock Montreal,,"$2,000,000",387,"$2,000,000",Jan 18 2024,-
80,Escape from Germany,,"$1,997,845",131,"$1,997,845",Apr 11 2024,Susan Tuckett Media
81,SUGA: Agust D Tour 'D-DAY' the Movie,,"$1,951,896",787,"$1,951,896",Apr 10 2024,Trafalgar Releasing
82,Out of Darkness,,"$1,951,547",897,"$1,951,547",Feb 9 2024,Bleecker Street Media
83,Tillu Square,,"$1,870,000",450,"$1,870,000",Mar 29 2024,-
84,The Mummy,2024 Re-release,"$1,579,230","1,236","$1,579,230",Apr 26 2024,Universal Pictures International (UPI)
85,Crew,,"$1,500,000",486,"$1,500,000",Mar 29 2024,-
86,I Saw the TV Glow,,"$1,481,700",469,"$1,481,700",May 3 2024,A24
87,The Blue Angels,,"$1,404,820",227,"$1,404,820",May 17 2024,-
88,Turning Red,,"$1,399,001","1,560","$1,399,001",Feb 9 2024,Walt Disney Studios Motion Pictures
89,Anatomy of a Fall,,"$1,328,548",583,"$5,076,369",Oct 13 2024,-
90,Luca,,"$1,324,302","1,390","$1,324,302",Jun 18 2024,Walt Disney Studios Motion Pictures
91,Neon Genesis Evangelion: The End of Evangelion,,"$1,302,300",570,"$1,302,300",Mar 17 2024,GKIDS
92,Sting,,"$1,124,510",975,"$1,124,510",Apr 12 2024,Well Go USA Entertainment
93,Article 370,,"$1,088,790",161,"$1,088,790",Feb 23 2024,-
94,Sasquatch Sunset,,"$1,008,662",856,"$1,008,662",Apr 12 2024,Bleecker Street Media
95,Fighter,,"$1,000,000",662,"$1,000,000",Jan 25 2024,Viva Pictures
96,Napoleon,,"$990,282","3,500","$61,524,375",Nov 22 2024,Columbia Pictures
97,Soul,,"$946,154","1,360","$946,154",Jan 12 2024,Walt Disney Studios Motion Pictures
98,The Roundup: Punishment,,"$892,604",74,"$892,604",Apr 26 2024,Capelight Pictures
99,Freud's Last Session,,"$841,503",634,"$906,283",Dec 22 2024,Sony Pictures Releasing
100,Jungle Bunch: Operation Meltdown,,"$831,200","1,036","$831,200",Feb 2 2024,Viva Pictures
101,Arcadian,,"$828,919","1,100","$828,919",Apr 12 2024,-
102,La Chimera,,"$805,278",216,"$805,278",Mar 29 2024,-
103,Dragonkeeper,,"$798,091",760,"$798,090",May 3 2024,Viva Pictures
104,Stopmotion,,"$789,226",384,"$789,226",Feb 23 2024,IFC Films
105,Killers of the Flower Moon,,"$734,740","3,786","$68,026,901",Oct 20 2024,Paramount Pictures
106,Bade Miyan Chote Miyan,,"$689,505",567,"$689,505",Apr 10 2024,Yash Raj Films USA Inc.
107,Renaissance: A Film by Beyoncé,,"$665,951","2,542","$33,889,684",Dec 1 2024,-
108,Salaar,,"$660,285",802,"$8,929,282",Dec 22 2024,-
109,The Teachers' Lounge,,"$596,966",277,"$628,218",Dec 25 2024,Sony Pictures Releasing
110,Dune,IMAX,"$570,000","2,100","$570,000",Feb 9 2024,IMAX
111,Not Another Church Movie,,"$563,781","1,108","$563,781",May 10 2024,Briarcliff Entertainment
112,Winnie-the-Pooh: Blood and Honey 2,,"$533,144","1,489","$533,144",Mar 26 2024,Fathom Events
113,The Goat Life,,"$510,000",-,"$625,000",Mar 29 2024,AA Films
114,You Can Call Me Bill,,"$480,991",285,"$480,991",Mar 22 2024,-
115,Snack Shack,,"$455,708",437,"$455,708",Mar 15 2024,Republic Pictures (II)
116,Les Misérables,2024 Re-release,"$450,370",162,"$450,370",Feb 23 2024,Universal Pictures
117,Scrambled,,"$422,555",762,"$422,555",Feb 2 2024,Lionsgate Films
118,The Beast,,"$386,539",117,"$386,539",Apr 5 2024,Janus Films
119,Hard Miles,,"$375,541",480,"$375,541",Apr 19 2024,Blue Fox Entertainment
120,Hundreds of Beavers,,"$369,600",33,"$369,301",Jan 26 2024,SRH
121,Epic Tails,,"$355,088",773,"$355,088",Apr 5 2024,Viva Pictures
122,Anselm,,"$349,915",25,"$508,895",Dec 8 2024,Janus Films
123,Forty-Seven Days with Jesus,,"$348,317",-,"$348,317",Mar 11 2024,Fathom Events
124,Evil Does Not Exist,,"$344,806",103,"$344,806",May 3 2024,Janus Films
125,Amélie,2024 Re-release,"$340,945",216,"$486,945",Feb 16 2024,Sony Pictures Releasing
126,Driving Madeleine,,"$325,351",77,"$325,662",Jan 12 2024,Cohen Media Group
127,Past Lives,,"$324,667",906,"$11,185,625",Jun 2 2024,A24
128,Memory,,"$302,971",151,"$381,052",Dec 22 2024,Ketchup Entertainment
129,Dunki,,"$299,344",650,"$7,460,159",Dec 21 2024,Yash Raj Films USA Inc.
130,Accidental Texan,,"$292,657",134,"$292,657",Mar 8 2024,Roadside Attractions
131,We Grown Now,,"$282,615",340,"$282,426",Apr 19 2024,Sony Pictures Releasing
132,Spider-Man: Across the Spider-Verse,2024 Re-release,"$282,435",466,"$282,435",Jan 19 2024,Sony Pictures Releasing
133,Wildcat,,"$279,497",101,"$279,497",May 3 2024,Oscilloscope
134,Housekeeping for Beginners,,"$271,065",251,"$271,065",Apr 5 2024,Focus Features
135,Irena's Vow,,"$267,748",73,"$1,164,759",Apr 15 2024,Quiver Distribution
136,The Promised Land,,"$257,749",192,"$257,749",Feb 2 2024,Magnolia Pictures
137,The Sweet East,,"$247,018",41,"$337,152",Dec 1 2024,Utopia
138,Nostalghia,2024 Re-release,"$246,013",11,"$223,142",Feb 21 2024,Kino Lorber
139,Noryang: Deadly Sea,,"$244,984",29,"$315,245",Dec 22 2024,Well Go USA Entertainment
140,Animal,,"$227,253",698,"$15,004,482",Dec 1 2024,-
141,Asphalt City,,"$220,970",298,"$220,970",Mar 29 2024,-
142,It's Only Life After All,,"$216,794",98,"$216,794",Apr 10 2024,Oscilloscope
143,Taylor Swift: The Eras Tour,,"$199,943","3,855","$180,756,269",Oct 13 2024,-
144,I Did It My Way,,"$198,405",36,"$198,405",Jan 12 2024,Well Go USA Entertainment
145,The Shift,,"$192,985","2,450","$12,118,219",Dec 1 2024,Angel Studios
146,Mars Express,,"$187,409",295,"$187,409",May 3 2024,GKIDS
147,Femme,,"$185,943",106,"$185,943",Mar 22 2024,Utopia
148,The Samurai,,"$171,681",21,"$171,681",Mar 29 2024,Janus Films
149,Saltburn,,"$169,317","1,566","$11,425,829",Nov 17 2024,Warner Bros.
150,The Monk and the Gun,,"$165,470",101,"$165,470",Feb 2 2024,A Contracorriente Films
151,Babes,,"$163,130",12,"$163,130",May 17 2024,-
152,Weak Layers,,"$154,445",65,"$154,445",Jan 5 2024,Greenwich Entertainment
153,No Way Up,,"$148,582",78,"$148,582",Feb 16 2024,Nashe Kino
154,The Peasants,,"$143,690",251,"$155,188",Jan 26 2024,Sony Pictures Classics
155,Remembering Gene Wilder,,"$143,182",40,"$149,040",Mar 15 2024,Kino Lorber
156,A Fragile Flower,,"$140,300",55,"$140,300",Mar 29 2024,Atlas Distribution Company
157,A Cat's Life,,"$138,620",325,"$138,620",Mar 29 2024,Blue Fox Entertainment
158,Fallen Leaves,,"$131,333",68,"$954,307",Nov 17 2024,MUBI
159,Poolman,,"$131,000",162,"$131,000",May 10 2024,Vertical Entertainment
160,Sometimes I Think About Dying,,"$130,457",16,"$130,457",Jan 26 2024,Oscilloscope
161,The Old Oak,,"$128,657",37,"$190,305",Apr 5 2024,Kino Lorber
162,How to Have Sex,,"$125,605",77,"$167,725",Feb 2 2024,MUBI
163,Shinda Shinda No Papa,,"$124,000",102,"$124,000",May 10 2024,-
164,Dream Scenario,,"$123,639","1,578","$5,742,193",Nov 10 2024,A24
165,Aggro Dr1ft,,"$120,077",20,"$138,830",Feb 9 2024,-
166,About Dry Grasses,,"$118,988",23,"$118,955",Feb 23 2024,Sideshow Releasing
167,Monster,,"$117,131",15,"$434,585",Nov 22 2024,Well Go USA Entertainment
168,God & Country,,"$108,385",85,"$108,385",Feb 16 2024,Oscilloscope
169,Thanksgiving,,"$108,111","3,204","$31,908,884",Nov 17 2024,TriStar Pictures
170,Stress Positions,,"$105,995",17,"$105,995",Apr 19 2024,-
171,Stop Making Sense,2023  Re-release,"$101,238",786,"$5,211,310",Sep 22 2024,-
172,Carol Doda Topless at the Condor,,"$99,356",42,"$99,356",Mar 22 2024,Picturehouse
173,The Crime Is Mine,,"$94,524",19,"$111,423",Dec 25 2024,Music Box Films
174,Four Daughters,,"$94,029",15,"$138,180",Oct 27 2024,Kino Lorber
175,Totem,,"$89,807",12,"$100,150",Jan 26 2024,Janus Films
176,Io Capitano,,"$88,190",67,"$150,048",Feb 23 2024,Cohen Media Group
177,Fitting In,,"$87,995",185,"$87,995",Feb 2 2024,Blue Fox Entertainment
178,Ennio,,"$77,745",20,"$77,745",Feb 9 2024,Music Box Films
179,DogMan,,"$76,395",63,"$76,395",Mar 29 2024,Briarcliff Entertainment
180,Ryuichi Sakamoto: Opus,,"$73,568",11,"$86,554",Mar 15 2024,Janus Films
181,The Feeling That the Time for Doing Something Has Passed,,"$71,045",36,"$71,045",Apr 26 2024,Magnolia Pictures
182,Radical,,"$66,432",534,"$8,702,731",Nov 3 2024,Pantelion Films
183,Inside the Yellow Cocoon Shell,,"$65,807",10,"$75,056",Jan 19 2024,Kino Lorber
184,Menus-Plaisirs - Les Troisgros,,"$63,495",12,"$140,348",Nov 22 2024,Zipporah Films
185,One from the Heart: Reprise,2024 Re-release,"$61,076",7,"$61,076",Jan 19 2024,Rialto Pictures
186,Alienoid: The Return to the Future,,"$60,720",29,"$60,720",Jan 26 2024,Well Go USA Entertainment
187,Priscilla,,"$60,447","2,361","$20,960,939",Oct 27 2024,A24
188,Do Not Expect Too Much from the End of the World,,"$60,038",14,"$73,983",Mar 22 2024,MUBI
189,Shayda,,"$58,417",13,"$61,694",Mar 1 2024,Sony Pictures Releasing
190,They Shot the Piano Player,,"$58,171",270,"$59,587",Feb 23 2024,Sony Pictures Releasing
191,High & Low - John Galliano,,"$57,981",12,"$66,511",Mar 8 2024,MUBI
192,Force of Nature: The Dry 2,,"$57,154",153,"$57,154",May 10 2024,IFC Films
193,"Nosotros, los De la Fe",,"$50,797",27,"$50,797",Mar 14 2024,CanZion Films
194,Nowhere Special,,"$48,330",31,"$48,330",Apr 26 2024,Cohen Media Group
195,Humane,,"$44,509",56,"$44,509",Apr 26 2024,IFC Films
196,Thabo and the Rhino Case,,"$43,183",204,"$43,183",May 3 2024,Purdie Distribution
197,Limbo,,"$42,553",12,"$42,553",Mar 22 2024,Music Box Films
198,The Last Stop in Yuma County,,"$41,520",45,"$41,520",May 10 2024,Well Go USA Entertainment
199,The Oath,,"$41,443",640,"$509,470",Dec 8 2024,Freestyle Releasing
200,Riddle of Fire,,"$41,168",28,"$54,671",Mar 22 2024,Yellow Veil Pictures
