date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Sep 18 2003,,Thursday,261,"$4,078,588",-3.9%,+40%,49,Once Upon a Time in Mexico,"$1,402,874"
Sep 17 2003,,Wednesday,260,"$4,244,620",-12.8%,+47%,49,Once Upon a Time in Mexico,"$1,506,592"
Sep 16 2003,,Tuesday,259,"$4,870,158",+7.5%,+50.3%,49,Once Upon a Time in Mexico,"$1,857,387"
Sep 15 2003,,Monday,258,"$4,531,616",-74.6%,+62.6%,49,Once Upon a Time in Mexico,"$1,753,584"
Sep 14 2003,,Sunday,257,"$17,820,537",-39.6%,+52.4%,51,Once Upon a Time in Mexico,"$6,267,426"
Sep 13 2003,,Saturday,256,"$29,500,969",+30.4%,+41.4%,51,Once Upon a Time in Mexico,"$8,358,901"
Sep 12 2003,,Friday,255,"$22,622,927",+676.7%,+65.8%,52,Once Upon a Time in Mexico,"$8,797,791"
Sep 11 2003,,Thursday,254,"$2,912,668",+0.9%,-23.7%,48,Pirates of the Caribbean: The Curse of the Black Pearl,"$401,035"
Sep 10 2003,,Wednesday,253,"$2,887,282",-10.9%,-29.4%,48,Open Range,"$377,067"
Sep 9 2003,,Tuesday,252,"$3,240,598",+16.3%,-36%,48,Pirates of the Caribbean: The Curse of the Black Pearl,"$433,870"
Sep 8 2003,,Monday,251,"$2,786,120",-76.2%,-87.7%,48,Jeepers Creepers 2,"$417,293"
Sep 7 2003,,Sunday,250,"$11,693,552",-43.9%,-56.1%,51,Jeepers Creepers 2,"$1,653,075"
Sep 6 2003,,Saturday,249,"$20,860,538",+52.9%,-24.8%,51,Dickie Roberts: Former Child Star,"$2,987,513"
Sep 5 2003,,Friday,248,"$13,647,269",+257.3%,-34.6%,51,Dickie Roberts: Former Child Star,"$2,067,445"
Sep 4 2003,,Thursday,247,"$3,819,457",-6.6%,-42.3%,48,Jeepers Creepers 2,"$651,434"
Sep 3 2003,,Wednesday,246,"$4,088,988",-19.3%,-43.1%,48,Jeepers Creepers 2,"$751,078"
Sep 2 2003,,Tuesday,245,"$5,066,653",-77.6%,-41.3%,48,Jeepers Creepers 2,"$953,111"
Sep 1 2003,Labor Day 2003,Monday,244,"$22,640,279",-15%,+163.9%,50,Freaky Friday,"$3,381,996"
Aug 31 2003,,Sunday,243,"$26,628,071",-4%,+22%,50,Jeepers Creepers 2,"$4,514,179"
Aug 30 2003,,Saturday,242,"$27,739,656",+32.8%,-13.6%,50,Jeepers Creepers 2,"$5,442,909"
Aug 29 2003,,Friday,241,"$20,882,222",+215.4%,-19.9%,50,Jeepers Creepers 2,"$5,312,236"
Aug 28 2003,,Thursday,240,"$6,620,187",-7.9%,-45.2%,49,S.W.A.T.,"$867,559"
Aug 27 2003,,Wednesday,239,"$7,187,006",-16.8%,-42.6%,48,S.W.A.T.,"$928,149"
Aug 26 2003,,Tuesday,238,"$8,637,730",+0.7%,-40.6%,48,S.W.A.T.,"$1,152,990"
Aug 25 2003,,Monday,237,"$8,577,570",-60.7%,-42.5%,48,Freddy vs. Jason,"$1,269,000"
Aug 24 2003,,Sunday,236,"$21,827,208",-32%,-39%,50,Freddy vs. Jason,"$3,490,000"
Aug 23 2003,,Saturday,235,"$32,102,444",+23.1%,-35.1%,50,Freddy vs. Jason,"$5,288,000"
Aug 22 2003,,Friday,234,"$26,074,042",+115.9%,-38.4%,49,Freddy vs. Jason,"$4,375,000"
Aug 21 2003,,Thursday,233,"$12,075,261",-3.5%,+5.8%,43,Freddy vs. Jason,"$2,207,000"
Aug 20 2003,,Wednesday,232,"$12,516,232",-14%,-8.6%,43,Freddy vs. Jason,"$2,504,000"
Aug 19 2003,,Tuesday,231,"$14,546,587",-2.6%,-9.9%,42,Freddy vs. Jason,"$3,210,000"
Aug 18 2003,,Monday,230,"$14,927,600",-58.2%,-10.1%,42,Freddy vs. Jason,"$3,695,000"
Aug 17 2003,,Sunday,229,"$35,753,617",-27.7%,-1.9%,43,Freddy vs. Jason,"$9,495,000"
Aug 16 2003,,Saturday,228,"$49,464,142",+16.8%,+4.1%,43,Freddy vs. Jason,"$12,832,000"
Aug 15 2003,,Friday,227,"$42,356,999",+271.1%,+3.4%,43,Freddy vs. Jason,"$14,101,000"
Aug 14 2003,,Thursday,226,"$11,413,179",-16.7%,-36.3%,38,S.W.A.T.,"$2,645,609"
Aug 13 2003,,Wednesday,225,"$13,696,273",-15.1%,-30.5%,39,S.W.A.T.,"$3,239,607"
Aug 12 2003,,Tuesday,224,"$16,136,994",-2.9%,-5.7%,39,S.W.A.T.,"$4,047,268"
Aug 11 2003,,Monday,223,"$16,611,213",-54.4%,-7.6%,39,S.W.A.T.,"$4,555,338"
Aug 10 2003,,Sunday,222,"$36,428,835",-23.3%,-4.9%,41,S.W.A.T.,"$10,435,323"
Aug 9 2003,,Saturday,221,"$47,514,419",+16%,-1.6%,41,S.W.A.T.,"$13,042,768"
Aug 8 2003,,Friday,220,"$40,957,483",+128.7%,+0.6%,41,S.W.A.T.,"$13,584,444"
Aug 7 2003,,Thursday,219,"$17,909,602",-9.2%,+4.9%,38,Freaky Friday,"$4,892,329"
Aug 6 2003,,Wednesday,218,"$19,719,033",+15.2%,+16.8%,38,Freaky Friday,"$6,005,641"
Aug 5 2003,,Tuesday,217,"$17,112,263",-4.8%,-9.3%,37,American Wedding,"$4,502,885"
Aug 4 2003,,Monday,216,"$17,974,200",-53.1%,-7.2%,37,American Wedding,"$5,027,620"
Aug 3 2003,,Sunday,215,"$38,305,614",-20.7%,-10.1%,39,American Wedding,"$9,833,200"
Aug 2 2003,,Saturday,214,"$48,288,564",+18.7%,-9.9%,39,American Wedding,"$11,308,180"
Aug 1 2003,,Friday,213,"$40,696,505",+138.5%,-12.7%,39,American Wedding,"$12,228,060"
Jul 31 2003,,Thursday,212,"$17,065,622",+1.1%,+6.7%,37,Spy Kids 3: Game Over,"$3,554,000"
Jul 30 2003,,Wednesday,211,"$16,882,346",-10.5%,-1.7%,37,Spy Kids 3: Game Over,"$3,555,000"
Jul 29 2003,,Tuesday,210,"$18,856,834",-2.7%,-2%,37,Spy Kids 3: Game Over,"$4,086,000"
Jul 28 2003,,Monday,209,"$19,371,534",-54.5%,+0.5%,37,Spy Kids 3: Game Over,"$4,394,000"
Jul 27 2003,,Sunday,208,"$42,615,739",-20.5%,+8.8%,40,Spy Kids 3: Game Over,"$9,424,000"
Jul 26 2003,,Saturday,207,"$53,582,093",+15%,+8.4%,40,Spy Kids 3: Game Over,"$11,847,000"
Jul 25 2003,,Friday,206,"$46,605,230",+191.4%,+1.1%,40,Spy Kids 3: Game Over,"$12,146,000"
Jul 24 2003,,Thursday,205,"$15,994,575",-6.9%,+1.2%,34,Pirates of the Caribbean: The Curse of the Black Pearl,"$4,831,182"
Jul 23 2003,,Wednesday,204,"$17,178,849",-10.8%,-3%,33,Pirates of the Caribbean: The Curse of the Black Pearl,"$5,082,012"
Jul 22 2003,,Tuesday,203,"$19,249,923",-0.1%,+4.2%,33,Pirates of the Caribbean: The Curse of the Black Pearl,"$5,449,233"
Jul 21 2003,,Monday,202,"$19,272,284",-50.8%,+5.5%,33,Bad Boys II,"$6,017,302"
Jul 20 2003,,Sunday,201,"$39,185,266",-20.7%,+3%,36,Bad Boys II,"$13,435,935"
Jul 19 2003,,Saturday,200,"$49,443,802",+7.2%,-1.2%,36,Bad Boys II,"$16,203,568"
Jul 18 2003,,Friday,199,"$46,110,197",+191.7%,+5.5%,36,Bad Boys II,"$16,883,057"
Jul 17 2003,,Thursday,198,"$15,809,809",-10.8%,-34%,29,Pirates of the Caribbean: The Curse of the Black Pearl,"$6,434,540"
Jul 16 2003,,Wednesday,197,"$17,716,304",-4.1%,-36%,29,Pirates of the Caribbean: The Curse of the Black Pearl,"$7,056,602"
Jul 15 2003,,Tuesday,196,"$18,469,202",+1.1%,+4.8%,29,Pirates of the Caribbean: The Curse of the Black Pearl,"$7,351,137"
Jul 14 2003,,Monday,195,"$18,267,508",-52%,+2%,29,Pirates of the Caribbean: The Curse of the Black Pearl,"$7,504,567"
Jul 13 2003,,Sunday,194,"$38,025,531",-24%,+0.1%,32,Pirates of the Caribbean: The Curse of the Black Pearl,"$14,374,903"
Jul 12 2003,,Saturday,193,"$50,055,535",+14.5%,-3.3%,32,Pirates of the Caribbean: The Curse of the Black Pearl,"$17,414,693"
Jul 11 2003,,Friday,192,"$43,711,526",+82.6%,+30.3%,32,Pirates of the Caribbean: The Curse of the Black Pearl,"$14,841,094"
Jul 10 2003,,Thursday,191,"$23,938,102",-13.5%,-25.4%,34,Pirates of the Caribbean: The Curse of the Black Pearl,"$10,486,019"
Jul 9 2003,,Wednesday,190,"$27,663,339",+57%,-15.3%,34,Pirates of the Caribbean: The Curse of the Black Pearl,"$13,509,262"
Jul 8 2003,,Tuesday,189,"$17,622,963",-1.6%,+1.8%,33,Terminator 3: Rise of the Machines,"$5,038,209"
Jul 7 2003,,Monday,188,"$17,909,747",-52.8%,+15.9%,33,Terminator 3: Rise of the Machines,"$5,705,435"
Jul 6 2003,,Sunday,187,"$37,981,909",-26.6%,+22.3%,35,Terminator 3: Rise of the Machines,"$13,264,560"
Jul 5 2003,,Saturday,186,"$51,745,433",+54.3%,+27.8%,35,Terminator 3: Rise of the Machines,"$17,740,575"
Jul 4 2003,Independence Day 2003,Friday,185,"$33,540,505",+4.5%,-7.5%,35,Terminator 3: Rise of the Machines,"$13,036,305"
Jul 3 2003,,Thursday,184,"$32,102,705",-1.7%,+130.4%,36,Terminator 3: Rise of the Machines,"$11,875,296"
Jul 2 2003,,Wednesday,183,"$32,670,973",+88.8%,+137.5%,36,Terminator 3: Rise of the Machines,"$12,435,320"
Jul 1 2003,,Tuesday,182,"$17,304,509",+12%,+17.4%,33,Charlie's Angels: Full Throttle,"$4,081,025"
Jun 30 2003,,Monday,181,"$15,448,576",-50.3%,+0.9%,34,Charlie's Angels: Full Throttle,"$4,842,833"
Jun 29 2003,,Sunday,180,"$31,056,714",-23.3%,-19.1%,36,Charlie's Angels: Full Throttle,"$10,017,512"
Jun 28 2003,,Saturday,179,"$40,503,785",+11.7%,-21.6%,36,Charlie's Angels: Full Throttle,"$13,005,042"
Jun 27 2003,,Friday,178,"$36,260,668",+160.2%,-25.4%,36,Charlie's Angels: Full Throttle,"$14,611,667"
Jun 26 2003,,Thursday,177,"$13,936,308",+1.3%,-1.2%,35,Hulk,"$4,079,335"
Jun 25 2003,,Wednesday,176,"$13,756,845",-6.7%,-4.4%,35,Hulk,"$4,355,400"
Jun 24 2003,,Tuesday,175,"$14,745,109",-3.7%,+3.5%,35,Hulk,"$5,070,325"
Jun 23 2003,,Monday,174,"$15,309,075",-60.1%,+14.7%,35,Hulk,"$6,112,200"
Jun 22 2003,,Sunday,173,"$38,401,096",-25.7%,+22.8%,35,Hulk,"$16,305,255"
Jun 21 2003,,Saturday,172,"$51,685,489",+6.3%,+15.4%,35,Hulk,"$21,539,100"
Jun 20 2003,,Friday,171,"$48,610,322",+244.7%,+27.7%,35,Hulk,"$24,284,065"
Jun 19 2003,,Thursday,170,"$14,100,170",-2%,-2.4%,33,Finding Nemo,"$4,147,211"
Jun 18 2003,,Wednesday,169,"$14,390,077",+1%,+5.1%,33,Finding Nemo,"$4,229,562"
Jun 17 2003,,Tuesday,168,"$14,242,575",+6.7%,-2%,33,Finding Nemo,"$3,967,544"
Jun 16 2003,,Monday,167,"$13,350,106",-57.3%,-6.4%,33,Finding Nemo,"$3,578,936"
Jun 15 2003,,Sunday,166,"$31,262,125",-30.2%,-27.8%,36,Finding Nemo,"$8,525,834"
Jun 14 2003,,Saturday,165,"$44,782,401",+17.6%,-28.8%,36,Finding Nemo,"$11,318,294"
Jun 13 2003,,Friday,164,"$38,072,964",+163.5%,-21.9%,36,Finding Nemo,"$8,540,355"
Jun 12 2003,,Thursday,163,"$14,450,678",+5.5%,+0.1%,33,Finding Nemo,"$5,053,355"
Jun 11 2003,,Wednesday,162,"$13,696,794",-5.8%,-7.8%,33,Finding Nemo,"$4,837,555"
Jun 10 2003,,Tuesday,161,"$14,535,555",+1.9%,-10.7%,33,Finding Nemo,"$4,665,338"
Jun 9 2003,,Monday,160,"$14,266,051",-67.1%,-5.3%,33,Finding Nemo,"$4,502,691"
Jun 8 2003,,Sunday,159,"$43,308,111",-31.2%,-11.9%,36,Finding Nemo,"$14,781,256"
Jun 7 2003,,Saturday,158,"$62,939,373",+29.1%,-8.9%,36,Finding Nemo,"$19,504,251"
Jun 6 2003,,Friday,157,"$48,763,597",+237.8%,+1.6%,36,2 Fast 2 Furious,"$19,664,160"
Jun 5 2003,,Thursday,156,"$14,433,912",-2.9%,+48.1%,33,Finding Nemo,"$6,350,181"
Jun 4 2003,,Wednesday,155,"$14,862,368",-8.7%,+49.4%,33,Finding Nemo,"$6,724,702"
Jun 3 2003,,Tuesday,154,"$16,270,597",+8%,+50.5%,33,Finding Nemo,"$7,181,987"
Jun 2 2003,,Monday,153,"$15,059,833",-69.4%,-61.6%,34,Finding Nemo,"$6,945,560"
Jun 1 2003,,Sunday,152,"$49,156,943",-28.8%,-1.5%,34,Finding Nemo,"$22,032,107"
May 31 2003,,Saturday,151,"$69,053,380",+43.9%,+17.9%,34,Finding Nemo,"$28,011,547"
May 30 2003,,Friday,150,"$48,002,297",+392.5%,+14.3%,34,Finding Nemo,"$20,208,056"
May 29 2003,,Thursday,149,"$9,747,428",-2%,-6.3%,34,Bruce Almighty,"$4,510,485"
May 28 2003,,Wednesday,148,"$9,947,432",-8%,-2.6%,34,Bruce Almighty,"$4,684,635"
May 27 2003,,Tuesday,147,"$10,809,193",-72.4%,-5.7%,34,Bruce Almighty,"$5,137,425"
May 26 2003,Memorial Day 2003,Monday,146,"$39,172,866",-21.5%,+167.4%,35,Bruce Almighty,"$17,780,715"
May 25 2003,,Sunday,145,"$49,916,907",-14.8%,+16.7%,35,Bruce Almighty,"$22,413,105"
May 24 2003,,Saturday,144,"$58,554,708",+39.4%,-4.7%,35,Bruce Almighty,"$25,425,900"
May 23 2003,,Friday,143,"$42,007,816",+303.9%,-14.1%,35,Bruce Almighty,"$20,114,325"
May 22 2003,,Thursday,142,"$10,399,305",+1.8%,-75.1%,34,The Matrix Reloaded,"$5,627,160"
May 21 2003,,Wednesday,141,"$10,214,099",-10.9%,+3%,34,The Matrix Reloaded,"$6,323,052"
May 20 2003,,Tuesday,140,"$11,463,700",-21.8%,+91.5%,34,The Matrix Reloaded,"$7,528,447"
May 19 2003,,Monday,139,"$14,650,652",-65.8%,+123.5%,34,The Matrix Reloaded,"$10,108,350"
May 18 2003,,Sunday,138,"$42,778,122",-30.4%,+48.5%,39,The Matrix Reloaded,"$26,054,783"
May 17 2003,,Saturday,137,"$61,473,782",+25.7%,+46.5%,39,The Matrix Reloaded,"$34,389,237"
May 16 2003,,Friday,136,"$48,903,577",+17.3%,+65.3%,39,The Matrix Reloaded,"$31,330,393"
May 15 2003,,Thursday,135,"$41,701,589",+320.6%,+457%,49,The Matrix Reloaded,"$37,508,303"
May 14 2003,,Wednesday,134,"$9,914,499",+65.6%,+29.6%,49,The Matrix Reloaded,"$5,000,000"
May 13 2003,,Tuesday,133,"$5,987,490",-8.6%,-34.5%,48,X-Men 2,"$2,585,342"
May 12 2003,,Monday,132,"$6,553,982",-77.3%,-29.6%,48,X-Men 2,"$3,002,778"
May 11 2003,,Sunday,131,"$28,812,472",-31.3%,-19.4%,48,X-Men 2,"$10,551,383"
