date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Jul 8 1988,,Friday,190,"$893,433",+115.7%,-43%,2,Red Heat,"$670,115"
Jul 7 1988,,Thursday,189,"$414,193",-18.7%,-57.7%,2,Red Heat,"$286,812"
Jul 6 1988,,Wednesday,188,"$509,368",-19.9%,-2.2%,2,Red Heat,"$398,657"
Jul 5 1988,,Tuesday,187,"$635,523",-21.2%,-18.5%,2,Red Heat,"$463,615"
Jul 4 1988,Independence Day 1988,Monday,186,"$806,799",-56.5%,+41.7%,2,Red Heat,"$550,916"
Jul 3 1988,,Sunday,185,"$1,852,668",-15.4%,-30.3%,2,Red Heat,"$1,434,350"
Jul 2 1988,,Saturday,184,"$2,190,052",+39.7%,-30.1%,2,Red Heat,"$1,640,470"
Jul 1 1988,,Friday,183,"$1,567,425",+60.1%,-33.3%,2,Red Heat,"$1,235,924"
Jun 30 1988,,Thursday,182,"$979,148",+87.9%,+22.9%,2,Red Heat,"$864,385"
Jun 29 1988,,Wednesday,181,"$520,973",-33.2%,-60%,2,Red Heat,"$414,941"
Jun 28 1988,,Tuesday,180,"$779,697",+36.9%,-38.1%,2,Red Heat,"$533,966"
Jun 27 1988,,Monday,179,"$569,541",-78.6%,-61.9%,2,Red Heat,"$413,707"
Jun 26 1988,,Sunday,178,"$2,659,647",-15.2%,-17.6%,2,Red Heat,"$1,966,238"
Jun 25 1988,,Saturday,177,"$3,135,304",+33.4%,-24.1%,2,Red Heat,"$2,352,497"
Jun 24 1988,,Friday,176,"$2,350,483",+195%,-33.2%,2,Red Heat,"$1,798,299"
Jun 23 1988,,Thursday,175,"$796,763",-38.8%,+173%,2,Red Heat,"$561,012"
Jun 22 1988,,Wednesday,174,"$1,302,862",+3.5%,+185.6%,2,Red Heat,"$1,055,872"
Jun 21 1988,,Tuesday,173,"$1,258,683",-15.9%,+139.6%,2,Red Heat,"$994,209"
Jun 20 1988,,Monday,172,"$1,496,011",-53.7%,+180.6%,2,Red Heat,"$1,199,226"
Jun 19 1988,,Sunday,171,"$3,229,346",-21.8%,+181.4%,2,Red Heat,"$2,367,129"
Jun 18 1988,,Saturday,170,"$4,130,436",+17.4%,+124%,2,Red Heat,"$3,050,438"
Jun 17 1988,,Friday,169,"$3,519,396","+1,105.8%",+174.1%,2,Red Heat,"$2,716,255"
Jun 16 1988,,Thursday,168,"$291,877",-36%,-46.8%,1,Rambo III,"$291,877"
Jun 15 1988,,Wednesday,167,"$456,230",-13.1%,-36.5%,1,Rambo III,"$456,230"
Jun 14 1988,,Tuesday,166,"$525,266",-1.5%,-35.7%,1,Rambo III,"$525,266"
Jun 13 1988,,Monday,165,"$533,097",-53.5%,-33.6%,1,Rambo III,"$533,097"
Jun 12 1988,,Sunday,164,"$1,147,672",-37.7%,-49.7%,1,Rambo III,"$1,147,672"
Jun 11 1988,,Saturday,163,"$1,843,610",+43.6%,-43.1%,1,Rambo III,"$1,843,610"
Jun 10 1988,,Friday,162,"$1,283,987",+133.9%,-40.9%,1,Rambo III,"$1,283,987"
Jun 9 1988,,Thursday,161,"$549,064",-23.6%,-42.7%,1,Rambo III,"$549,064"
Jun 8 1988,,Wednesday,160,"$718,408",-12.1%,-35.6%,1,Rambo III,"$718,408"
Jun 7 1988,,Tuesday,159,"$817,297",+1.8%,-39.6%,1,Rambo III,"$817,297"
Jun 6 1988,,Monday,158,"$802,966",-64.8%,-78.4%,1,Rambo III,"$802,966"
Jun 5 1988,,Sunday,157,"$2,281,892",-29.5%,-48.4%,1,Rambo III,"$2,281,892"
Jun 4 1988,,Saturday,156,"$3,238,961",+49%,-34.1%,1,Rambo III,"$3,238,961"
Jun 3 1988,,Friday,155,"$2,173,621",+126.9%,-41.2%,1,Rambo III,"$2,173,621"
Jun 2 1988,,Thursday,154,"$958,090",-14.1%,-53.4%,1,Rambo III,"$958,090"
Jun 1 1988,,Wednesday,153,"$1,115,790",-17.5%,-53.7%,1,Rambo III,"$1,115,790"
May 31 1988,,Tuesday,152,"$1,353,158",-63.5%,-,1,Rambo III,"$1,353,158"
May 30 1988,Memorial Day 1988,Monday,151,"$3,711,180",-16%,-,1,Rambo III,"$3,711,180"
May 29 1988,,Sunday,150,"$4,417,994",-10.2%,-,1,Rambo III,"$4,417,994"
May 28 1988,,Saturday,149,"$4,917,149",+32.9%,-,1,Rambo III,"$4,917,149"
May 27 1988,,Friday,148,"$3,699,095",+80.1%,-,1,Rambo III,"$3,699,095"
May 26 1988,,Thursday,147,"$2,053,815",-14.7%,-,1,Rambo III,"$2,053,815"
May 25 1988,,Wednesday,146,"$2,408,120",-,-,1,Rambo III,"$2,408,120"
