date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Nov 22 1984,Thanksgiving 1984,Thursday,327,"$140,878",+37%,+125.5%,1,Ghostbusters,"$140,878"
Nov 21 1984,,Wednesday,326,"$102,861",+70%,+75.6%,1,Ghostbusters,"$102,861"
Nov 20 1984,,Tuesday,325,"$60,510",+28.1%,-14.1%,1,Ghostbusters,"$60,510"
Nov 19 1984,,Monday,324,"$47,243",-76.7%,-64%,1,Ghostbusters,"$47,243"
Nov 18 1984,,Sunday,323,"$202,545",-41.6%,-43.2%,1,Ghostbusters,"$202,545"
Nov 17 1984,,Saturday,322,"$346,881",+91.6%,-30.1%,1,Ghostbusters,"$346,881"
Nov 16 1984,,Friday,321,"$181,054",+189.8%,-28.7%,1,Ghostbusters,"$181,054"
Nov 15 1984,,Thursday,320,"$62,477",+6.6%,+5.8%,1,Ghostbusters,"$62,477"
Nov 14 1984,,Wednesday,319,"$58,589",-16.8%,-18.9%,1,Ghostbusters,"$58,589"
Nov 13 1984,,Tuesday,318,"$70,407",-46.4%,-34.4%,1,Ghostbusters,"$70,407"
Nov 12 1984,,Monday,317,"$131,279",-63.2%,+44.1%,1,Ghostbusters,"$131,279"
Nov 11 1984,,Sunday,316,"$356,744",-28.1%,+0.1%,1,Ghostbusters,"$356,744"
Nov 10 1984,,Saturday,315,"$495,996",+95.4%,-14.2%,1,Ghostbusters,"$495,996"
Nov 9 1984,,Friday,314,"$253,791",+329.8%,-10%,1,Ghostbusters,"$253,791"
Nov 8 1984,,Thursday,313,"$59,055",-18.3%,-25.1%,1,Ghostbusters,"$59,055"
Nov 7 1984,,Wednesday,312,"$72,255",-32.6%,-11%,1,Ghostbusters,"$72,255"
Nov 6 1984,,Tuesday,311,"$107,249",+17.7%,+18.4%,1,Ghostbusters,"$107,249"
Nov 5 1984,,Monday,310,"$91,101",-74.4%,+9.1%,1,Ghostbusters,"$91,101"
Nov 4 1984,,Sunday,309,"$356,215",-38.4%,+12.8%,1,Ghostbusters,"$356,215"
Nov 3 1984,,Saturday,308,"$577,951",+104.9%,+21.1%,1,Ghostbusters,"$577,951"
Nov 2 1984,,Friday,307,"$282,090",+257.9%,+6.4%,1,Ghostbusters,"$282,090"
Nov 1 1984,,Thursday,306,"$78,829",-2.9%,-29.5%,1,Ghostbusters,"$78,829"
Oct 31 1984,Halloween 1984,Wednesday,305,"$81,187",-10.4%,-24%,1,Ghostbusters,"$81,187"
Oct 30 1984,,Tuesday,304,"$90,597",+8.5%,-27.2%,1,Ghostbusters,"$90,597"
Oct 29 1984,,Monday,303,"$83,467",-73.6%,-22.1%,1,Ghostbusters,"$83,467"
Oct 28 1984,,Sunday,302,"$315,817",-33.8%,-29%,1,Ghostbusters,"$315,817"
Oct 27 1984,,Saturday,301,"$477,066",+79.9%,-36.4%,1,Ghostbusters,"$477,066"
Oct 26 1984,,Friday,300,"$265,222",+137.1%,-29.7%,1,Ghostbusters,"$265,222"
Oct 25 1984,,Thursday,299,"$111,852",+4.7%,+10.7%,1,Ghostbusters,"$111,852"
Oct 24 1984,,Wednesday,298,"$106,819",-14.2%,-8%,1,Ghostbusters,"$106,819"
Oct 23 1984,,Tuesday,297,"$124,441",+16.1%,-8.4%,1,Ghostbusters,"$124,441"
Oct 22 1984,,Monday,296,"$107,169",-75.9%,-3.2%,1,Ghostbusters,"$107,169"
Oct 21 1984,,Sunday,295,"$445,104",-40.7%,-5.9%,1,Ghostbusters,"$445,104"
Oct 20 1984,,Saturday,294,"$750,035",+98.7%,-11.4%,1,Ghostbusters,"$750,035"
Oct 19 1984,,Friday,293,"$377,460",+273.5%,-11%,1,Ghostbusters,"$377,460"
Oct 18 1984,,Thursday,292,"$101,062",-12.9%,-26.6%,1,Ghostbusters,"$101,062"
Oct 17 1984,,Wednesday,291,"$116,071",-14.5%,-0.3%,1,Ghostbusters,"$116,071"
Oct 16 1984,,Tuesday,290,"$135,832",+22.7%,-5.5%,1,Ghostbusters,"$135,832"
Oct 15 1984,,Monday,289,"$110,696",-76.6%,-52.4%,1,Ghostbusters,"$110,696"
Oct 14 1984,,Sunday,288,"$472,865",-44.1%,-25.2%,1,Ghostbusters,"$472,865"
Oct 13 1984,,Saturday,287,"$846,507",+99.5%,-7.9%,1,Ghostbusters,"$846,507"
Oct 12 1984,,Friday,286,"$424,334",+208.2%,-11.3%,1,Ghostbusters,"$424,334"
Oct 11 1984,,Thursday,285,"$137,698",+18.3%,-2.7%,1,Ghostbusters,"$137,698"
Oct 10 1984,,Wednesday,284,"$116,396",-19%,-17.2%,1,Ghostbusters,"$116,396"
Oct 9 1984,,Tuesday,283,"$143,668",-38.3%,-20%,1,Ghostbusters,"$143,668"
Oct 8 1984,Indig. Peoples' Day 1984,Monday,282,"$232,727",-63.2%,+54.7%,1,Ghostbusters,"$232,727"
Oct 7 1984,,Sunday,281,"$632,476",-31.2%,+0.3%,1,Ghostbusters,"$632,476"
Oct 6 1984,,Saturday,280,"$918,976",+92.1%,-21.1%,1,Ghostbusters,"$918,976"
Oct 5 1984,,Friday,279,"$478,469",+238.1%,-17.2%,1,Ghostbusters,"$478,469"
Oct 4 1984,,Thursday,278,"$141,509",+0.6%,+6.2%,1,Ghostbusters,"$141,509"
Oct 3 1984,,Wednesday,277,"$140,626",-21.7%,-18.4%,1,Ghostbusters,"$140,626"
Oct 2 1984,,Tuesday,276,"$179,599",+19.4%,-8.5%,1,Ghostbusters,"$179,599"
Oct 1 1984,,Monday,275,"$150,398",-76.1%,-10.5%,1,Ghostbusters,"$150,398"
Sep 30 1984,,Sunday,274,"$630,537",-45.9%,-20.2%,1,Ghostbusters,"$630,537"
Sep 29 1984,,Saturday,273,"$1,165,179",+101.7%,-13.5%,1,Ghostbusters,"$1,165,179"
Sep 28 1984,,Friday,272,"$577,653",+333.5%,-19.1%,1,Ghostbusters,"$577,653"
Sep 27 1984,,Thursday,271,"$133,259",-22.7%,-39.9%,1,Ghostbusters,"$133,259"
Sep 26 1984,,Wednesday,270,"$172,428",-12.2%,-21.9%,1,Ghostbusters,"$172,428"
Sep 25 1984,,Tuesday,269,"$196,294",+16.8%,-21.6%,1,Ghostbusters,"$196,294"
Sep 24 1984,,Monday,268,"$168,095",-78.7%,-21.4%,1,Ghostbusters,"$168,095"
Sep 23 1984,,Sunday,267,"$790,405",-41.3%,-10.8%,1,Ghostbusters,"$790,405"
Sep 22 1984,,Saturday,266,"$1,346,463",+88.6%,-20.9%,1,Ghostbusters,"$1,346,463"
Sep 21 1984,,Friday,265,"$713,941",+222.2%,-18%,1,Ghostbusters,"$713,941"
Sep 20 1984,,Thursday,264,"$221,607",+0.4%,-11.2%,1,Ghostbusters,"$221,607"
Sep 19 1984,,Wednesday,263,"$220,693",-11.9%,-13.8%,1,Ghostbusters,"$220,693"
Sep 18 1984,,Tuesday,262,"$250,427",+17.1%,-15.1%,1,Ghostbusters,"$250,427"
Sep 17 1984,,Monday,261,"$213,881",-75.9%,-10.6%,1,Ghostbusters,"$213,881"
Sep 16 1984,,Sunday,260,"$885,847",-47.9%,-15%,1,Ghostbusters,"$885,847"
Sep 15 1984,,Saturday,259,"$1,701,343",+95.5%,-0.3%,1,Ghostbusters,"$1,701,343"
Sep 14 1984,,Friday,258,"$870,436",+248.7%,-5.1%,1,Ghostbusters,"$870,436"
Sep 13 1984,,Thursday,257,"$249,603",-2.5%,-17.2%,1,Ghostbusters,"$249,603"
Sep 12 1984,,Wednesday,256,"$255,924",-13.2%,-25.7%,1,Ghostbusters,"$255,924"
Sep 11 1984,,Tuesday,255,"$294,825",+23.2%,-28.2%,1,Ghostbusters,"$294,825"
Sep 10 1984,,Monday,254,"$239,353",-77%,-82.3%,1,Ghostbusters,"$239,353"
Sep 9 1984,,Sunday,253,"$1,042,144",-38.9%,-46.1%,1,Ghostbusters,"$1,042,144"
Sep 8 1984,,Saturday,252,"$1,706,922",+86.1%,-11.3%,1,Ghostbusters,"$1,706,922"
Sep 7 1984,,Friday,251,"$917,134",+204.1%,-20%,1,Ghostbusters,"$917,134"
Sep 6 1984,,Thursday,250,"$301,584",-12.5%,-45.8%,1,Ghostbusters,"$301,584"
Sep 5 1984,,Wednesday,249,"$344,547",-16.1%,-39.7%,1,Ghostbusters,"$344,547"
Sep 4 1984,,Tuesday,248,"$410,506",-69.7%,-34.5%,1,Ghostbusters,"$410,506"
Sep 3 1984,Labor Day 1984,Monday,247,"$1,354,885",-29.9%,+140.5%,1,Ghostbusters,"$1,354,885"
Sep 2 1984,,Sunday,246,"$1,933,541",+0.5%,+45.5%,1,Ghostbusters,"$1,933,541"
Sep 1 1984,,Saturday,245,"$1,924,284",+67.8%,-3.7%,1,Ghostbusters,"$1,924,284"
Aug 31 1984,,Friday,244,"$1,146,983",+106%,-15.4%,1,Ghostbusters,"$1,146,983"
Aug 30 1984,,Thursday,243,"$556,826",-2.5%,-30.6%,1,Ghostbusters,"$556,826"
Aug 29 1984,,Wednesday,242,"$570,960",-8.9%,-26.8%,1,Ghostbusters,"$570,960"
Aug 28 1984,,Tuesday,241,"$626,961",+11.3%,-24.7%,1,Ghostbusters,"$626,961"
Aug 27 1984,,Monday,240,"$563,356",-57.6%,-28.9%,1,Ghostbusters,"$563,356"
Aug 26 1984,,Sunday,239,"$1,328,967",-33.5%,-24.5%,1,Ghostbusters,"$1,328,967"
Aug 25 1984,,Saturday,238,"$1,998,092",+47.4%,-7.4%,1,Ghostbusters,"$1,998,092"
Aug 24 1984,,Friday,237,"$1,355,151",+68.9%,-8.9%,1,Ghostbusters,"$1,355,151"
Aug 23 1984,,Thursday,236,"$802,536",+2.9%,-3.4%,1,Ghostbusters,"$802,536"
Aug 22 1984,,Wednesday,235,"$780,256",-6.3%,-10.1%,1,Ghostbusters,"$780,256"
Aug 21 1984,,Tuesday,234,"$832,584",+5.1%,-11.9%,1,Ghostbusters,"$832,584"
Aug 20 1984,,Monday,233,"$792,167",-55%,-7%,1,Ghostbusters,"$792,167"
Aug 19 1984,,Sunday,232,"$1,760,470",-18.4%,-0.3%,1,Ghostbusters,"$1,760,470"
Aug 18 1984,,Saturday,231,"$2,158,380",+45.1%,-11.1%,1,Ghostbusters,"$2,158,380"
Aug 17 1984,,Friday,230,"$1,487,140",+79.1%,-6.3%,1,Ghostbusters,"$1,487,140"
Aug 16 1984,,Thursday,229,"$830,419",-4.3%,-12.2%,1,Ghostbusters,"$830,419"
Aug 15 1984,,Wednesday,228,"$867,635",-8.2%,-5.1%,1,Ghostbusters,"$867,635"
Aug 14 1984,,Tuesday,227,"$945,022",+11%,-7.8%,1,Ghostbusters,"$945,022"
Aug 13 1984,,Monday,226,"$851,417",-51.8%,-9.1%,1,Ghostbusters,"$851,417"
Aug 12 1984,,Sunday,225,"$1,766,436",-27.3%,-11.7%,1,Ghostbusters,"$1,766,436"
Aug 11 1984,,Saturday,224,"$2,429,108",+53%,-8.5%,1,Ghostbusters,"$2,429,108"
Aug 10 1984,,Friday,223,"$1,587,620",+67.8%,-11.3%,1,Ghostbusters,"$1,587,620"
Aug 9 1984,,Thursday,222,"$945,899",+3.4%,-8.1%,1,Ghostbusters,"$945,899"
Aug 8 1984,,Wednesday,221,"$914,690",-10.8%,-8.1%,1,Ghostbusters,"$914,690"
Aug 7 1984,,Tuesday,220,"$1,025,042",+9.4%,-3.2%,1,Ghostbusters,"$1,025,042"
Aug 6 1984,,Monday,219,"$936,875",-53.1%,-7.9%,1,Ghostbusters,"$936,875"
Aug 5 1984,,Sunday,218,"$1,999,685",-24.7%,-2.4%,1,Ghostbusters,"$1,999,685"
Aug 4 1984,,Saturday,217,"$2,654,522",+48.3%,-12.9%,1,Ghostbusters,"$2,654,522"
Aug 3 1984,,Friday,216,"$1,789,439",+73.8%,-23.4%,1,Ghostbusters,"$1,789,439"
Aug 2 1984,,Thursday,215,"$1,029,635",+3.4%,-10.9%,1,Ghostbusters,"$1,029,635"
Aug 1 1984,,Wednesday,214,"$995,396",-6%,-17.3%,1,Ghostbusters,"$995,396"
Jul 31 1984,,Tuesday,213,"$1,059,362",+4.2%,-20.2%,1,Ghostbusters,"$1,059,362"
Jul 30 1984,,Monday,212,"$1,016,797",-50.4%,-14.2%,1,Ghostbusters,"$1,016,797"
Jul 29 1984,,Sunday,211,"$2,048,337",-32.8%,-16.9%,1,Ghostbusters,"$2,048,337"
Jul 28 1984,,Saturday,210,"$3,049,162",+30.5%,-17.2%,1,Ghostbusters,"$3,049,162"
Jul 27 1984,,Friday,209,"$2,336,259",+102.1%,-0.3%,1,Ghostbusters,"$2,336,259"
Jul 26 1984,,Thursday,208,"$1,155,920",-4%,-12.4%,1,Ghostbusters,"$1,155,920"
Jul 25 1984,,Wednesday,207,"$1,203,458",-9.3%,-25.4%,1,Ghostbusters,"$1,203,458"
Jul 24 1984,,Tuesday,206,"$1,327,324",+12%,-15.1%,1,Ghostbusters,"$1,327,324"
Jul 23 1984,,Monday,205,"$1,184,827",-52%,-21.5%,1,Ghostbusters,"$1,184,827"
Jul 22 1984,,Sunday,204,"$2,465,911",-33.1%,-18.3%,1,Ghostbusters,"$2,465,911"
Jul 21 1984,,Saturday,203,"$3,684,178",+57.2%,-6.8%,1,Ghostbusters,"$3,684,178"
Jul 20 1984,,Friday,202,"$2,343,772",+77.6%,-16%,1,Ghostbusters,"$2,343,772"
Jul 19 1984,,Thursday,201,"$1,320,003",-18.2%,-12.9%,1,Ghostbusters,"$1,320,003"
Jul 18 1984,,Wednesday,200,"$1,613,650",+3.3%,+0.3%,1,Ghostbusters,"$1,613,650"
Jul 17 1984,,Tuesday,199,"$1,562,529",+3.5%,-0.9%,1,Ghostbusters,"$1,562,529"
Jul 16 1984,,Monday,198,"$1,509,591",-50%,-0.8%,1,Ghostbusters,"$1,509,591"
Jul 15 1984,,Sunday,197,"$3,017,750",-23.7%,-4.6%,1,Ghostbusters,"$3,017,750"
Jul 14 1984,,Saturday,196,"$3,952,705",+41.6%,-13.4%,1,Ghostbusters,"$3,952,705"
Jul 13 1984,,Friday,195,"$2,790,937",+84.1%,-18.2%,1,Ghostbusters,"$2,790,937"
Jul 12 1984,,Thursday,194,"$1,516,038",-5.8%,-19.6%,1,Ghostbusters,"$1,516,038"
Jul 11 1984,,Wednesday,193,"$1,608,664",+2%,-23.4%,1,Ghostbusters,"$1,608,664"
Jul 10 1984,,Tuesday,192,"$1,577,009",+3.7%,-29.1%,1,Ghostbusters,"$1,577,009"
Jul 9 1984,,Monday,191,"$1,521,162",-51.9%,-9%,1,Ghostbusters,"$1,521,162"
Jul 8 1984,,Sunday,190,"$3,162,104",-30.7%,-10.5%,1,Ghostbusters,"$3,162,104"
Jul 7 1984,,Saturday,189,"$4,563,058",+33.8%,+1.9%,1,Ghostbusters,"$4,563,058"
Jul 6 1984,,Friday,188,"$3,410,972",+80.9%,+8.7%,1,Ghostbusters,"$3,410,972"
Jul 5 1984,,Thursday,187,"$1,885,456",-10.2%,-4.4%,1,Ghostbusters,"$1,885,456"
Jul 4 1984,Independence Day 1984,Wednesday,186,"$2,098,861",-5.6%,+5.9%,1,Ghostbusters,"$2,098,861"
Jul 3 1984,,Tuesday,185,"$2,223,046",+33%,+6.4%,1,Ghostbusters,"$2,223,046"
Jul 2 1984,,Monday,184,"$1,671,212",-52.7%,-14.9%,1,Ghostbusters,"$1,671,212"
Jul 1 1984,,Sunday,183,"$3,531,765",-21.1%,-18.7%,1,Ghostbusters,"$3,531,765"
Jun 30 1984,,Saturday,182,"$4,478,773",+42.7%,-9.6%,1,Ghostbusters,"$4,478,773"
Jun 29 1984,,Friday,181,"$3,138,079",+59.1%,-16.5%,1,Ghostbusters,"$3,138,079"
Jun 28 1984,,Thursday,180,"$1,972,211",-0.5%,-17.4%,1,Ghostbusters,"$1,972,211"
Jun 27 1984,,Wednesday,179,"$1,981,493",-5.2%,-19.1%,1,Ghostbusters,"$1,981,493"
Jun 26 1984,,Tuesday,178,"$2,089,860",+6.5%,-19.2%,1,Ghostbusters,"$2,089,860"
Jun 25 1984,,Monday,177,"$1,963,004",-54.8%,-28.3%,1,Ghostbusters,"$1,963,004"
Jun 24 1984,,Sunday,176,"$4,345,144",-12.3%,-15.1%,1,Ghostbusters,"$4,345,144"
Jun 23 1984,,Saturday,175,"$4,954,975",+31.8%,-12.1%,1,Ghostbusters,"$4,954,975"
Jun 22 1984,,Friday,174,"$3,759,309",+57.5%,-13.4%,1,Ghostbusters,"$3,759,309"
Jun 21 1984,,Thursday,173,"$2,387,381",-2.5%,-6.3%,1,Ghostbusters,"$2,387,381"
Jun 20 1984,,Wednesday,172,"$2,448,543",-5.3%,-1.9%,1,Ghostbusters,"$2,448,543"
Jun 19 1984,,Tuesday,171,"$2,586,579",-5.5%,+20.1%,1,Ghostbusters,"$2,586,579"
Jun 18 1984,,Monday,170,"$2,738,178",-46.5%,+14.5%,1,Ghostbusters,"$2,738,178"
Jun 17 1984,,Sunday,169,"$5,119,862",-9.1%,+14.5%,1,Ghostbusters,"$5,119,862"
Jun 16 1984,,Saturday,168,"$5,635,172",+29.9%,+8.1%,1,Ghostbusters,"$5,635,172"
Jun 15 1984,,Friday,167,"$4,338,871",+70.4%,+11.5%,1,Ghostbusters,"$4,338,871"
Jun 14 1984,,Thursday,166,"$2,546,714",+2%,-,1,Ghostbusters,"$2,546,714"
Jun 13 1984,,Wednesday,165,"$2,497,208",+16%,-,1,Ghostbusters,"$2,497,208"
Jun 12 1984,,Tuesday,164,"$2,153,497",-10%,-,1,Ghostbusters,"$2,153,497"
Jun 11 1984,,Monday,163,"$2,391,767",-46.5%,-,1,Ghostbusters,"$2,391,767"
Jun 10 1984,,Sunday,162,"$4,473,169",-14.2%,-,1,Ghostbusters,"$4,473,169"
Jun 9 1984,,Saturday,161,"$5,213,877",+34%,-,1,Ghostbusters,"$5,213,877"
Jun 8 1984,,Friday,160,"$3,891,105",-,-,1,Ghostbusters,"$3,891,105"
May 28 1984,Memorial Day 1984,Monday,149,"$8,599,003",-7.8%,-,1,Indiana Jones and the Temple of Doom,"$8,599,003"
May 27 1984,,Sunday,148,"$9,324,760",+1%,-,1,Indiana Jones and the Temple of Doom,"$9,324,760"
May 26 1984,,Saturday,147,"$9,236,203",+36.3%,-,1,Indiana Jones and the Temple of Doom,"$9,236,203"
May 25 1984,,Friday,146,"$6,776,147",-,-,1,Indiana Jones and the Temple of Doom,"$6,776,147"
