date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Oct 20 2006,,Friday,293,"$26,636,673",+353.3%,-21.2%,45,The Prestige,"$5,142,402"
Oct 19 2006,,Thursday,292,"$5,876,104",+6.1%,-7%,41,The Departed,"$1,559,368"
Oct 18 2006,,Wednesday,291,"$5,539,427",-11.3%,-10.6%,41,The Departed,"$1,557,031"
Oct 17 2006,,Tuesday,290,"$6,246,958",-1.9%,-3.6%,41,The Departed,"$1,753,305"
Oct 16 2006,,Monday,289,"$6,368,159",-72.7%,-47.1%,41,The Departed,"$1,618,040"
Oct 15 2006,,Sunday,288,"$23,328,062",-40.7%,-11.5%,45,The Departed,"$5,192,955"
Oct 14 2006,,Saturday,287,"$39,364,729",+16.5%,-1.3%,45,The Departed,"$8,127,897"
Oct 13 2006,,Friday,286,"$33,789,929",+435%,+5.2%,45,The Grudge 2,"$10,018,039"
Oct 12 2006,,Thursday,285,"$6,316,178",+1.9%,+33.1%,41,The Departed,"$2,318,370"
Oct 11 2006,,Wednesday,284,"$6,195,914",-4.4%,+34.3%,41,The Departed,"$2,396,299"
Oct 10 2006,,Tuesday,283,"$6,479,360",-46.2%,+28.6%,41,The Departed,"$2,478,432"
Oct 9 2006,Indig. Peoples' Day 2006,Monday,282,"$12,038,943",-54.4%,+84.4%,42,The Departed,"$3,870,323"
Oct 8 2006,,Sunday,281,"$26,373,320",-33.9%,+14.9%,45,The Departed,"$7,454,350"
Oct 7 2006,,Saturday,280,"$39,882,446",+24.1%,+11.7%,45,The Departed,"$10,743,556"
Oct 6 2006,,Friday,279,"$32,124,717",+577.2%,+28.7%,45,The Departed,"$8,689,561"
Oct 5 2006,,Thursday,278,"$4,744,006",+2.8%,+4.2%,44,The Guardian,"$1,080,187"
Oct 4 2006,,Wednesday,277,"$4,612,647",-8.4%,-4.3%,44,The Guardian,"$1,104,065"
Oct 3 2006,,Tuesday,276,"$5,037,100",-22.8%,-4.8%,44,The Guardian,"$1,210,761"
Oct 2 2006,,Monday,275,"$6,527,251",-71.6%,+21.7%,44,Open Season,"$1,755,827"
Oct 1 2006,,Sunday,274,"$22,943,713",-35.7%,+19.6%,47,Open Season,"$7,179,211"
Sep 30 2006,,Saturday,273,"$35,705,921",+43%,+13.9%,47,Open Season,"$10,232,453"
Sep 29 2006,,Friday,272,"$24,965,264",+448.2%,-6.4%,47,Open Season,"$6,212,884"
Sep 28 2006,,Thursday,271,"$4,554,158",-5.5%,+41.2%,47,Jackass Number Two,"$1,833,881"
Sep 27 2006,,Wednesday,270,"$4,818,797",-8.9%,+35.3%,47,Jackass Number Two,"$1,971,394"
Sep 26 2006,,Tuesday,269,"$5,290,455",-1.4%,+34.6%,46,Jackass Number Two,"$2,254,866"
Sep 25 2006,,Monday,268,"$5,365,354",-72%,+41.4%,47,Jackass Number Two,"$2,403,236"
Sep 24 2006,,Sunday,267,"$19,191,390",-38.8%,+38.4%,52,Jackass Number Two,"$7,049,298"
Sep 23 2006,,Saturday,266,"$31,351,547",+17.6%,+28.4%,52,Jackass Number Two,"$10,150,356"
Sep 22 2006,,Friday,265,"$26,663,709",+726.5%,+46.8%,52,Jackass Number Two,"$11,802,348"
Sep 21 2006,,Thursday,264,"$3,226,039",-9.4%,-11.7%,46,Gridiron Gang,"$691,111"
Sep 20 2006,,Wednesday,263,"$3,560,806",-9.4%,-2.3%,46,Gridiron Gang,"$731,586"
Sep 19 2006,,Tuesday,262,"$3,930,382",+3.6%,+3.3%,46,Gridiron Gang,"$822,797"
Sep 18 2006,,Monday,261,"$3,793,859",-72.6%,+0.8%,47,Gridiron Gang,"$840,916"
Sep 17 2006,,Sunday,260,"$13,867,507",-43.2%,+10.4%,49,Gridiron Gang,"$3,370,327"
Sep 16 2006,,Saturday,259,"$24,424,628",+34.4%,+15.2%,49,Gridiron Gang,"$6,239,520"
Sep 15 2006,,Friday,258,"$18,168,245",+397.2%,+17.8%,49,Gridiron Gang,"$4,804,783"
Sep 14 2006,,Thursday,257,"$3,654,223",+0.3%,-2.6%,43,The Covenant,"$498,132"
Sep 13 2006,,Wednesday,256,"$3,643,542",-4.2%,-11.7%,43,The Covenant,"$502,660"
Sep 12 2006,,Tuesday,255,"$3,803,564",+1.1%,-18.6%,43,The Covenant,"$566,417"
Sep 11 2006,,Monday,254,"$3,763,614",-70%,-79.5%,43,The Covenant,"$593,864"
Sep 10 2006,,Sunday,253,"$12,559,519",-40.8%,-50.5%,46,The Covenant,"$2,109,742"
Sep 9 2006,,Saturday,252,"$21,199,313",+37.5%,-20.6%,46,The Covenant,"$3,616,012"
Sep 8 2006,,Friday,251,"$15,421,339",+310.8%,-18.1%,46,The Covenant,"$3,126,704"
Sep 7 2006,,Thursday,250,"$3,753,625",-9%,-35.1%,43,Crank,"$631,167"
Sep 6 2006,,Wednesday,249,"$4,125,421",-11.7%,-38.2%,43,Crank,"$695,060"
Sep 5 2006,,Tuesday,248,"$4,672,551",-74.5%,-39.8%,43,Crank,"$835,642"
Sep 4 2006,Labor Day 2006,Monday,247,"$18,357,307",-27.7%,+131.3%,48,Invincible,"$3,275,944"
Sep 3 2006,,Sunday,246,"$25,395,774",-4.8%,+15%,48,Invincible,"$4,502,442"
Sep 2 2006,,Saturday,245,"$26,687,322",+41.7%,-11.6%,48,Invincible,"$4,588,978"
Sep 1 2006,,Friday,244,"$18,831,329",+225.6%,-21%,48,Crank,"$3,344,629"
Aug 31 2006,,Thursday,243,"$5,783,706",-13.3%,-29.1%,40,Invincible,"$1,096,119"
Aug 30 2006,,Wednesday,242,"$6,672,907",-14.1%,-18.7%,40,Invincible,"$1,307,718"
Aug 29 2006,,Tuesday,241,"$7,766,688",-2.2%,-14.8%,40,Invincible,"$1,561,833"
Aug 28 2006,,Monday,240,"$7,938,000",-64.1%,-15.8%,40,Invincible,"$1,644,051"
Aug 27 2006,,Sunday,239,"$22,086,185",-26.8%,-8.4%,43,Invincible,"$4,893,533"
Aug 26 2006,,Saturday,238,"$30,192,189",+26.7%,-10.6%,43,Invincible,"$6,736,898"
Aug 25 2006,,Friday,237,"$23,824,803",+191.9%,-12.8%,43,Invincible,"$5,400,691"
Aug 24 2006,,Thursday,236,"$8,160,811",-0.6%,-26.2%,43,Talladega Nights: The Ballad of Ricky Bobby,"$1,253,074"
Aug 23 2006,,Wednesday,235,"$8,208,184",-9.9%,-22%,43,Talladega Nights: The Ballad of Ricky Bobby,"$1,261,500"
Aug 22 2006,,Tuesday,234,"$9,114,845",-3.4%,-29%,43,Talladega Nights: The Ballad of Ricky Bobby,"$1,391,176"
Aug 21 2006,,Monday,233,"$9,432,985",-60.9%,-28.4%,43,Snakes on a Plane,"$1,465,000"
Aug 20 2006,,Sunday,232,"$24,100,689",-28.6%,-15.9%,48,Talladega Nights: The Ballad of Ricky Bobby,"$3,802,540"
Aug 19 2006,,Saturday,231,"$33,755,925",+23.6%,-14.2%,48,Talladega Nights: The Ballad of Ricky Bobby,"$5,790,436"
Aug 18 2006,,Friday,230,"$27,315,391",+147.1%,-24%,48,Snakes on a Plane,"$4,961,000"
Aug 17 2006,,Thursday,229,"$11,053,464",+5%,-29%,41,Talladega Nights: The Ballad of Ricky Bobby,"$2,219,317"
Aug 16 2006,,Wednesday,228,"$10,528,316",-18%,-36.8%,40,Talladega Nights: The Ballad of Ricky Bobby,"$2,334,475"
Aug 15 2006,,Tuesday,227,"$12,844,071",-2.5%,-11.6%,40,Talladega Nights: The Ballad of Ricky Bobby,"$2,786,899"
Aug 14 2006,,Monday,226,"$13,174,033",-54%,-23.2%,40,Talladega Nights: The Ballad of Ricky Bobby,"$2,902,001"
Aug 13 2006,,Sunday,225,"$28,652,288",-27.2%,-13.4%,43,Talladega Nights: The Ballad of Ricky Bobby,"$6,221,126"
Aug 12 2006,,Saturday,224,"$39,362,132",+9.6%,-6.5%,43,Talladega Nights: The Ballad of Ricky Bobby,"$8,692,884"
Aug 11 2006,,Friday,223,"$35,925,151",+130.9%,-12.6%,43,Step Up,"$8,729,677"
Aug 10 2006,,Thursday,222,"$15,557,687",-6.7%,+20.5%,39,Talladega Nights: The Ballad of Ricky Bobby,"$4,304,949"
Aug 9 2006,,Wednesday,221,"$16,668,909",+14.7%,+17.5%,39,Talladega Nights: The Ballad of Ricky Bobby,"$4,537,732"
Aug 8 2006,,Tuesday,220,"$14,530,114",-15.3%,-4.7%,38,Talladega Nights: The Ballad of Ricky Bobby,"$5,363,851"
Aug 7 2006,,Monday,219,"$17,147,770",-48.2%,+14.5%,38,Talladega Nights: The Ballad of Ricky Bobby,"$6,968,211"
Aug 6 2006,,Sunday,218,"$33,074,853",-21.5%,+3.8%,40,Talladega Nights: The Ballad of Ricky Bobby,"$12,990,767"
Aug 5 2006,,Saturday,217,"$42,120,872",+2.5%,+3.2%,40,Talladega Nights: The Ballad of Ricky Bobby,"$16,034,487"
Aug 4 2006,,Friday,216,"$41,107,368",+218.5%,+13.5%,40,Talladega Nights: The Ballad of Ricky Bobby,"$18,016,961"
Aug 3 2006,,Thursday,215,"$12,906,102",-9.1%,-13.4%,35,Pirates of the Caribbean: Dead Man's Chest,"$2,310,578"
Aug 2 2006,,Wednesday,214,"$14,191,193",-6.9%,-4.8%,35,Pirates of the Caribbean: Dead Man's Chest,"$2,549,037"
Aug 1 2006,,Tuesday,213,"$15,242,743",+1.7%,-8.8%,35,Miami Vice,"$2,780,750"
Jul 31 2006,,Monday,212,"$14,981,490",-53%,-12.1%,35,Miami Vice,"$3,049,720"
Jul 30 2006,,Sunday,211,"$31,868,746",-21.9%,-19.4%,37,Miami Vice,"$7,522,290"
Jul 29 2006,,Saturday,210,"$40,814,507",+12.7%,-24.9%,37,Miami Vice,"$9,183,840"
Jul 28 2006,,Friday,209,"$36,217,614",+143.1%,-17.2%,37,Miami Vice,"$9,017,685"
Jul 27 2006,,Thursday,208,"$14,901,017",<0.1%,-12.7%,31,Pirates of the Caribbean: Dead Man's Chest,"$3,745,513"
Jul 26 2006,,Wednesday,207,"$14,902,532",-10.8%,-11.1%,31,Pirates of the Caribbean: Dead Man's Chest,"$3,709,259"
Jul 25 2006,,Tuesday,206,"$16,707,423",-1.9%,-11.5%,30,Pirates of the Caribbean: Dead Man's Chest,"$4,220,967"
Jul 24 2006,,Monday,205,"$17,037,427",-56.9%,-12.4%,30,Pirates of the Caribbean: Dead Man's Chest,"$4,304,211"
Jul 23 2006,,Sunday,204,"$39,530,675",-27.2%,-10%,32,Pirates of the Caribbean: Dead Man's Chest,"$10,557,353"
Jul 22 2006,,Saturday,203,"$54,326,380",+24.1%,-6.3%,32,Pirates of the Caribbean: Dead Man's Chest,"$14,665,667"
Jul 21 2006,,Friday,202,"$43,761,460",+156.4%,-4.8%,32,Pirates of the Caribbean: Dead Man's Chest,"$9,992,181"
Jul 20 2006,,Thursday,201,"$17,069,123",+1.8%,-23%,34,Pirates of the Caribbean: Dead Man's Chest,"$6,468,103"
Jul 19 2006,,Wednesday,200,"$16,759,082",-11.3%,-32%,34,Pirates of the Caribbean: Dead Man's Chest,"$6,448,468"
Jul 18 2006,,Tuesday,199,"$18,885,789",-2.9%,-27.5%,34,Pirates of the Caribbean: Dead Man's Chest,"$7,490,004"
Jul 17 2006,,Monday,198,"$19,447,024",-55.7%,-29.7%,34,Pirates of the Caribbean: Dead Man's Chest,"$7,912,691"
Jul 16 2006,,Sunday,197,"$43,901,444",-24.2%,-21.1%,35,Pirates of the Caribbean: Dead Man's Chest,"$18,954,137"
Jul 15 2006,,Saturday,196,"$57,948,868",+26.1%,-19.9%,35,Pirates of the Caribbean: Dead Man's Chest,"$24,846,771"
Jul 14 2006,,Friday,195,"$45,965,721",+107.5%,-42.1%,35,Pirates of the Caribbean: Dead Man's Chest,"$18,544,356"
Jul 13 2006,,Thursday,194,"$22,156,784",-10.1%,+23.9%,33,Pirates of the Caribbean: Dead Man's Chest,"$12,358,033"
Jul 12 2006,,Wednesday,193,"$24,647,191",-5.3%,+22.5%,33,Pirates of the Caribbean: Dead Man's Chest,"$14,154,725"
Jul 11 2006,,Tuesday,192,"$26,037,924",-5.9%,-9.2%,33,Pirates of the Caribbean: Dead Man's Chest,"$15,731,919"
Jul 10 2006,,Monday,191,"$27,667,283",-50.3%,-22.9%,33,Pirates of the Caribbean: Dead Man's Chest,"$18,140,271"
Jul 9 2006,World Cup (Germany) 2006,Sunday,190,"$55,662,418",-23.1%,+17.4%,34,Pirates of the Caribbean: Dead Man's Chest,"$35,360,729"
Jul 8 2006,World Cup (Germany) 2006,Saturday,189,"$72,343,705",-8.9%,+48.8%,34,Pirates of the Caribbean: Dead Man's Chest,"$44,443,225"
Jul 7 2006,World Cup (Germany) 2006,Friday,188,"$79,381,532",+343.9%,+83.4%,34,Pirates of the Caribbean: Dead Man's Chest,"$55,830,600"
Jul 6 2006,World Cup (Germany) 2006,Thursday,187,"$17,884,074",-11.1%,-21.8%,34,Superman Returns,"$5,310,443"
Jul 5 2006,World Cup (Germany) 2006,Wednesday,186,"$20,123,052",-29.8%,-33.3%,34,Superman Returns,"$6,425,270"
Jul 4 2006,Independence DayWorld Cup (Germany) 2006,Tuesday,185,"$28,680,616",-20.1%,+65.1%,35,Superman Returns,"$10,510,117"
Jul 3 2006,World Cup (Germany) 2006,Monday,184,"$35,879,296",-24.3%,+115.5%,35,Superman Returns,"$12,988,054"
Jul 2 2006,World Cup (Germany) 2006,Sunday,183,"$47,399,640",-2.5%,+27.2%,35,Superman Returns,"$17,797,603"
Jul 1 2006,World Cup (Germany) 2006,Saturday,182,"$48,606,161",+12.3%,+2.7%,35,Superman Returns,"$18,419,067"
Jun 30 2006,World Cup (Germany) 2006,Friday,181,"$43,293,891",+89.3%,+7.9%,35,Superman Returns,"$16,318,426"
Jun 29 2006,World Cup (Germany) 2006,Thursday,180,"$22,868,756",-24.2%,+42.1%,33,Superman Returns,"$11,021,167"
Jun 28 2006,World Cup (Germany) 2006,Wednesday,179,"$30,182,726",+73.7%,+87%,33,Superman Returns,"$18,037,277"
Jun 27 2006,World Cup (Germany) 2006,Tuesday,178,"$17,375,835",+4.3%,+4.9%,34,Click,"$4,867,652"
Jun 26 2006,World Cup (Germany) 2006,Monday,177,"$16,652,985",-55.3%,-4.4%,33,Click,"$5,638,403"
Jun 25 2006,World Cup (Germany) 2006,Sunday,176,"$37,275,790",-21.2%,-9.4%,34,Click,"$11,281,471"
Jun 24 2006,World Cup (Germany) 2006,Saturday,175,"$47,318,763",+17.9%,-7.5%,34,Click,"$14,303,608"
Jun 23 2006,World Cup (Germany) 2006,Friday,174,"$40,135,374",+149.4%,-15.5%,34,Click,"$14,426,286"
Jun 22 2006,World Cup (Germany) 2006,Thursday,173,"$16,093,275",-0.3%,+23.4%,33,Cars,"$4,150,678"
Jun 21 2006,World Cup (Germany) 2006,Wednesday,172,"$16,140,790",-2.5%,+14.4%,33,Cars,"$4,100,864"
Jun 20 2006,World Cup (Germany) 2006,Tuesday,171,"$16,556,623",-5%,+16.2%,32,Cars,"$4,012,147"
Jun 19 2006,World Cup (Germany) 2006,Monday,170,"$17,426,754",-57.6%,+12.8%,32,Cars,"$4,060,577"
Jun 18 2006,World Cup (Germany) 2006,Sunday,169,"$41,147,106",-19.6%,+2.8%,34,Cars,"$11,610,863"
Jun 17 2006,World Cup (Germany) 2006,Saturday,168,"$51,177,393",+7.8%,-11.7%,34,Cars,"$12,914,955"
Jun 16 2006,World Cup (Germany) 2006,Friday,167,"$47,493,569",+264.2%,+2%,34,Nacho Libre,"$10,800,231"
Jun 15 2006,World Cup (Germany) 2006,Thursday,166,"$13,039,536",-7.6%,-4%,31,Cars,"$5,315,440"
Jun 14 2006,World Cup (Germany) 2006,Wednesday,165,"$14,112,150",-1%,-8.4%,31,Cars,"$5,737,331"
Jun 13 2006,World Cup (Germany) 2006,Tuesday,164,"$14,252,566",-7.7%,-43%,31,Cars,"$5,743,462"
Jun 12 2006,World Cup (Germany) 2006,Monday,163,"$15,446,644",-61.4%,+32%,31,Cars,"$6,407,907"
Jun 11 2006,World Cup (Germany) 2006,Sunday,162,"$40,041,749",-30.9%,+13.3%,33,Cars,"$17,124,836"
Jun 10 2006,World Cup (Germany) 2006,Saturday,161,"$57,951,954",+24.5%,+8.5%,33,Cars,"$23,280,927"
Jun 9 2006,World Cup (Germany) 2006,Friday,160,"$46,552,682",+242.8%,+18.4%,33,Cars,"$19,713,746"
Jun 8 2006,,Thursday,159,"$13,579,072",-11.9%,+4.3%,32,The Break-Up,"$3,146,750"
Jun 7 2006,,Wednesday,158,"$15,407,091",-38.4%,+17.3%,32,The Omen,"$4,583,064"
Jun 6 2006,,Tuesday,157,"$25,006,539",+113.7%,+69.7%,32,The Omen,"$12,633,666"
Jun 5 2006,,Monday,156,"$11,704,296",-66.9%,-72.9%,31,The Break-Up,"$3,914,250"
Jun 4 2006,,Sunday,155,"$35,347,538",-33.8%,-34.3%,33,The Break-Up,"$10,207,335"
Jun 3 2006,,Saturday,154,"$53,422,344",+35.9%,-16%,33,The Break-Up,"$15,027,650"
Jun 2 2006,,Friday,153,"$39,311,187",+202%,-43.5%,33,The Break-Up,"$13,937,800"
Jun 1 2006,,Thursday,152,"$13,018,878",-0.9%,+15.5%,34,X-Men: The Last Stand,"$5,375,353"
May 31 2006,,Wednesday,151,"$13,130,781",-10.9%,+29.6%,34,X-Men: The Last Stand,"$5,805,109"
May 30 2006,,Tuesday,150,"$14,732,013",-65.9%,+30.7%,34,X-Men: The Last Stand,"$7,289,543"
May 29 2006,Memorial Day 2006,Monday,149,"$43,140,802",-19.8%,+176.2%,36,X-Men: The Last Stand,"$20,110,492"
May 28 2006,,Sunday,148,"$53,824,868",-15.4%,+24.4%,35,X-Men: The Last Stand,"$25,650,557"
May 27 2006,,Saturday,147,"$63,609,988",-8.5%,+8.4%,35,X-Men: The Last Stand,"$31,997,843"
May 26 2006,,Friday,146,"$69,526,836",+516.7%,+36.1%,35,X-Men: The Last Stand,"$45,102,265"
May 25 2006,,Thursday,145,"$11,274,179",+11.3%,+126.3%,40,The Da Vinci Code,"$5,304,413"
May 24 2006,,Wednesday,144,"$10,130,761",-10.1%,+109.8%,40,The Da Vinci Code,"$5,127,774"
May 23 2006,,Tuesday,143,"$11,270,401",-27.8%,+92%,39,The Da Vinci Code,"$6,163,530"
May 22 2006,,Monday,142,"$15,616,709",-63.9%,+171.5%,39,The Da Vinci Code,"$8,811,932"
May 21 2006,,Sunday,141,"$43,273,142",-26.3%,+79.2%,41,The Da Vinci Code,"$21,125,768"
May 20 2006,,Saturday,140,"$58,699,723",+14.9%,+81.6%,41,The Da Vinci Code,"$27,317,296"
May 19 2006,,Friday,139,"$51,092,086",+925.6%,+107%,41,The Da Vinci Code,"$28,630,324"
May 18 2006,,Thursday,138,"$4,981,652",+3.2%,-16.8%,44,Mission: Impossible III,"$1,652,061"
May 17 2006,,Wednesday,137,"$4,828,244",-17.8%,-15%,44,Mission: Impossible III,"$1,612,125"
May 16 2006,,Tuesday,136,"$5,870,226",+2.1%,-5.5%,44,Mission: Impossible III,"$1,945,682"
May 15 2006,,Monday,135,"$5,751,752",-76.2%,-12.2%,44,Mission: Impossible III,"$1,875,999"
May 14 2006,,Sunday,134,"$24,145,582",-25.3%,-4.6%,44,Mission: Impossible III,"$7,104,338"
May 13 2006,,Saturday,133,"$32,321,673",+31%,-16.5%,44,Mission: Impossible III,"$10,380,186"
May 12 2006,,Friday,132,"$24,680,518",+312.1%,-17.7%,44,Mission: Impossible III,"$7,524,447"
May 11 2006,,Thursday,131,"$5,989,054",+5.4%,+30.8%,41,Mission: Impossible III,"$2,828,017"
May 10 2006,,Wednesday,130,"$5,679,942",-8.5%,+21.7%,41,Mission: Impossible III,"$2,783,719"
