date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Dec 17 2016,,Saturday,352,"$65,707,159",-22.7%,+106.5%,50,Rogue One: A Star Wars Story,"$46,308,115"
Dec 16 2016,,Friday,351,"$84,996,975","+1,481.8%",+305.1%,49,Rogue One: A Star Wars Story,"$71,094,394"
Dec 15 2016,,Thursday,350,"$5,373,598",-11.3%,+1.6%,48,Moana,"$1,298,884"
Dec 14 2016,,Wednesday,349,"$6,058,732",-26.9%,+8.5%,51,Office Christmas Party,"$1,438,227"
Dec 13 2016,,Tuesday,348,"$8,291,410",+41.3%,+1.2%,50,Office Christmas Party,"$2,042,642"
Dec 12 2016,,Monday,347,"$5,869,223",-68.8%,+5.3%,48,Office Christmas Party,"$1,404,127"
Dec 11 2016,,Sunday,346,"$18,807,218",-40.9%,-20.4%,48,Moana,"$5,601,396"
Dec 10 2016,,Saturday,345,"$31,819,176",+51.6%,-16.4%,49,Moana,"$8,726,486"
Dec 9 2016,,Friday,344,"$20,983,463",+296.8%,-5.2%,50,Office Christmas Party,"$6,538,673"
Dec 8 2016,,Thursday,343,"$5,288,833",-5.3%,-29.4%,52,Moana,"$1,394,539"
Dec 7 2016,,Wednesday,342,"$5,585,860",-31.8%,-28.1%,55,Moana,"$1,390,221"
Dec 6 2016,,Tuesday,341,"$8,190,529",+47%,-30.1%,54,Moana,"$2,176,133"
Dec 5 2016,,Monday,340,"$5,571,971",-76.4%,-34.6%,54,Moana,"$1,419,381"
Dec 4 2016,,Sunday,339,"$23,622,021",-38%,-37.5%,53,Moana,"$8,766,289"
Dec 3 2016,,Saturday,338,"$38,079,967",+72.1%,-42%,54,Moana,"$12,960,057"
Dec 2 2016,,Friday,337,"$22,125,335",+195.5%,-67.1%,53,Moana,"$6,544,643"
Dec 1 2016,,Thursday,336,"$7,486,507",-3.6%,-76.6%,52,Moana,"$1,931,920"
Nov 30 2016,,Wednesday,335,"$7,763,559",-33.7%,-81.1%,53,Moana,"$1,990,227"
Nov 29 2016,,Tuesday,334,"$11,712,637",+37.4%,-40.4%,51,Moana,"$3,181,287"
Nov 28 2016,,Monday,333,"$8,525,150",-77.4%,-42.5%,52,Moana,"$2,331,622"
Nov 27 2016,,Sunday,332,"$37,794,022",-42.4%,-3.4%,51,Moana,"$13,507,512"
Nov 26 2016,,Saturday,331,"$65,632,359",-2.3%,+13%,52,Moana,"$21,330,881"
Nov 25 2016,,Friday,330,"$67,182,370",+110.2%,+36.1%,52,Moana,"$21,793,008"
Nov 24 2016,Thanksgiving 2016,Thursday,329,"$31,954,618",-22.4%,+361.1%,51,Moana,"$9,929,639"
Nov 23 2016,,Wednesday,328,"$41,175,769",+109.6%,+411.8%,53,Moana,"$15,519,234"
Nov 22 2016,,Tuesday,327,"$19,647,586",+32.6%,+62.7%,50,Fantastic Beasts and Where to Find Them,"$9,301,677"
Nov 21 2016,,Monday,326,"$14,815,858",-62.1%,+72%,52,Fantastic Beasts and Where to Find Them,"$6,758,059"
Nov 20 2016,,Sunday,325,"$39,141,358",-32.6%,+13.2%,51,Fantastic Beasts and Where to Find Them,"$18,493,911"
Nov 19 2016,,Saturday,324,"$58,063,129",+17.6%,-1.1%,51,Fantastic Beasts and Where to Find Them,"$26,248,042"
Nov 18 2016,,Friday,323,"$49,376,038",+612.5%,-6.2%,52,Fantastic Beasts and Where to Find Them,"$29,661,434"
Nov 17 2016,,Thursday,322,"$6,929,684",-13.9%,-47.8%,51,Doctor Strange,"$2,089,025"
Nov 16 2016,,Wednesday,321,"$8,044,879",-33.4%,-24.6%,51,Doctor Strange,"$2,469,584"
Nov 15 2016,,Tuesday,320,"$12,076,667",+40.2%,-35.1%,50,Doctor Strange,"$3,717,306"
Nov 14 2016,,Monday,319,"$8,613,839",-75.1%,-32.9%,51,Doctor Strange,"$2,638,728"
Nov 13 2016,,Sunday,318,"$34,569,418",-41.1%,-27.2%,49,Doctor Strange,"$10,429,233"
Nov 12 2016,,Saturday,317,"$58,692,930",+11.5%,-19.5%,52,Doctor Strange,"$17,614,185"
Nov 11 2016,,Friday,316,"$52,635,745",+296.7%,-12.6%,51,Doctor Strange,"$14,926,647"
Nov 10 2016,,Thursday,315,"$13,267,687",+24.3%,+178.6%,58,Doctor Strange,"$5,993,999"
Nov 9 2016,,Wednesday,314,"$10,669,877",-42.7%,+112.3%,56,Doctor Strange,"$5,061,877"
Nov 8 2016,,Tuesday,313,"$18,609,076",+44.9%,+136.7%,54,Doctor Strange,"$7,658,060"
Nov 7 2016,,Monday,312,"$12,845,729",-73%,+54.8%,54,Doctor Strange,"$6,209,922"
Nov 6 2016,,Sunday,311,"$47,508,479",-34.8%,+139.5%,56,Doctor Strange,"$21,104,305"
Nov 5 2016,,Saturday,310,"$72,912,256",+21%,+129.2%,55,Doctor Strange,"$31,368,671"
Nov 4 2016,,Friday,309,"$60,243,405","+1,165%",+165.7%,55,Doctor Strange,"$32,585,335"
Nov 3 2016,,Thursday,308,"$4,762,418",-5.2%,-33.4%,60,Inferno,"$905,477"
Nov 2 2016,,Wednesday,307,"$5,025,357",-36.1%,-28.1%,62,Inferno,"$978,059"
Nov 1 2016,,Tuesday,306,"$7,860,280",-5.3%,-25.1%,65,Inferno,"$1,674,404"
Oct 31 2016,Halloween 2016,Monday,305,"$8,296,074",-58.2%,+4.5%,63,Boo! A Madea Halloween,"$1,941,626"
Oct 30 2016,,Sunday,304,"$19,835,660",-37.6%,-24.4%,63,Boo! A Madea Halloween,"$4,807,333"
Oct 29 2016,,Saturday,303,"$31,805,056",+40.3%,-29.7%,64,Boo! A Madea Halloween,"$7,802,221"
Oct 28 2016,,Friday,302,"$22,673,471",+216.9%,-39.8%,64,Inferno,"$5,575,613"
Oct 27 2016,,Thursday,301,"$7,154,373",+2.3%,+13%,69,Jack Reacher: Never Go Back,"$1,454,032"
Oct 26 2016,,Wednesday,300,"$6,993,401",-33.4%,+20.1%,71,Jack Reacher: Never Go Back,"$1,525,438"
Oct 25 2016,,Tuesday,299,"$10,497,490",+32.2%,+16.2%,70,Jack Reacher: Never Go Back,"$2,449,159"
Oct 24 2016,,Monday,298,"$7,941,621",-69.7%,+16.1%,71,Jack Reacher: Never Go Back,"$1,828,058"
Oct 23 2016,,Sunday,297,"$26,245,405",-42%,+20%,74,Boo! A Madea Halloween,"$7,281,034"
Oct 22 2016,,Saturday,296,"$45,231,940",+20.1%,+27.8%,72,Boo! A Madea Halloween,"$11,750,186"
Oct 21 2016,,Friday,295,"$37,648,649",+494.4%,+35.8%,75,Boo! A Madea Halloween,"$9,470,228"
Oct 20 2016,,Thursday,294,"$6,333,793",+8.7%,-0.2%,72,The Accountant,"$2,003,570"
Oct 19 2016,,Wednesday,293,"$5,825,075",-35.5%,-28.5%,69,The Accountant,"$1,841,007"
Oct 18 2016,,Tuesday,292,"$9,036,078",+32.1%,-11%,69,The Accountant,"$3,106,507"
Oct 17 2016,,Monday,291,"$6,841,043",-68.7%,-49.9%,72,The Accountant,"$2,234,024"
Oct 16 2016,,Sunday,290,"$21,863,252",-38.2%,-11.9%,70,The Accountant,"$6,076,639"
Oct 15 2016,,Saturday,289,"$35,395,266",+27.6%,-10.2%,69,The Accountant,"$9,561,314"
Oct 14 2016,,Friday,288,"$27,730,358",+336.9%,-3.9%,71,The Accountant,"$9,072,320"
Oct 13 2016,,Thursday,287,"$6,346,766",-22.1%,-1.7%,65,The Girl on the Train,"$1,851,520"
Oct 12 2016,,Wednesday,286,"$8,144,902",-19.7%,+27.8%,66,The Girl on the Train,"$2,143,460"
Oct 11 2016,,Tuesday,285,"$10,149,117",-25.7%,+3.3%,65,The Girl on the Train,"$2,956,295"
Oct 10 2016,Indig. Peoples' Day 2016,Monday,284,"$13,660,056",-45%,+63.3%,64,The Girl on the Train,"$3,096,055"
Oct 9 2016,,Sunday,283,"$24,829,230",-37%,-6.4%,65,The Girl on the Train,"$5,737,435"
Oct 8 2016,,Saturday,282,"$39,420,846",+36.6%,-11.2%,64,The Girl on the Train,"$9,537,175"
Oct 7 2016,,Friday,281,"$28,860,055",+347%,-7.7%,66,The Girl on the Train,"$9,261,655"
Oct 6 2016,,Thursday,280,"$6,455,682",+1.3%,+13.1%,67,Deepwater Horizon,"$1,328,403"
Oct 5 2016,,Wednesday,279,"$6,373,512",-35.1%,-1.7%,66,Deepwater Horizon,"$1,428,577"
Oct 4 2016,,Tuesday,278,"$9,822,904",+17.4%,+2.6%,65,Miss Peregrine's Home for Peculiar Children,"$2,363,206"
Oct 3 2016,,Monday,277,"$8,363,729",-68.5%,+33.2%,64,Miss Peregrine's Home for Peculiar Children,"$2,163,204"
Oct 2 2016,,Sunday,276,"$26,521,782",-40.3%,+12.2%,65,Miss Peregrine's Home for Peculiar Children,"$7,824,396"
Oct 1 2016,,Saturday,275,"$44,410,843",+42%,+11.8%,67,Miss Peregrine's Home for Peculiar Children,"$12,004,974"
Sep 30 2016,,Friday,274,"$31,278,723",+448.1%,+5.8%,67,Miss Peregrine's Home for Peculiar Children,"$9,041,770"
Sep 29 2016,,Thursday,273,"$5,706,951",-12%,+17.1%,66,The Magnificent Seven,"$2,151,669"
Sep 28 2016,,Wednesday,272,"$6,484,402",-32.3%,+19%,66,The Magnificent Seven,"$2,485,021"
Sep 27 2016,,Tuesday,271,"$9,574,651",+52.5%,+6.4%,67,The Magnificent Seven,"$3,948,231"
Sep 26 2016,,Monday,270,"$6,277,156",-73.4%,+7.8%,63,The Magnificent Seven,"$2,617,583"
Sep 25 2016,,Sunday,269,"$23,632,599",-40.5%,+31.7%,66,The Magnificent Seven,"$8,349,459"
Sep 24 2016,,Saturday,268,"$39,708,091",+34.3%,+30.3%,64,The Magnificent Seven,"$13,685,923"
Sep 23 2016,,Friday,267,"$29,566,426",+506.5%,+28.6%,63,The Magnificent Seven,"$12,668,015"
Sep 22 2016,,Thursday,266,"$4,874,928",-10.5%,-10.3%,64,Sully,"$1,714,539"
Sep 21 2016,,Wednesday,265,"$5,448,541",-39.4%,-10.7%,67,Sully,"$1,926,388"
Sep 20 2016,,Tuesday,264,"$8,996,673",+54.4%,+1.9%,67,Sully,"$2,702,144"
Sep 19 2016,,Monday,263,"$5,825,147",-67.5%,-5.3%,65,Sully,"$2,026,008"
Sep 18 2016,,Sunday,262,"$17,946,463",-41.1%,-7.8%,67,Sully,"$5,563,064"
Sep 17 2016,,Saturday,261,"$30,463,387",+32.5%,-14.2%,66,Sully,"$9,556,921"
Sep 16 2016,,Friday,260,"$22,996,732",+323.2%,-10.3%,66,Sully,"$6,533,032"
Sep 15 2016,,Thursday,259,"$5,434,650",-10.9%,+41%,60,Sully,"$2,780,372"
Sep 14 2016,,Wednesday,258,"$6,099,701",-30.9%,+41.8%,59,Sully,"$3,141,400"
Sep 13 2016,,Tuesday,257,"$8,827,982",+43.6%,+44.5%,61,Sully,"$4,585,158"
Sep 12 2016,,Monday,256,"$6,149,505",-68.4%,-67.8%,60,Sully,"$3,006,120"
Sep 11 2016,,Sunday,255,"$19,464,656",-45.2%,-21.5%,59,Sully,"$8,207,498"
Sep 10 2016,,Saturday,254,"$35,492,978",+38.4%,+41%,59,Sully,"$14,660,116"
Sep 9 2016,,Friday,253,"$25,647,612",+565.3%,+51.4%,59,Sully,"$12,160,687"
Sep 8 2016,,Thursday,252,"$3,855,239",-10.3%,-50.4%,56,Don't Breathe,"$928,687"
Sep 7 2016,,Wednesday,251,"$4,300,187",-29.6%,-42.9%,57,Don't Breathe,"$1,034,969"
Sep 6 2016,,Tuesday,250,"$6,110,965",-68%,-46.7%,57,Don't Breathe,"$1,527,623"
Sep 5 2016,Labor Day 2016,Monday,249,"$19,098,138",-23%,+132%,58,Don't Breathe,"$3,874,704"
Sep 4 2016,,Sunday,248,"$24,787,122",-1.5%,+0.4%,57,Don't Breathe,"$5,703,888"
Sep 3 2016,,Saturday,247,"$25,165,172",+48.6%,-33.6%,54,Don't Breathe,"$5,947,359"
Sep 2 2016,,Friday,246,"$16,935,598",+118%,-40.8%,54,Don't Breathe,"$4,181,976"
Sep 1 2016,,Thursday,245,"$7,768,966",+3.2%,-18%,58,Don't Breathe,"$1,831,298"
Aug 31 2016,,Wednesday,244,"$7,530,767",-34.3%,-26.5%,59,Don't Breathe,"$1,853,494"
Aug 30 2016,,Tuesday,243,"$11,457,852",+39.2%,-23%,60,Don't Breathe,"$2,980,896"
Aug 29 2016,,Monday,242,"$8,231,663",-66.7%,-27.7%,58,Don't Breathe,"$2,346,558"
Aug 28 2016,,Sunday,241,"$24,695,716",-34.9%,-23.9%,57,Don't Breathe,"$6,498,319"
Aug 27 2016,,Saturday,240,"$37,914,396",+32.5%,-14.7%,57,Don't Breathe,"$9,880,037"
Aug 26 2016,,Friday,239,"$28,616,453",+202.2%,-19.4%,57,Don't Breathe,"$10,033,350"
Aug 25 2016,,Thursday,238,"$9,469,720",-7.5%,-32.5%,54,Suicide Squad,"$1,690,218"
Aug 24 2016,,Wednesday,237,"$10,240,023",-31.2%,-36.1%,54,Suicide Squad,"$1,827,395"
Aug 23 2016,,Tuesday,236,"$14,882,760",+30.8%,-37%,54,Suicide Squad,"$2,691,263"
Aug 22 2016,,Monday,235,"$11,382,416",-64.9%,-38%,55,Suicide Squad,"$2,135,015"
Aug 21 2016,Rio Olympics 2016,Sunday,234,"$32,455,490",-27%,-26.7%,54,Suicide Squad,"$6,200,017"
Aug 20 2016,Rio Olympics 2016,Saturday,233,"$44,474,341",+25.3%,-25.8%,54,Suicide Squad,"$8,646,691"
Aug 19 2016,Rio Olympics 2016,Friday,232,"$35,487,368",+153%,-28.5%,55,Suicide Squad,"$6,008,693"
Aug 18 2016,Rio Olympics 2016,Thursday,231,"$14,025,044",-12.5%,-25.7%,53,Suicide Squad,"$3,570,684"
Aug 17 2016,Rio Olympics 2016,Wednesday,230,"$16,036,213",-32.2%,-26.3%,53,Suicide Squad,"$4,125,332"
Aug 16 2016,Rio Olympics 2016,Tuesday,229,"$23,635,708",+28.8%,-18.3%,53,Suicide Squad,"$6,233,298"
Aug 15 2016,Rio Olympics 2016,Monday,228,"$18,352,819",-58.6%,-24.6%,54,Suicide Squad,"$5,003,280"
Aug 14 2016,Rio Olympics 2016,Sunday,227,"$44,296,668",-26.1%,-18.5%,53,Suicide Squad,"$12,901,642"
Aug 13 2016,Rio Olympics 2016,Saturday,226,"$59,907,488",+20.7%,-17.8%,53,Suicide Squad,"$17,530,577"
Aug 12 2016,Rio Olympics 2016,Friday,225,"$49,619,427",+163%,-45.2%,54,Sausage Party,"$13,510,615"
Aug 11 2016,Rio Olympics 2016,Thursday,224,"$18,864,337",-13.3%,+12.3%,46,Suicide Squad,"$8,202,167"
Aug 10 2016,Rio Olympics 2016,Wednesday,223,"$21,766,484",-24.7%,+12.3%,47,Suicide Squad,"$9,815,378"
Aug 9 2016,Rio Olympics 2016,Tuesday,222,"$28,913,363",+18.8%,+8%,47,Suicide Squad,"$14,261,461"
Aug 8 2016,Rio Olympics 2016,Monday,221,"$24,342,562",-55.2%,+7.9%,48,Suicide Squad,"$13,143,474"
Aug 7 2016,Rio Olympics 2016,Sunday,220,"$54,365,151",-25.4%,+5.8%,47,Suicide Squad,"$30,210,168"
Aug 6 2016,Rio Olympics 2016,Saturday,219,"$72,901,184",-19.4%,+13.7%,49,Suicide Squad,"$38,578,832"
Aug 5 2016,Rio Olympics 2016,Friday,218,"$90,480,847",+438.5%,+52.4%,50,Suicide Squad,"$64,893,248"
Aug 4 2016,,Thursday,217,"$16,802,273",-13.3%,-12.8%,50,Jason Bourne,"$3,933,930"
Aug 3 2016,,Wednesday,216,"$19,379,741",-27.6%,-11.9%,50,Jason Bourne,"$4,569,745"
Aug 2 2016,,Tuesday,215,"$26,780,123",+18.8%,+0.8%,48,Jason Bourne,"$6,785,655"
Aug 1 2016,,Monday,214,"$22,550,667",-56.1%,-8.5%,48,Jason Bourne,"$6,201,325"
Jul 31 2016,,Sunday,213,"$51,387,918",-19.8%,+1.5%,48,Jason Bourne,"$15,807,760"
Jul 30 2016,,Saturday,212,"$64,114,641",+8%,-2.8%,49,Jason Bourne,"$20,796,380"
Jul 29 2016,,Friday,211,"$59,373,015",+208.2%,-4%,48,Jason Bourne,"$22,611,225"
Jul 28 2016,,Thursday,210,"$19,263,291",-12.4%,+11.4%,48,Star Trek Beyond,"$4,302,826"
Jul 27 2016,,Wednesday,209,"$21,993,974",-17.3%,+25.5%,48,Star Trek Beyond,"$4,906,308"
Jul 26 2016,,Tuesday,208,"$26,580,100",+7.8%,+6.8%,48,Star Trek Beyond,"$7,005,970"
Jul 25 2016,,Monday,207,"$24,646,276",-51.3%,+28.2%,48,Star Trek Beyond,"$6,252,063"
Jul 24 2016,,Sunday,206,"$50,648,644",-23.2%,+13.7%,49,Star Trek Beyond,"$16,337,120"
Jul 23 2016,,Saturday,205,"$65,947,194",+6.7%,+13.1%,50,Star Trek Beyond,"$20,661,714"
Jul 22 2016,,Friday,204,"$61,825,116",+257.5%,+27.4%,49,Star Trek Beyond,"$22,254,377"
Jul 21 2016,,Thursday,203,"$17,291,327",-1.3%,-20.5%,51,The Secret Life of Pets,"$5,965,735"
Jul 20 2016,,Wednesday,202,"$17,521,545",-29.6%,-24.6%,49,The Secret Life of Pets,"$6,279,925"
Jul 19 2016,,Tuesday,201,"$24,892,256",+29.5%,-19.5%,50,The Secret Life of Pets,"$8,916,415"
Jul 18 2016,,Monday,200,"$19,228,462",-56.8%,-19.6%,48,The Secret Life of Pets,"$6,790,450"
Jul 17 2016,,Sunday,199,"$44,553,724",-23.6%,-23.6%,49,The Secret Life of Pets,"$15,610,560"
Jul 16 2016,,Saturday,198,"$58,315,329",+20.1%,-23.9%,50,The Secret Life of Pets,"$20,028,900"
Jul 15 2016,,Friday,197,"$48,540,690",+123.1%,-31.7%,49,Ghostbusters,"$17,129,166"
Jul 14 2016,,Thursday,196,"$21,760,118",-6.3%,+6.3%,48,The Secret Life of Pets,"$10,389,130"
Jul 13 2016,,Wednesday,195,"$23,229,947",-24.9%,+0.8%,48,The Secret Life of Pets,"$11,070,560"
Jul 12 2016,,Tuesday,194,"$30,918,432",+29.3%,+2.3%,48,The Secret Life of Pets,"$15,105,025"
Jul 11 2016,,Monday,193,"$23,918,119",-59%,-37.8%,48,The Secret Life of Pets,"$11,670,245"
Jul 10 2016,,Sunday,192,"$58,303,511",-23.9%,+7.1%,48,The Secret Life of Pets,"$28,765,550"
Jul 9 2016,,Saturday,191,"$76,628,316",+7.8%,+25.2%,47,The Secret Life of Pets,"$37,044,595"
Jul 8 2016,,Friday,190,"$71,057,850",+247.2%,+11.2%,48,The Secret Life of Pets,"$38,542,760"
Jul 7 2016,,Thursday,189,"$20,464,624",-11.2%,+11.3%,47,Finding Dory,"$5,857,141"
Jul 6 2016,,Wednesday,188,"$23,054,860",-23.7%,+0.1%,46,Finding Dory,"$6,382,911"
Jul 5 2016,,Tuesday,187,"$30,217,196",-21.4%,-4%,44,Finding Dory,"$8,203,206"
Jul 4 2016,Independence Day 2016,Monday,186,"$38,433,748",-29.4%,+71%,61,Finding Dory,"$9,619,207"
Jul 3 2016,,Sunday,185,"$54,454,947",-11%,+9.7%,45,Finding Dory,"$13,277,242"
Jul 2 2016,,Saturday,184,"$61,208,530",-4.2%,-7.1%,45,Finding Dory,"$14,995,286"
Jul 1 2016,,Friday,183,"$63,915,781",+247.5%,+3.7%,44,The Purge: Election Year,"$14,513,360"
Jun 30 2016,,Thursday,182,"$18,394,881",-20.1%,-31.4%,45,Finding Dory,"$8,768,132"
Jun 29 2016,,Wednesday,181,"$23,020,374",-26.9%,-19.1%,48,Finding Dory,"$10,414,502"
Jun 28 2016,,Tuesday,180,"$31,477,612",+40.1%,-13.6%,48,Finding Dory,"$14,666,974"
Jun 27 2016,,Monday,179,"$22,474,496",-54.7%,-27.3%,45,Finding Dory,"$10,222,138"
Jun 26 2016,,Sunday,178,"$49,623,945",-24.7%,-17.6%,44,Finding Dory,"$22,021,773"
Jun 25 2016,,Saturday,177,"$65,897,891",+6.9%,-15.9%,44,Finding Dory,"$27,735,155"
Jun 24 2016,,Friday,176,"$61,637,005",+129.7%,-27.1%,44,Finding Dory,"$23,203,026"
Jun 23 2016,,Thursday,175,"$26,831,362",-5.7%,+135.4%,39,Finding Dory,"$17,408,514"
Jun 22 2016,,Wednesday,174,"$28,459,988",-21.9%,+102.2%,40,Finding Dory,"$18,085,347"
Jun 21 2016,,Tuesday,173,"$36,434,040",+17.9%,+94.4%,41,Finding Dory,"$23,192,485"
Jun 20 2016,,Monday,172,"$30,900,266",-48.7%,+111.7%,42,Finding Dory,"$19,571,283"
Jun 19 2016,,Sunday,171,"$60,257,676",-23.1%,+63.5%,41,Finding Dory,"$34,669,397"
Jun 18 2016,,Saturday,170,"$78,319,162",-7.4%,+50.7%,41,Finding Dory,"$45,644,471"
Jun 17 2016,,Friday,169,"$84,607,922",+642.2%,+66.7%,40,Finding Dory,"$54,746,405"
Jun 16 2016,,Thursday,168,"$11,399,004",-19%,+7.4%,45,The Conjuring 2,"$3,001,462"
Jun 15 2016,,Wednesday,167,"$14,073,452",-24.9%,+24.3%,47,The Conjuring 2,"$3,651,819"
Jun 14 2016,,Tuesday,166,"$18,743,068",+28.4%,+18.2%,45,The Conjuring 2,"$4,813,332"
Jun 13 2016,,Monday,165,"$14,595,396",-60.4%,+16.3%,44,The Conjuring 2,"$4,302,159"
Jun 12 2016,,Sunday,164,"$36,849,373",-29.1%,+2.4%,47,The Conjuring 2,"$10,012,384"
Jun 11 2016,,Saturday,163,"$51,974,461",+2.4%,+9.4%,45,The Conjuring 2,"$14,004,701"
Jun 10 2016,,Friday,162,"$50,743,414",+378%,+26.3%,46,The Conjuring 2,"$16,389,229"
Jun 9 2016,,Thursday,161,"$10,615,281",-6.2%,-0.7%,43,Teenage Mutant Ninja Turtles: Out of the Shadows,"$2,186,557"
Jun 8 2016,,Wednesday,160,"$11,318,060",-28.6%,-6.9%,44,Teenage Mutant Ninja Turtles: Out of the Shadows,"$2,289,789"
Jun 7 2016,,Tuesday,159,"$15,860,487",+26.4%,-3.9%,44,Teenage Mutant Ninja Turtles: Out of the Shadows,"$3,605,827"
Jun 6 2016,,Monday,158,"$12,548,027",-65.1%,-68.4%,45,Teenage Mutant Ninja Turtles: Out of the Shadows,"$2,841,228"
Jun 5 2016,,Sunday,157,"$35,990,964",-24.3%,-27.8%,44,Teenage Mutant Ninja Turtles: Out of the Shadows,"$9,810,628"
Jun 4 2016,,Saturday,156,"$47,523,254",+18.3%,-11.9%,43,Teenage Mutant Ninja Turtles: Out of the Shadows,"$13,021,637"
Jun 3 2016,,Friday,155,"$40,169,803",+275.9%,-24.9%,43,Teenage Mutant Ninja Turtles: Out of the Shadows,"$12,484,117"
Jun 2 2016,,Thursday,154,"$10,685,127",-12.1%,+30.4%,43,X-Men: Apocalypse,"$3,563,628"
Jun 1 2016,,Wednesday,153,"$12,161,064",-26.3%,+37.3%,45,X-Men: Apocalypse,"$4,285,264"
May 31 2016,,Tuesday,152,"$16,499,938",-58.4%,+38.4%,43,X-Men: Apocalypse,"$6,514,207"
May 30 2016,Memorial Day 2016,Monday,151,"$39,699,971",-20.4%,+244.2%,47,X-Men: Apocalypse,"$14,040,571"
May 29 2016,,Sunday,150,"$49,865,252",-7.6%,+38.2%,46,X-Men: Apocalypse,"$18,973,867"
May 28 2016,,Saturday,149,"$53,947,521",+0.8%,+0.6%,45,X-Men: Apocalypse,"$20,493,504"
May 27 2016,,Friday,148,"$53,516,661",+553%,+38.5%,46,X-Men: Apocalypse,"$26,302,191"
May 26 2016,,Thursday,147,"$8,195,316",-7.5%,+16.3%,50,Captain America: Civil War,"$2,076,849"
May 25 2016,,Wednesday,146,"$8,859,466",-25.7%,+15%,48,Captain America: Civil War,"$2,272,708"
May 24 2016,,Tuesday,145,"$11,921,146",+3.4%,+3.1%,47,Captain America: Civil War,"$2,889,710"
May 23 2016,,Monday,144,"$11,532,888",-68%,+32.6%,47,Captain America: Civil War,"$3,020,789"
May 22 2016,,Sunday,143,"$36,076,358",-32.7%,+3.3%,50,The Angry Birds Movie,"$11,446,237"
May 21 2016,,Saturday,142,"$53,620,166",+38.8%,-0.3%,53,The Angry Birds Movie,"$15,876,962"
May 20 2016,,Friday,141,"$38,628,229",+447.9%,+12.5%,52,The Angry Birds Movie,"$10,831,978"
May 19 2016,,Thursday,140,"$7,049,603",-8.5%,-37.7%,49,Captain America: Civil War,"$3,730,264"
May 18 2016,,Wednesday,139,"$7,705,420",-33.3%,-37.5%,49,Captain America: Civil War,"$3,899,984"
May 17 2016,,Tuesday,138,"$11,559,639",+32.9%,-37.8%,48,Captain America: Civil War,"$5,928,602"
May 16 2016,,Monday,137,"$8,695,153",-75.1%,-48.5%,48,Captain America: Civil War,"$4,751,083"
May 15 2016,,Sunday,136,"$34,914,858",-35.1%,-45.1%,50,Captain America: Civil War,"$21,064,772"
May 14 2016,,Saturday,135,"$53,766,097",+56.5%,-34%,48,Captain America: Civil War,"$31,960,342"
May 13 2016,,Friday,134,"$34,344,365",+203.4%,-60.7%,48,Captain America: Civil War,"$19,612,028"
May 12 2016,,Thursday,133,"$11,318,287",-8.1%,+156.9%,41,Captain America: Civil War,"$8,160,569"
May 11 2016,,Wednesday,132,"$12,321,971",-33.7%,+110.9%,40,Captain America: Civil War,"$8,976,371"
May 10 2016,,Tuesday,131,"$18,575,552",+10%,+131.1%,40,Captain America: Civil War,"$13,761,120"
May 9 2016,,Monday,130,"$16,892,045",-73.4%,+185.5%,41,Captain America: Civil War,"$13,291,876"
May 8 2016,,Sunday,129,"$63,573,611",-21.9%,+125.6%,45,Captain America: Civil War,"$42,427,980"
May 7 2016,,Saturday,128,"$81,421,781",-6.9%,+90.8%,45,Captain America: Civil War,"$61,209,001"
