date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Nov 4,,Tuesday,308,"$959,490",+30.3%,-17.9%,4,The Devil's Advocate,"$803,408"
Nov 3,,Monday,307,"$736,192",-72.1%,-19.9%,4,The Devil's Advocate,"$605,988"
Nov 2,,Sunday,306,"$2,637,254",-45.4%,-18%,4,The Devil's Advocate,"$2,095,378"
Nov 1,,Saturday,305,"$4,826,338",+147.4%,-10.9%,4,The Devil's Advocate,"$3,742,064"
Oct 31,Halloween,Friday,304,"$1,950,955",+124.9%,-46.7%,4,The Devil's Advocate,"$1,530,906"
Oct 30,,Thursday,303,"$867,580",-5.8%,-29.5%,4,The Devil's Advocate,"$724,500"
Oct 29,,Wednesday,302,"$921,415",-21.2%,-24.3%,4,The Devil's Advocate,"$777,133"
Oct 28,,Tuesday,301,"$1,169,024",+27.2%,-18.1%,4,The Devil's Advocate,"$1,002,468"
Oct 27,,Monday,300,"$919,030",-71.4%,-27.2%,4,The Devil's Advocate,"$773,531"
Oct 26,,Sunday,299,"$3,214,310",-40.7%,-22.1%,4,The Devil's Advocate,"$2,708,785"
Oct 25,,Saturday,298,"$5,416,551",+48.1%,-16.5%,4,The Devil's Advocate,"$4,460,006"
Oct 24,,Friday,297,"$3,658,396",+197.1%,-22.1%,4,The Devil's Advocate,"$3,050,162"
Oct 23,,Thursday,296,"$1,231,241",+1.1%,+207.2%,4,The Devil's Advocate,"$1,006,819"
Oct 22,,Wednesday,295,"$1,217,574",-14.7%,+215.9%,4,The Devil's Advocate,"$1,002,279"
Oct 21,,Tuesday,294,"$1,427,196",+13.1%,+223%,4,The Devil's Advocate,"$1,181,220"
Oct 20,,Monday,293,"$1,262,025",-69.4%,+98.6%,4,The Devil's Advocate,"$1,056,260"
Oct 19,,Sunday,292,"$4,127,250",-36.4%,+146.1%,4,The Devil's Advocate,"$3,372,932"
Oct 18,,Saturday,291,"$6,486,794",+38.1%,+147.9%,4,The Devil's Advocate,"$5,010,330"
Oct 17,,Friday,290,"$4,698,606","+1,072.2%",+166.5%,4,The Devil's Advocate,"$3,787,274"
Oct 16,,Thursday,289,"$400,850",+4%,-36.5%,5,The Peacemaker,"$340,851"
Oct 15,,Wednesday,288,"$385,470",-12.8%,-34.2%,5,The Peacemaker,"$331,215"
Oct 14,,Tuesday,287,"$441,805",-30.5%,-38.4%,5,The Peacemaker,"$385,064"
Oct 13,Indig. Peoples' Day,Monday,286,"$635,505",-62.1%,+14.8%,5,The Peacemaker,"$539,429"
Oct 12,,Sunday,285,"$1,677,266",-35.9%,-29%,5,The Peacemaker,"$1,445,173"
Oct 11,,Saturday,284,"$2,616,369",+48.4%,-41.2%,5,The Peacemaker,"$2,230,649"
Oct 10,,Friday,283,"$1,763,268",+179.3%,-40.8%,5,The Peacemaker,"$1,532,824"
Oct 9,,Thursday,282,"$631,350",+7.8%,-42.6%,5,The Peacemaker,"$513,630"
Oct 8,,Wednesday,281,"$585,817",-18.3%,-42.3%,5,The Peacemaker,"$490,118"
Oct 7,,Tuesday,280,"$717,439",+29.6%,-39.3%,5,The Peacemaker,"$606,944"
Oct 6,,Monday,279,"$553,723",-76.6%,-46.9%,5,The Peacemaker,"$461,599"
Oct 5,,Sunday,278,"$2,362,648",-46.9%,-36.8%,5,The Peacemaker,"$1,973,653"
Oct 4,,Saturday,277,"$4,451,218",+49.5%,-30.1%,5,The Peacemaker,"$3,654,049"
Oct 3,,Friday,276,"$2,976,840",+170.9%,-35.2%,5,The Peacemaker,"$2,540,773"
Oct 2,,Thursday,275,"$1,099,043",+8.3%,+371.7%,5,The Peacemaker,"$924,245"
Oct 1,,Wednesday,274,"$1,014,583",-14.1%,+341.9%,5,The Peacemaker,"$870,667"
Sep 30,,Tuesday,273,"$1,180,989",+13.3%,+327.3%,5,The Peacemaker,"$1,021,270"
Sep 29,,Monday,272,"$1,042,456",-72.1%,+379.3%,5,The Peacemaker,"$902,552"
Sep 28,,Sunday,271,"$3,736,432",-41.3%,+342%,5,The Peacemaker,"$3,156,257"
Sep 27,,Saturday,270,"$6,370,367",+38.6%,+243.2%,5,The Peacemaker,"$5,166,274"
Sep 26,,Friday,269,"$4,597,230","+1,873.2%",+387.6%,5,The Peacemaker,"$3,989,408"
Sep 25,,Thursday,268,"$232,980",+1.5%,-31.6%,5,Air Force One,"$141,606"
Sep 24,,Wednesday,267,"$229,596",-16.9%,-27.8%,5,Air Force One,"$145,274"
Sep 23,,Tuesday,266,"$276,357",+27.1%,-25.1%,5,Air Force One,"$175,333"
Sep 22,,Monday,265,"$217,487",-74.3%,-24%,5,Air Force One,"$128,957"
Sep 21,,Sunday,264,"$845,344",-54.5%,-25.8%,5,Air Force One,"$437,096"
Sep 20,,Saturday,263,"$1,856,079",+96.9%,-22.2%,5,Air Force One,"$1,083,717"
Sep 19,,Friday,262,"$942,753",+176.7%,-28.1%,5,Air Force One,"$552,385"
Sep 18,,Thursday,261,"$340,713",+7.2%,-26.6%,5,Air Force One,"$207,746"
Sep 17,,Wednesday,260,"$317,956",-13.8%,-29.6%,5,Air Force One,"$194,786"
Sep 16,,Tuesday,259,"$368,928",+28.9%,-28.5%,5,Air Force One,"$225,353"
Sep 15,,Monday,258,"$286,158",-74.9%,-29.2%,5,Air Force One,"$168,538"
Sep 14,,Sunday,257,"$1,139,248",-52.2%,-25.7%,5,Air Force One,"$611,505"
Sep 13,,Saturday,256,"$2,385,207",+81.9%,-21.5%,5,Air Force One,"$1,400,593"
Sep 12,,Friday,255,"$1,311,564",+182.6%,-19.4%,5,Air Force One,"$797,922"
Sep 11,,Thursday,254,"$464,176",+2.7%,-14.9%,5,Air Force One,"$292,909"
Sep 10,,Wednesday,253,"$451,881",-12.5%,-22.5%,5,Air Force One,"$287,665"
Sep 9,,Tuesday,252,"$516,299",+27.7%,-22.6%,5,Air Force One,"$323,206"
Sep 8,,Monday,251,"$404,281",-73.6%,-85.8%,5,Air Force One,"$247,621"
Sep 7,,Sunday,250,"$1,533,555",-49.5%,-56.5%,5,Air Force One,"$900,287"
Sep 6,,Saturday,249,"$3,039,464",+86.8%,-25.5%,5,Air Force One,"$1,927,805"
Sep 5,,Friday,248,"$1,626,819",+198.2%,-34.5%,5,Air Force One,"$1,033,398"
Sep 4,,Thursday,247,"$545,564",-6.4%,-47.7%,5,Air Force One,"$357,842"
Sep 3,,Wednesday,246,"$582,861",-12.7%,-39.2%,5,Air Force One,"$376,629"
Sep 2,,Tuesday,245,"$667,456",-76.5%,-42.5%,5,Air Force One,"$426,627"
Sep 1,Labor Day,Monday,244,"$2,840,608",-19.5%,+169.6%,5,Air Force One,"$1,835,743"
Aug 31,,Sunday,243,"$3,529,238",-13.5%,+9.3%,5,Air Force One,"$2,307,440"
Aug 30,,Saturday,242,"$4,080,647",+64.2%,-21.1%,5,Air Force One,"$2,714,000"
Aug 29,,Friday,241,"$2,484,516",+138%,-27.3%,5,Air Force One,"$1,662,927"
Aug 28,,Thursday,240,"$1,043,842",+8.8%,-45.7%,5,Air Force One,"$646,412"
Aug 27,,Wednesday,239,"$959,278",-17.3%,-51.2%,5,Air Force One,"$602,112"
Aug 26,,Tuesday,238,"$1,160,633",+10.1%,-42.3%,5,Air Force One,"$741,357"
Aug 25,,Monday,237,"$1,053,692",-67.4%,-43.7%,5,Air Force One,"$638,267"
Aug 24,,Sunday,236,"$3,228,338",-37.6%,-37.9%,5,Air Force One,"$2,066,760"
Aug 23,,Saturday,235,"$5,174,000",+51.5%,-31.2%,5,Air Force One,"$3,523,860"
Aug 22,,Friday,234,"$3,415,326",+77.8%,-32.4%,5,Air Force One,"$2,279,783"
Aug 21,,Thursday,233,"$1,921,249",-2.2%,-23.5%,5,Air Force One,"$1,170,537"
Aug 20,,Wednesday,232,"$1,964,935",-2.3%,-32.9%,5,Air Force One,"$1,232,271"
Aug 19,,Tuesday,231,"$2,012,089",+7.5%,-35.5%,5,Air Force One,"$1,278,443"
Aug 18,,Monday,230,"$1,870,901",-64%,-36%,5,Air Force One,"$1,186,734"
Aug 17,,Sunday,229,"$5,199,559",-30.9%,-29.1%,6,Air Force One,"$3,568,615"
Aug 16,,Saturday,228,"$7,525,575",+48.9%,-29.3%,6,Air Force One,"$5,277,454"
Aug 15,,Friday,227,"$5,052,753",+101.2%,-29.4%,6,Air Force One,"$3,504,053"
Aug 14,,Thursday,226,"$2,510,774",-14.3%,-33%,6,Air Force One,"$1,585,834"
Aug 13,,Wednesday,225,"$2,928,342",-6.1%,-26.7%,6,Air Force One,"$1,881,812"
Aug 12,,Tuesday,224,"$3,117,730",+6.7%,-33.4%,6,Air Force One,"$2,028,640"
Aug 11,,Monday,223,"$2,922,354",-60.2%,-36.4%,6,Air Force One,"$1,924,412"
Aug 10,,Sunday,222,"$7,337,539",-31.1%,-30.4%,6,Air Force One,"$5,132,898"
Aug 9,,Saturday,221,"$10,646,783",+48.7%,-25.7%,6,Air Force One,"$7,590,798"
Aug 8,,Friday,220,"$7,158,846",+91.1%,-29.5%,6,Air Force One,"$5,103,400"
Aug 7,,Thursday,219,"$3,745,556",-6.3%,-33.7%,6,Air Force One,"$2,623,447"
Aug 6,,Wednesday,218,"$3,995,447",-14.7%,-32.8%,6,Air Force One,"$2,823,124"
Aug 5,,Tuesday,217,"$4,684,704",+2%,-32.2%,6,Air Force One,"$3,302,994"
Aug 4,,Monday,216,"$4,595,002",-56.4%,-34.3%,6,Air Force One,"$3,267,306"
Aug 3,,Sunday,215,"$10,535,459",-26.5%,-32.7%,6,Air Force One,"$7,746,722"
Aug 2,,Saturday,214,"$14,327,723",+41.1%,-29.3%,6,Air Force One,"$10,511,122"
Aug 1,,Friday,213,"$10,154,285",+79.7%,-38.8%,6,Air Force One,"$7,473,778"
Jul 31,,Thursday,212,"$5,649,898",-4.9%,+86.4%,7,Air Force One,"$3,862,824"
Jul 30,,Wednesday,211,"$5,942,709",-14%,+104.5%,7,Air Force One,"$4,132,300"
Jul 29,,Tuesday,210,"$6,911,416",-1.2%,+105.5%,7,Air Force One,"$4,804,269"
Jul 28,,Monday,209,"$6,997,247",-55.3%,+125.4%,7,Air Force One,"$5,075,313"
Jul 27,,Sunday,208,"$15,643,243",-22.8%,+132%,7,Air Force One,"$11,143,811"
Jul 26,,Saturday,207,"$20,260,301",+22%,+102%,7,Air Force One,"$14,006,743"
Jul 25,,Friday,206,"$16,601,799",+447.8%,+129.9%,7,Air Force One,"$11,981,951"
Jul 24,,Thursday,205,"$3,030,877",+4.3%,-26.1%,6,Men in Black,"$2,312,843"
Jul 23,,Wednesday,204,"$2,906,623",-13.6%,-31.9%,6,Men in Black,"$2,213,609"
Jul 22,,Tuesday,203,"$3,363,918",+8.4%,-36.3%,6,Men in Black,"$2,606,378"
Jul 21,,Monday,202,"$3,104,314",-54%,-34.8%,6,Men in Black,"$2,407,283"
Jul 20,,Sunday,201,"$6,742,824",-32.8%,-39.7%,6,Men in Black,"$5,345,632"
Jul 19,,Saturday,200,"$10,029,886",+38.9%,-38.2%,6,Men in Black,"$7,904,234"
Jul 18,,Friday,199,"$7,221,559",+76%,-39.2%,6,Men in Black,"$5,780,062"
Jul 17,,Thursday,198,"$4,104,024",-3.8%,-40.9%,6,Men in Black,"$3,054,839"
Jul 16,,Wednesday,197,"$4,266,882",-19.2%,-46.8%,6,Men in Black,"$3,156,788"
Jul 15,,Tuesday,196,"$5,280,369",+10.9%,-41.6%,6,Men in Black,"$3,808,526"
Jul 14,,Monday,195,"$4,760,902",-57.5%,-49.4%,6,Men in Black,"$3,510,742"
Jul 13,,Sunday,194,"$11,190,757",-31%,-42.6%,6,Men in Black,"$8,618,650"
Jul 12,,Saturday,193,"$16,222,293",+36.5%,-41%,6,Men in Black,"$12,188,740"
Jul 11,,Friday,192,"$11,883,900",+71.2%,-39.5%,6,Men in Black,"$9,254,927"
Jul 10,,Thursday,191,"$6,942,855",-13.4%,-60.4%,6,Men in Black,"$5,103,558"
Jul 9,,Wednesday,190,"$8,020,931",-11.2%,-51.7%,6,Men in Black,"$6,016,409"
Jul 8,,Tuesday,189,"$9,037,479",-3.9%,+6.2%,6,Men in Black,"$6,835,526"
Jul 7,,Monday,188,"$9,405,670",-51.8%,+125.8%,6,Men in Black,"$7,433,260"
Jul 6,,Sunday,187,"$19,513,042",-29%,+120.3%,6,Men in Black,"$15,126,003"
Jul 5,,Saturday,186,"$27,488,652",+40%,+168.7%,6,Men in Black,"$20,220,137"
Jul 4,Independence Day,Friday,185,"$19,640,271",+11.9%,+124.3%,6,Men in Black,"$15,722,315"
Jul 3,,Thursday,184,"$17,544,247",+5.6%,+195.6%,6,Men in Black,"$14,206,708"
Jul 2,,Wednesday,183,"$16,606,446",+95.1%,+177.5%,6,Men in Black,"$14,043,310"
Jul 1,,Tuesday,182,"$8,509,645",+104.3%,+19.1%,6,Men in Black,"$4,815,427"
Jun 30,,Monday,181,"$4,165,402",-53%,-40.3%,5,Batman & Robin,"$2,264,801"
Jun 29,,Sunday,180,"$8,858,721",-13.4%,-49.5%,5,Batman & Robin,"$4,959,234"
Jun 28,,Saturday,179,"$10,230,578",+16.8%,-56.4%,5,Batman & Robin,"$5,651,560"
Jun 27,,Friday,178,"$8,756,941",+47.6%,-59.9%,5,Batman & Robin,"$5,124,908"
Jun 26,,Thursday,177,"$5,934,192",-0.8%,+70%,5,Batman & Robin,"$3,627,126"
Jun 25,,Wednesday,176,"$5,984,175",-16.2%,+54.9%,5,Batman & Robin,"$3,760,412"
Jun 24,,Tuesday,175,"$7,144,311",+2.3%,+70.8%,5,Batman & Robin,"$4,523,937"
Jun 23,,Monday,174,"$6,981,128",-60.2%,+87.7%,5,Batman & Robin,"$4,688,266"
Jun 22,,Sunday,173,"$17,556,895",-25.2%,+83.6%,5,Batman & Robin,"$11,660,719"
Jun 21,,Saturday,172,"$23,481,417",+7.6%,+81%,5,Batman & Robin,"$15,096,533"
Jun 20,,Friday,171,"$21,818,733",+525.1%,+165.7%,5,Batman & Robin,"$16,115,353"
Jun 19,,Thursday,170,"$3,490,667",-9.7%,-27.6%,4,Con Air,"$1,678,730"
Jun 18,,Wednesday,169,"$3,863,681",-7.6%,-3.8%,4,Con Air,"$1,868,260"
Jun 17,,Tuesday,168,"$4,183,269",+12.5%,-18%,4,Con Air,"$2,083,520"
Jun 16,,Monday,167,"$3,719,966",-61.1%,-24.7%,4,Con Air,"$1,847,271"
Jun 15,,Sunday,166,"$9,562,062",-26.3%,-23%,5,Con Air,"$4,824,024"
Jun 14,,Saturday,165,"$12,973,531",+58%,-35.3%,5,Con Air,"$6,613,069"
Jun 13,,Friday,164,"$8,212,359",+70.3%,-39.9%,5,Con Air,"$4,236,929"
Jun 12,,Thursday,163,"$4,821,859",+20%,+53.4%,5,Con Air,"$2,502,231"
Jun 11,,Wednesday,162,"$4,017,628",-21.2%,+37%,5,Con Air,"$2,109,462"
Jun 10,,Tuesday,161,"$5,101,336",+3.3%,+36.6%,5,Con Air,"$2,789,193"
Jun 9,,Monday,160,"$4,938,820",-60.2%,+34.5%,5,Con Air,"$2,686,135"
Jun 8,,Sunday,159,"$12,419,751",-38.1%,+7.5%,5,Con Air,"$6,469,843"
Jun 7,,Saturday,158,"$20,057,215",+46.8%,+15.4%,5,Con Air,"$9,945,075"
Jun 6,,Friday,157,"$13,665,491",+334.7%,+23.3%,5,Con Air,"$7,716,820"
Jun 5,,Thursday,156,"$3,143,315",+7.2%,-38%,4,The Lost World: Jurassic Park,"$2,527,140"
Jun 4,,Wednesday,155,"$2,932,589",-21.5%,-44.1%,4,The Lost World: Jurassic Park,"$2,363,040"
Jun 3,,Tuesday,154,"$3,735,705",+1.7%,-41.7%,4,The Lost World: Jurassic Park,"$3,052,355"
Jun 2,,Monday,153,"$3,672,520",-68.2%,-81.9%,4,The Lost World: Jurassic Park,"$3,052,260"
Jun 1,,Sunday,152,"$11,556,733",-33.5%,-61.1%,4,The Lost World: Jurassic Park,"$9,862,410"
May 31,,Saturday,151,"$17,376,577",+56.8%,-37.3%,4,The Lost World: Jurassic Park,"$14,801,820"
May 30,,Friday,150,"$11,084,209",+118.6%,-53.6%,4,The Lost World: Jurassic Park,"$9,452,160"
May 29,,Thursday,149,"$5,070,209",-3.4%,+42.5%,4,The Lost World: Jurassic Park,"$4,412,945"
May 28,,Wednesday,148,"$5,246,611",-18.1%,+388.4%,4,The Lost World: Jurassic Park,"$4,626,210"
May 27,,Tuesday,147,"$6,407,070",-68.5%,+408.8%,4,The Lost World: Jurassic Park,"$5,659,725"
May 26,Memorial Day,Monday,146,"$20,320,301",-31.7%,"+1,331.1%",4,The Lost World: Jurassic Park,"$18,029,095"
May 25,,Sunday,145,"$29,733,400",+7.3%,+667.7%,4,The Lost World: Jurassic Park,"$26,083,950"
May 24,,Saturday,144,"$27,709,814",+16.1%,+328.4%,4,The Lost World: Jurassic Park,"$24,443,450"
May 23,,Friday,143,"$23,864,297",+570.9%,+458.6%,4,The Lost World: Jurassic Park,"$21,605,385"
May 22,,Thursday,142,"$3,557,145",+231.1%,+143%,3,The Lost World: Jurassic Park,"$2,567,184"
May 21,,Wednesday,141,"$1,074,211",-14.7%,-30%,2,The Fifth Element,"$863,161"
May 20,,Tuesday,140,"$1,259,353",-11.3%,-33.6%,2,The Fifth Element,"$1,018,033"
May 19,,Monday,139,"$1,419,880",-63.3%,-22.7%,2,The Fifth Element,"$1,147,315"
May 18,,Sunday,138,"$3,873,297",-40.1%,-25.1%,2,The Fifth Element,"$3,064,787"
May 17,,Saturday,137,"$6,467,934",+51.4%,-22.8%,2,The Fifth Element,"$4,976,919"
May 16,,Friday,136,"$4,272,182",+191.8%,-39.8%,2,The Fifth Element,"$3,369,157"
May 15,,Thursday,135,"$1,463,923",-4.6%,+326.6%,2,The Fifth Element,"$1,233,343"
May 14,,Wednesday,134,"$1,534,146",-19.1%,+347.8%,2,The Fifth Element,"$1,303,986"
May 13,,Tuesday,133,"$1,897,319",+3.3%,+335.7%,2,The Fifth Element,"$1,631,279"
May 12,,Monday,132,"$1,836,244",-64.5%,+415.3%,2,The Fifth Element,"$1,602,514"
May 11,,Sunday,131,"$5,173,125",-38.2%,+276.2%,2,The Fifth Element,"$4,248,325"
May 10,,Saturday,130,"$8,376,032",+18%,+158.8%,2,The Fifth Element,"$6,722,952"
May 9,,Friday,129,"$7,100,483","+1,969.3%",+292.5%,2,The Fifth Element,"$6,060,068"
May 8,,Thursday,128,"$343,137",+0.2%,-27.9%,2,Liar Liar,"$310,560"
May 7,,Wednesday,127,"$342,605",-21.3%,-20%,2,Liar Liar,"$309,720"
May 6,,Tuesday,126,"$435,512",+22.2%,-18.4%,2,Liar Liar,"$401,140"
May 5,,Monday,125,"$356,331",-74.1%,-28.6%,2,Liar Liar,"$325,250"
May 4,,Sunday,124,"$1,375,044",-57.5%,-27.6%,2,Liar Liar,"$1,257,250"
May 3,,Saturday,123,"$3,236,938",+78.9%,-8.6%,2,Liar Liar,"$2,955,875"
May 2,,Friday,122,"$1,809,082",+280.1%,-16.4%,2,Liar Liar,"$1,645,130"
May 1,,Thursday,121,"$475,999",+11.1%,-43.1%,3,Liar Liar,"$436,015"
Apr 30,,Wednesday,120,"$428,460",-19.8%,-47.8%,2,Liar Liar,"$394,660"
Apr 29,,Tuesday,119,"$533,911",+6.9%,-40.7%,2,Liar Liar,"$493,500"
Apr 28,,Monday,118,"$499,240",-73.7%,-35.3%,2,Liar Liar,"$465,325"
Apr 27,,Sunday,117,"$1,898,904",-46.4%,-26.8%,2,Liar Liar,"$1,803,690"
Apr 26,,Saturday,116,"$3,540,851",+63.7%,-29.9%,2,Liar Liar,"$3,335,395"
Apr 25,,Friday,115,"$2,163,304",+158.8%,-30.3%,2,Liar Liar,"$2,047,045"
Apr 24,,Thursday,114,"$835,998",+1.8%,-3%,2,Liar Liar,"$781,110"
Apr 23,,Wednesday,113,"$821,213",-8.8%,-1.4%,2,Liar Liar,"$767,705"
Apr 22,,Tuesday,112,"$900,168",+16.7%,-13.4%,2,Liar Liar,"$840,130"
Apr 21,,Monday,111,"$771,093",-70.3%,-12.7%,2,Liar Liar,"$724,250"
Apr 20,,Sunday,110,"$2,594,727",-48.7%,-30.6%,2,Liar Liar,"$2,458,105"
Apr 19,,Saturday,109,"$5,054,237",+62.9%,-29.6%,2,Liar Liar,"$4,756,215"
Apr 18,,Friday,108,"$3,103,248",+259.9%,-27.4%,2,Liar Liar,"$2,923,545"
Apr 17,,Thursday,107,"$862,259",+3.5%,-31.3%,2,Liar Liar,"$803,320"
Apr 16,,Wednesday,106,"$832,916",-19.9%,-32.1%,2,Liar Liar,"$775,170"
Apr 15,,Tuesday,105,"$1,039,713",+17.7%,-27.2%,2,Liar Liar,"$976,140"
Apr 14,,Monday,104,"$883,253",-76.4%,-27.8%,2,Liar Liar,"$832,590"
Apr 13,,Sunday,103,"$3,737,191",-47.9%,-20.4%,2,Liar Liar,"$3,585,605"
Apr 12,,Saturday,102,"$7,177,520",+67.9%,-18.3%,2,Liar Liar,"$6,825,585"
Apr 11,,Friday,101,"$4,273,692",+240.3%,-29.2%,2,Liar Liar,"$4,075,195"
Apr 10,,Thursday,100,"$1,255,692",+2.4%,-53.4%,2,Liar Liar,"$1,178,340"
Apr 9,,Wednesday,99,"$1,226,516",-14.1%,-54.3%,2,Liar Liar,"$1,149,585"
Apr 8,,Tuesday,98,"$1,428,597",+16.8%,-56.1%,2,Liar Liar,"$1,350,780"
Apr 7,,Monday,97,"$1,223,036",-74%,-65.3%,2,Liar Liar,"$1,163,970"
Apr 6,,Sunday,96,"$4,695,614",-46.6%,-32.8%,2,Liar Liar,"$4,446,510"
Apr 5,,Saturday,95,"$8,786,460",+45.5%,-17.1%,2,Liar Liar,"$8,159,130"
Apr 4,,Friday,94,"$6,037,716",+124.1%,-38.6%,2,Liar Liar,"$5,669,655"
