date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Nov 12,,Wednesday,317,"$5,562,104",-69.7%,+16.6%,56,Madagascar: Escape 2 Africa,"$1,912,967"
Nov 11,,Tuesday,316,"$18,362,986",+59%,+160.2%,54,Madagascar: Escape 2 Africa,"$9,780,159"
Nov 10,,Monday,315,"$11,549,304",-64.9%,+91.8%,54,Madagascar: Escape 2 Africa,"$5,146,972"
Nov 9,,Sunday,314,"$32,915,324",-38.5%,+59.3%,58,Madagascar: Escape 2 Africa,"$18,020,388"
Nov 8,,Saturday,313,"$53,504,760",+44.1%,+58.2%,58,Madagascar: Escape 2 Africa,"$27,531,174"
Nov 7,,Friday,312,"$37,127,060",+629.3%,+150.4%,58,Madagascar: Escape 2 Africa,"$17,555,027"
Nov 6,,Thursday,311,"$5,090,915",+6.7%,-1.9%,59,Zack and Miri Make a Porno,"$1,032,915"
Nov 5,,Wednesday,310,"$4,769,744",-32.4%,-7.9%,58,Zack and Miri Make a Porno,"$1,069,396"
Nov 4,,Tuesday,309,"$7,058,524",+17.2%,+17.9%,58,High School Musical 3: Senior Year,"$1,901,744"
Nov 3,,Monday,308,"$6,020,133",-70.9%,-2.2%,59,Zack and Miri Make a Porno,"$1,184,236"
Nov 2,,Sunday,307,"$20,662,946",-38.9%,-21.9%,59,High School Musical 3: Senior Year,"$5,416,180"
Nov 1,,Saturday,306,"$33,818,770",+128.1%,-23.4%,59,High School Musical 3: Senior Year,"$8,218,452"
Oct 31,Halloween,Friday,305,"$14,825,488",+113.6%,+959.2%,59,Saw V,"$3,172,214"
Oct 30,,Thursday,304,"$5,188,586",+0.2%,+4.4%,54,Saw V,"$1,231,823"
Oct 29,,Wednesday,303,"$5,177,883",-13.5%,+1.9%,54,Saw V,"$1,237,717"
Oct 28,,Tuesday,302,"$5,985,940",-2.8%,+3.2%,53,Saw V,"$1,524,644"
Oct 27,,Monday,301,"$6,157,864",-76.7%,+9.4%,52,Saw V,"$1,679,350"
Oct 26,,Sunday,300,"$26,445,559",-40.1%,+33.7%,55,High School Musical 3: Senior Year,"$9,763,880"
Oct 25,,Saturday,299,"$44,151,710",-2.5%,+34.1%,54,High School Musical 3: Senior Year,"$15,304,911"
Oct 24,,Friday,298,"$45,262,882",+811%,+65.6%,54,High School Musical 3: Senior Year,"$16,961,393"
Oct 23,,Thursday,297,"$4,968,550",-2.2%,-14.1%,56,Max Payne,"$925,047"
Oct 22,,Wednesday,296,"$5,080,869",-12.4%,-1%,57,Max Payne,"$978,033"
Oct 21,,Tuesday,295,"$5,801,365",+3.1%,-0.3%,56,Max Payne,"$1,226,490"
Oct 20,,Monday,294,"$5,629,191",-71.5%,-47%,56,Max Payne,"$1,294,552"
Oct 19,,Sunday,293,"$19,775,854",-39.9%,-9.9%,59,Max Payne,"$4,088,891"
Oct 18,,Saturday,292,"$32,912,713",+20.4%,-0.5%,59,Max Payne,"$6,509,122"
Oct 17,,Friday,291,"$27,328,974",+372.2%,+6.1%,59,Max Payne,"$7,041,836"
Oct 16,,Thursday,290,"$5,787,021",+12.8%,-15.5%,58,Body of Lies,"$998,351"
Oct 15,,Wednesday,289,"$5,129,782",-11.9%,-14.1%,57,Body of Lies,"$939,144"
Oct 14,,Tuesday,288,"$5,821,060",-45.2%,+1.8%,58,Body of Lies,"$1,144,389"
Oct 13,Indig. Peoples' Day,Monday,287,"$10,628,554",+21.5%,"+3,198%",58,Beverly Hills Chihuahua,"$2,823,779"
Oct 12,,Sunday,286,"$21,960,392",-33.6%,-7.1%,60,Beverly Hills Chihuahua,"$5,431,854"
Oct 11,,Saturday,285,"$33,094,300",+28.5%,-14.5%,59,Beverly Hills Chihuahua,"$7,557,164"
Oct 10,,Friday,284,"$25,758,018",+276.2%,-8.4%,60,Quarantine,"$5,379,867"
Oct 9,,Thursday,283,"$6,847,021",+14.7%,+37.7%,54,Beverly Hills Chihuahua,"$1,937,268"
Oct 8,,Wednesday,282,"$5,969,461",+4.4%,-47.6%,55,Beverly Hills Chihuahua,"$1,235,210"
Oct 7,,Tuesday,281,"$5,717,970",-0.6%,-20.1%,54,Beverly Hills Chihuahua,"$1,200,725"
Oct 6,,Monday,280,"$5,751,480",-75.7%,-12.9%,53,Beverly Hills Chihuahua,"$1,356,565"
Oct 5,,Sunday,279,"$23,647,255",-38.9%,+15.9%,55,Beverly Hills Chihuahua,"$8,816,642"
Oct 4,,Saturday,278,"$38,702,666",+37.6%,+7.5%,55,Beverly Hills Chihuahua,"$12,482,375"
Oct 3,,Friday,277,"$28,125,189",+465.8%,+9.2%,56,Beverly Hills Chihuahua,"$8,001,448"
Oct 2,,Thursday,276,"$4,970,960",-13.8%,+11.6%,53,Eagle Eye,"$1,543,158"
Oct 1,,Wednesday,275,"$5,768,448",-19.4%,+22.9%,53,Eagle Eye,"$1,781,225"
Sep 30,,Tuesday,274,"$7,153,146",+21.9%,+32%,52,Eagle Eye,"$2,351,508"
Sep 29,,Monday,273,"$5,869,113",-71.2%,+19.2%,52,Eagle Eye,"$2,078,092"
Sep 28,,Sunday,272,"$20,410,772",-43.3%,+16.5%,53,Eagle Eye,"$6,971,596"
Sep 27,,Saturday,271,"$36,001,501",+39.8%,+12.3%,53,Eagle Eye,"$12,378,941"
Sep 26,,Friday,270,"$25,751,088",+478.3%,+10.6%,53,Eagle Eye,"$9,800,184"
Sep 25,,Thursday,269,"$4,452,643",-5.2%,-21.3%,48,Lakeview Terrace,"$798,180"
Sep 24,,Wednesday,268,"$4,695,178",-13.3%,-17.9%,48,Lakeview Terrace,"$843,775"
Sep 23,,Tuesday,267,"$5,417,716",+10.1%,-16.9%,48,Lakeview Terrace,"$1,040,618"
Sep 22,,Monday,266,"$4,922,233",-71.9%,-17.3%,48,Lakeview Terrace,"$1,013,551"
Sep 21,,Sunday,265,"$17,520,108",-45.3%,-13.2%,50,Lakeview Terrace,"$3,369,936"
Sep 20,,Saturday,264,"$32,052,386",+37.7%,-6.3%,50,Lakeview Terrace,"$6,489,762"
Sep 19,,Friday,263,"$23,285,244",+311.7%,-16.1%,52,Lakeview Terrace,"$5,144,974"
Sep 18,,Thursday,262,"$5,655,330",-1.1%,+67%,51,Burn After Reading,"$1,407,226"
Sep 17,,Wednesday,261,"$5,719,427",-12.2%,+69.3%,51,Burn After Reading,"$1,437,723"
Sep 16,,Tuesday,260,"$6,515,702",+9.5%,+63.2%,51,Burn After Reading,"$1,640,625"
Sep 15,,Monday,259,"$5,949,633",-70.5%,+80%,51,Burn After Reading,"$1,493,389"
Sep 14,,Sunday,258,"$20,174,008",-41.1%,+78.9%,53,Burn After Reading,"$4,735,852"
Sep 13,,Saturday,257,"$34,225,350",+23.3%,+62%,53,Burn After Reading,"$7,937,585"
Sep 12,,Friday,256,"$27,764,261",+719.6%,+98.7%,53,Burn After Reading,"$6,454,564"
Sep 11,,Thursday,255,"$3,387,436",+0.3%,-16.7%,50,Tropic Thunder,"$542,954"
Sep 10,,Wednesday,254,"$3,378,479",-15.4%,-19.4%,49,Bangkok Dangerous,"$536,625"
Sep 9,,Tuesday,253,"$3,991,877",+20.8%,-20.3%,49,Bangkok Dangerous,"$704,716"
Sep 8,,Monday,252,"$3,305,580",-70.7%,-81.1%,49,Bangkok Dangerous,"$612,028"
Sep 7,,Sunday,251,"$11,278,874",-46.6%,-52.4%,51,Bangkok Dangerous,"$1,972,884"
Sep 6,,Saturday,250,"$21,128,149",+51.2%,-16.4%,52,Tropic Thunder,"$3,397,702"
Sep 5,,Friday,249,"$13,970,150",+243.6%,-28.8%,52,Bangkok Dangerous,"$2,742,090"
Sep 4,,Thursday,248,"$4,065,712",-3%,-43.9%,49,Tropic Thunder,"$723,450"
Sep 3,,Wednesday,247,"$4,189,319",-16.3%,-44.8%,49,Tropic Thunder,"$751,881"
Sep 2,,Tuesday,246,"$5,005,592",-71.4%,-41.8%,49,Tropic Thunder,"$899,643"
Sep 1,Labor Day,Monday,245,"$17,513,831",-26.1%,+91.9%,53,Tropic Thunder,"$3,083,510"
Aug 31,,Sunday,244,"$23,714,550",-6.1%,+2.4%,51,Tropic Thunder,"$4,304,402"
Aug 30,,Saturday,243,"$25,258,927",+28.7%,-22.1%,51,Tropic Thunder,"$4,200,171"
Aug 29,,Friday,242,"$19,628,509",+170.6%,-27.5%,52,Babylon A.D.,"$3,120,314"
Aug 28,,Thursday,241,"$7,252,472",-4.4%,-34.1%,49,Tropic Thunder,"$1,365,815"
Aug 27,,Wednesday,240,"$7,586,745",-11.7%,-36.1%,49,Tropic Thunder,"$1,439,940"
Aug 26,,Tuesday,239,"$8,595,039",-5.8%,-39.2%,48,Tropic Thunder,"$1,790,558"
Aug 25,,Monday,238,"$9,127,541",-60.6%,-33.3%,48,Tropic Thunder,"$1,897,596"
Aug 24,Beijing Olympics,Sunday,237,"$23,153,553",-28.6%,+63.9%,50,Tropic Thunder,"$4,950,454"
Aug 23,Beijing Olympics,Saturday,236,"$32,425,129",+19.7%,-19.4%,50,Tropic Thunder,"$6,477,403"
Aug 22,Beijing Olympics,Friday,235,"$27,088,488",+146.1%,-24.7%,50,The House Bunny,"$5,918,274"
Aug 21,Beijing Olympics,Thursday,234,"$11,008,913",-7.3%,-31.4%,45,Tropic Thunder,"$2,698,565"
Aug 20,Beijing Olympics,Wednesday,233,"$11,880,614",-15.9%,-92%,44,Tropic Thunder,"$2,905,228"
Aug 19,Beijing Olympics,Tuesday,232,"$14,128,228",+3.2%,-12%,43,Tropic Thunder,"$3,527,597"
Aug 18,Beijing Olympics,Monday,231,"$13,690,081",-54.7%,-28%,44,Tropic Thunder,"$3,590,742"
Aug 17,Beijing Olympics,Sunday,230,"$30,221,801",-24.9%,+92.6%,45,Tropic Thunder,"$8,021,055"
Aug 16,Beijing Olympics,Saturday,229,"$40,250,152",+12%,-2%,45,Tropic Thunder,"$9,582,941"
Aug 15,Beijing Olympics,Friday,228,"$35,951,477",+123.9%,"+13,867.7%",47,Tropic Thunder,"$8,208,800"
Aug 14,Beijing Olympics,Thursday,227,"$16,057,046",-15.6%,-30.5%,45,Tropic Thunder,"$4,529,651"
Aug 13,Beijing Olympics,Wednesday,226,"$19,026,341",+21.3%,+572.2%,44,Tropic Thunder,"$6,503,141"
Aug 12,Beijing Olympics,Tuesday,225,"$15,689,415",-15.2%,-14.7%,43,The Dark Knight,"$3,515,389"
Aug 11,Beijing Olympics,Monday,224,"$16,460,262","+26,338.8%",-15.9%,43,Pineapple Express,"$3,848,972"
Aug 10,Beijing Olympics,Sunday,223,"$33,472,410",-18.5%,-17.6%,44,The Dark Knight,"$8,037,425"
Aug 9,Beijing Olympics,Saturday,222,"$41,078,309","+3,961.3%",-25.3%,44,The Dark Knight,"$10,502,243"
Aug 8,Beijing Olympics,Friday,221,"$33,772,279",+46.2%,-25.4%,45,Pineapple Express,"$7,913,360"
Aug 7,,Thursday,220,"$23,102,695",-30.4%,+9.3%,45,Pineapple Express,"$5,988,032"
Aug 6,,Wednesday,219,"$33,173,395",+80.3%,+52%,44,Pineapple Express,"$12,085,679"
Aug 5,,Tuesday,218,"$18,403,512",-6%,-21.4%,42,The Dark Knight,"$5,661,240"
Aug 4,,Monday,217,"$19,568,620",-51.8%,-18.4%,42,The Dark Knight,"$6,287,429"
Aug 3,,Sunday,216,"$40,638,638",-26.1%,-22.5%,43,The Dark Knight,"$12,764,034"
Aug 2,,Saturday,215,"$55,010,352",+21.5%,-12.1%,44,The Dark Knight,"$17,191,150"
Aug 1,,Friday,214,"$45,285,105",+114.3%,+38.5%,43,The Mummy: Tomb of the Dragon Emperor,"$15,228,130"
Jul 31,,Thursday,213,"$21,130,299",-3.2%,-33.8%,40,The Dark Knight,"$8,402,546"
Jul 30,,Wednesday,212,"$21,829,636",-6.8%,-31%,40,The Dark Knight,"$8,755,141"
Jul 29,,Tuesday,211,"$23,428,984",-2.4%,-31.5%,39,The Dark Knight,"$9,629,366"
Jul 28,,Monday,210,"$23,993,692",-54.3%,-35.1%,39,The Dark Knight,"$10,518,116"
Jul 27,,Sunday,209,"$52,464,257",-16.1%,-26.2%,40,The Dark Knight,"$23,661,680"
Jul 26,,Saturday,208,"$62,563,092",+91.3%,-24%,40,The Dark Knight,"$28,272,494"
Jul 25,,Friday,207,"$55,674,546",+74.5%,-42.9%,40,The Dark Knight,"$23,232,292"
Jul 24,,Thursday,206,"$29,567,910",-6.6%,+115.4%,40,The Dark Knight,"$16,464,405"
Jul 23,,Wednesday,205,"$31,658,870",-7.5%,+110.4%,40,The Dark Knight,"$18,377,288"
Jul 22,,Tuesday,204,"$34,220,588",-7.5%,+107.1%,39,The Dark Knight,"$20,868,722"
Jul 21,,Monday,203,"$36,978,264",-48%,+110.2%,39,The Dark Knight,"$24,493,313"
Jul 20,,Sunday,202,"$71,108,023",-13.7%,+175.6%,40,The Dark Knight,"$43,596,151"
Jul 19,,Saturday,201,"$82,362,335",-15.5%,+54.8%,40,The Dark Knight,"$47,650,240"
Jul 18,,Friday,200,"$97,512,060",+610.4%,+108.1%,39,The Dark Knight,"$67,165,092"
Jul 17,,Thursday,199,"$13,725,436",-8.8%,-19.4%,40,Hancock,"$2,906,861"
Jul 16,,Wednesday,198,"$15,046,984",-8.9%,-19.3%,41,Hancock,"$3,162,161"
Jul 15,,Tuesday,197,"$16,519,824",-6.1%,-17.5%,40,Hancock,"$3,510,957"
Jul 14,,Monday,196,"$17,592,393",-56%,-16.3%,41,Hancock,"$3,808,818"
Jul 13,,Sunday,195,"$39,948,449",+320.5%,-11%,43,Hellboy II: The Golden Army,"$9,147,420"
Jul 12,,Saturday,194,"$53,213,028",+13.6%,-15.3%,44,Hancock,"$12,767,241"
Jul 11,,Friday,193,"$46,858,206",+175.3%,+10.8%,42,Hellboy II: The Golden Army,"$13,729,140"
Jul 10,,Thursday,192,"$17,020,788",-8.8%,-55.4%,35,Hancock,"$5,840,165"
Jul 9,,Wednesday,191,"$18,656,793",-6.8%,-45.4%,36,Hancock,"$6,412,003"
Jul 8,,Tuesday,190,"$20,024,320",-4.8%,-23.3%,35,Hancock,"$7,423,215"
Jul 7,,Monday,189,"$21,026,325",-53.2%,-14.4%,36,Hancock,"$8,481,615"
Jul 6,,Sunday,188,"$44,897,196",-28.5%,-11.5%,39,Hancock,"$18,294,508"
Jul 5,,Saturday,187,"$62,809,801",+48.5%,-2.4%,40,Hancock,"$25,781,404"
Jul 4,Independence Day,Friday,186,"$42,286,474",-26.8%,+14.8%,38,Hancock,"$18,527,967"
Jul 3,,Thursday,185,"$38,197,087",+11.7%,+144.9%,41,Hancock,"$17,052,167"
Jul 2,,Wednesday,184,"$34,198,886",+31.1%,+126.5%,40,Hancock,"$17,386,366"
Jul 1,,Tuesday,183,"$26,094,824",+6.2%,+59.1%,40,WALL·E,"$7,601,082"
Jun 30,,Monday,182,"$24,576,510",-51.6%,+38.7%,38,WALL·E,"$8,913,286"
Jun 29,,Sunday,181,"$50,740,315",-21.2%,+24.4%,42,WALL·E,"$17,807,221"
Jun 28,,Saturday,180,"$64,377,890",+4.2%,+24.8%,42,WALL·E,"$22,116,197"
Jun 27,,Friday,179,"$61,789,259",+296.2%,+42.2%,41,WALL·E,"$23,164,108"
Jun 26,,Thursday,178,"$15,596,964",+3.3%,-9.6%,40,Get Smart,"$4,352,221"
Jun 25,,Wednesday,177,"$15,098,888",-7.9%,-16.3%,41,Get Smart,"$4,338,296"
Jun 24,,Tuesday,176,"$16,397,011",-7.4%,-11.1%,39,Get Smart,"$4,772,339"
Jun 23,,Monday,175,"$17,716,720",-56.6%,-13.9%,40,Get Smart,"$5,119,453"
Jun 22,,Sunday,174,"$40,780,507",-21%,-18.1%,41,Get Smart,"$10,946,010"
Jun 21,,Saturday,173,"$51,589,282",+18.7%,-18.5%,41,Get Smart,"$14,372,327"
Jun 20,,Friday,172,"$43,455,648",+151.9%,-29.7%,43,Get Smart,"$13,365,143"
Jun 19,,Thursday,171,"$17,249,448",-4.4%,+9.5%,45,The Incredible Hulk,"$4,189,140"
Jun 18,,Wednesday,170,"$18,035,649",-2.2%,+7.1%,44,The Incredible Hulk,"$4,503,925"
Jun 17,,Tuesday,169,"$18,447,962",-10.4%,+2.8%,45,The Incredible Hulk,"$4,801,850"
Jun 16,,Monday,168,"$20,586,002",-58.6%,+8.9%,44,The Incredible Hulk,"$6,010,405"
Jun 15,,Sunday,167,"$49,781,242",-21.3%,+5.8%,47,The Incredible Hulk,"$15,562,200"
Jun 14,,Saturday,166,"$63,282,087",+2.3%,-2.9%,47,The Incredible Hulk,"$18,383,725"
Jun 13,,Friday,165,"$61,858,415",+292.7%,+7.2%,47,The Incredible Hulk,"$21,468,125"
Jun 12,,Thursday,164,"$15,752,492",-6.5%,+11.5%,43,Kung Fu Panda,"$5,391,343"
Jun 11,,Wednesday,163,"$16,847,289",-6.2%,+14.1%,42,Kung Fu Panda,"$5,665,504"
Jun 10,,Tuesday,162,"$17,952,226",-5%,+14.7%,43,Kung Fu Panda,"$6,064,854"
Jun 9,,Monday,161,"$18,897,724",-59.8%,+26.2%,43,Kung Fu Panda,"$6,316,507"
Jun 8,,Sunday,160,"$47,053,127",-27.8%,+12.3%,43,Kung Fu Panda,"$17,285,274"
Jun 7,,Saturday,159,"$65,159,587",+12.9%,+3.6%,45,Kung Fu Panda,"$22,649,938"
Jun 6,,Friday,158,"$57,696,576",+308.3%,-1.1%,44,Kung Fu Panda,"$20,303,918"
Jun 5,,Thursday,157,"$14,130,676",-4.3%,+38.3%,45,Sex and the City,"$4,754,287"
Jun 4,,Wednesday,156,"$14,759,274",-5.7%,+32.4%,45,Sex and the City,"$5,148,453"
Jun 3,,Tuesday,155,"$15,649,178",+4.5%,+17.1%,45,Sex and the City,"$5,505,349"
Jun 2,,Monday,154,"$14,977,656",-64.2%,-67.2%,46,Sex and the City,"$5,512,485"
Jun 1,,Sunday,153,"$41,881,366",-33.4%,-24.3%,47,Sex and the City,"$12,716,359"
May 31,,Saturday,152,"$62,911,231",+7.8%,+1.6%,46,Indiana Jones and the Kingdom of the Crystal Skull,"$19,827,731"
May 30,,Friday,151,"$58,351,539",+471.3%,+18.3%,46,Sex and the City,"$26,771,052"
May 29,,Thursday,150,"$10,214,675",-8.3%,-67.7%,46,Indiana Jones and the Kingdom of the Crystal Skull,"$5,277,340"
May 28,,Wednesday,149,"$11,143,608",-16.6%,+47.5%,46,Indiana Jones and the Kingdom of the Crystal Skull,"$6,040,893"
May 27,,Tuesday,148,"$13,368,607",-70.8%,+51.9%,45,Indiana Jones and the Kingdom of the Crystal Skull,"$7,604,606"
May 26,Memorial Day,Monday,147,"$45,728,348",-2.4%,+20%,46,Indiana Jones and the Kingdom of the Crystal Skull,"$26,779,538"
May 25,,Sunday,146,"$55,328,346",-10.7%,+54.2%,46,Indiana Jones and the Kingdom of the Crystal Skull,"$33,032,721"
May 24,,Saturday,145,"$61,930,808",+25.6%,+25.5%,46,Indiana Jones and the Kingdom of the Crystal Skull,"$36,533,839"
May 23,,Friday,144,"$49,308,891",+55.7%,+24.7%,47,Indiana Jones and the Kingdom of the Crystal Skull,"$30,571,275"
May 22,,Thursday,143,"$31,665,715",+319.2%,+316.5%,56,Indiana Jones and the Kingdom of the Crystal Skull,"$25,041,072"
May 21,,Wednesday,142,"$7,553,363",-14.2%,<0.1%,53,The Chronicles of Narnia: Prince Caspian,"$2,674,895"
May 20,,Tuesday,141,"$8,801,453",-25.9%,+6.1%,53,The Chronicles of Narnia: Prince Caspian,"$3,203,150"
May 19,,Monday,140,"$11,870,116",-66.9%,+33.6%,54,The Chronicles of Narnia: Prince Caspian,"$4,774,987"
May 18,,Sunday,139,"$35,886,245",-27.3%,+6.5%,56,The Chronicles of Narnia: Prince Caspian,"$15,240,939"
May 17,,Saturday,138,"$49,359,813",+24.8%,+321.9%,56,The Chronicles of Narnia: Prince Caspian,"$20,396,123"
May 16,,Friday,137,"$39,542,610",+420.2%,+176.5%,57,The Chronicles of Narnia: Prince Caspian,"$19,397,743"
May 15,,Thursday,136,"$7,602,046",+0.7%,-46.1%,57,Iron Man,"$3,169,387"
May 14,,Wednesday,135,"$7,551,559",-9%,-63.2%,57,Iron Man,"$3,082,988"
May 13,,Tuesday,134,"$8,298,745",-6.6%,-19.2%,57,Iron Man,"$3,357,146"
May 12,,Monday,133,"$8,885,629",-73.6%,-12.3%,57,Iron Man,"$3,850,844"
May 11,,Sunday,132,"$33,705,715",+188.1%,-10.7%,57,Iron Man,"$14,942,808"
May 10,,Saturday,131,"$46,258,113",+223.5%,-21%,57,Iron Man,"$21,374,629"
May 9,,Friday,130,"$36,018,716",+155.5%,-30.9%,57,Iron Man,"$14,873,192"
May 8,,Thursday,129,"$8,920,013",-56.5%,+14.3%,54,Iron Man,"$5,328,031"
May 7,,Wednesday,128,"$9,373,135",-8.7%,+93.7%,54,Iron Man,"$5,747,344"
May 6,,Tuesday,127,"$10,266,668",+1.3%,+85.1%,54,Iron Man,"$6,505,784"
May 5,,Monday,126,"$10,136,885",-73.1%,+74.5%,53,Iron Man,"$6,934,568"
May 4,,Sunday,125,"$37,737,782",-35.6%,+92.2%,55,Iron Man,"$26,034,208"
May 3,,Saturday,124,"$58,579,251",+12.4%,+89.9%,57,Iron Man,"$37,350,099"
May 2,,Friday,123,"$52,114,096",+567.8%,+103.8%,55,Iron Man,"$35,234,361"
May 1,,Thursday,122,"$7,803,984",+61.3%,+42.5%,59,Iron Man,"$3,500,000"
Apr 30,,Wednesday,121,"$4,837,823",-12.8%,-11.2%,61,Baby Mama,"$1,079,665"
Apr 29,,Tuesday,120,"$5,546,058",-4.5%,-6.9%,60,Baby Mama,"$1,221,750"
Apr 28,,Monday,119,"$5,807,807",-70.4%,-9%,59,Harold & Kumar Escape from Guantanamo Bay,"$1,318,461"
Apr 27,,Sunday,118,"$19,629,884",-36.4%,-4.1%,60,Baby Mama,"$4,043,370"
Apr 26,,Saturday,117,"$30,842,231",+20.6%,-3%,60,Baby Mama,"$7,005,965"
Apr 25,,Friday,116,"$25,573,991",+367.1%,-6.6%,61,Baby Mama,"$6,357,775"
Apr 24,,Thursday,115,"$5,475,347",+0.5%,+37.2%,57,Forgetting Sarah Marshall,"$1,497,125"
Apr 23,,Wednesday,114,"$5,449,526",-8.5%,+38%,58,Forgetting Sarah Marshall,"$1,538,495"
Apr 22,,Tuesday,113,"$5,958,198",-6.6%,+34.6%,57,Forgetting Sarah Marshall,"$1,622,845"
