date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Oct 9,,Saturday,282,"$39,757,615",+4.3%,-11.8%,31,No Time to Die,"$18,154,289"
Oct 8,,Friday,281,"$38,106,841",+604.3%,-19.1%,31,No Time to Die,"$23,310,401"
Oct 7,,Thursday,280,"$5,410,226",-17.1%,+110.6%,32,Venom: Let There Be Carnage,"$3,478,254"
Oct 6,,Wednesday,279,"$6,526,428",-29.9%,+171.3%,33,Venom: Let There Be Carnage,"$4,127,045"
Oct 5,,Tuesday,278,"$9,315,619",+10.6%,+203.9%,33,Venom: Let There Be Carnage,"$6,276,769"
Oct 4,,Monday,277,"$8,423,431",-71.4%,+250.8%,33,Venom: Let There Be Carnage,"$5,750,338"
Oct 3,,Sunday,276,"$29,490,092",-34.6%,+252.3%,32,Venom: Let There Be Carnage,"$20,985,629"
Oct 2,,Saturday,275,"$45,096,762",-4.3%,+220.6%,33,Venom: Let There Be Carnage,"$31,630,397"
Oct 1,,Friday,274,"$47,123,757","+1,734.1%",+359.2%,32,Venom: Let There Be Carnage,"$37,417,184"
Sep 30,,Thursday,273,"$2,569,276",+6.8%,-1.1%,31,Shang-Chi and the Legend of the Ten Rings,"$782,384"
Sep 29,,Wednesday,272,"$2,405,897",-21.5%,-14.6%,31,Shang-Chi and the Legend of the Ten Rings,"$961,808"
Sep 28,,Tuesday,271,"$3,065,418",+27.7%,-16.2%,31,Shang-Chi and the Legend of the Ten Rings,"$1,175,926"
Sep 27,,Monday,270,"$2,401,254",-71.3%,-16.5%,31,Shang-Chi and the Legend of the Ten Rings,"$946,189"
Sep 26,,Sunday,269,"$8,370,990",-40.5%,-19.5%,31,Shang-Chi and the Legend of the Ten Rings,"$3,530,763"
Sep 25,,Saturday,268,"$14,065,861",+37.1%,-19%,31,Shang-Chi and the Legend of the Ten Rings,"$5,933,872"
Sep 24,,Friday,267,"$10,263,071",+295.1%,-4.8%,31,Shang-Chi and the Legend of the Ten Rings,"$3,566,776"
Sep 23,,Thursday,266,"$2,597,470",-7.8%,-40.1%,31,Shang-Chi and the Legend of the Ten Rings,"$1,341,020"
Sep 22,,Wednesday,265,"$2,816,951",-23%,-30.7%,32,Shang-Chi and the Legend of the Ten Rings,"$1,467,643"
Sep 21,,Tuesday,264,"$3,656,899",+27.1%,-26.9%,32,Shang-Chi and the Legend of the Ten Rings,"$1,961,601"
Sep 20,,Monday,263,"$2,876,849",-72.3%,-24.6%,30,Shang-Chi and the Legend of the Ten Rings,"$1,539,514"
Sep 19,,Sunday,262,"$10,395,749",-40.1%,-29.2%,34,Shang-Chi and the Legend of the Ten Rings,"$6,050,069"
Sep 18,,Saturday,261,"$17,355,509",+60.9%,-27.2%,34,Shang-Chi and the Legend of the Ten Rings,"$9,754,340"
Sep 17,,Friday,260,"$10,784,252",+148.5%,-28.2%,32,Shang-Chi and the Legend of the Ten Rings,"$5,866,342"
Sep 16,,Thursday,259,"$4,339,154",+6.7%,-26%,35,Shang-Chi and the Legend of the Ten Rings,"$2,581,531"
Sep 15,,Wednesday,258,"$4,065,087",-18.8%,-39.1%,34,Shang-Chi and the Legend of the Ten Rings,"$2,466,295"
Sep 14,,Tuesday,257,"$5,003,637",+31.2%,-45.4%,33,Shang-Chi and the Legend of the Ten Rings,"$3,180,985"
Sep 13,,Monday,256,"$3,813,599",-74%,-86.2%,32,Shang-Chi and the Legend of the Ten Rings,"$2,448,533"
Sep 12,,Sunday,255,"$14,687,162",-38.4%,-57.5%,34,Shang-Chi and the Legend of the Ten Rings,"$9,729,758"
Sep 11,,Saturday,254,"$23,854,556",+58.7%,-33%,34,Shang-Chi and the Legend of the Ten Rings,"$15,343,106"
Sep 10,,Friday,253,"$15,029,897",+156.3%,-60.2%,34,Shang-Chi and the Legend of the Ten Rings,"$9,628,206"
Sep 9,,Thursday,252,"$5,863,916",-12.2%,+56.1%,29,Shang-Chi and the Legend of the Ten Rings,"$3,908,701"
Sep 8,,Wednesday,251,"$6,675,960",-27.2%,+54.4%,29,Shang-Chi and the Legend of the Ten Rings,"$4,614,556"
Sep 7,,Tuesday,250,"$9,169,492",-66.7%,+64.1%,29,Shang-Chi and the Legend of the Ten Rings,"$6,619,036"
Sep 6,Labor Day,Monday,249,"$27,571,995",+656.1%,+13%,29,Shang-Chi and the Legend of the Ten Rings,"$19,284,160"
Sep 5,,Sunday,248,"$34,538,599",-3%,+136.3%,29,Shang-Chi and the Legend of the Ten Rings,"$22,696,386"
Sep 4,,Saturday,247,"$35,596,201",-5.9%,+53.6%,29,Shang-Chi and the Legend of the Ten Rings,"$23,190,043"
Sep 3,,Friday,246,"$37,808,515",+906.2%,+103.2%,29,Shang-Chi and the Legend of the Ten Rings,"$29,502,259"
Sep 2,,Thursday,245,"$3,757,426",-13.1%,-16.9%,31,Candyman,"$1,310,410"
Sep 1,,Wednesday,244,"$4,324,762",-22.6%,-18.3%,32,Candyman,"$1,470,325"
Aug 31,,Tuesday,243,"$5,589,274",+15.9%,-13.7%,32,Candyman,"$1,940,475"
Aug 30,,Monday,242,"$4,823,953",-67%,-12%,31,Candyman,"$1,790,410"
Aug 29,,Sunday,241,"$14,615,088",-36.9%,-6.9%,33,Candyman,"$4,838,975"
Aug 28,,Saturday,240,"$23,169,125",+24.5%,+2.6%,35,Candyman,"$7,947,530"
Aug 27,,Friday,239,"$18,607,817",+311.5%,+8.7%,32,Candyman,"$9,215,245"
Aug 26,,Thursday,238,"$4,521,546",-14.6%,-23.2%,31,Free Guy,"$1,561,521"
Aug 25,,Wednesday,237,"$5,291,709",-18.3%,-14.3%,30,Free Guy,"$1,653,324"
Aug 24,,Tuesday,236,"$6,478,785",+18.2%,-19.8%,29,Free Guy,"$2,163,025"
Aug 23,,Monday,235,"$5,479,577",-65.1%,-18%,29,Free Guy,"$1,850,313"
Aug 22,,Sunday,234,"$15,693,127",-30.5%,-8.6%,31,Free Guy,"$5,410,198"
Aug 21,,Saturday,233,"$22,592,937",+31.9%,-7.3%,32,Free Guy,"$7,904,720"
Aug 20,,Friday,232,"$17,122,508",+190.9%,-26.9%,32,Free Guy,"$5,189,104"
Aug 19,,Thursday,231,"$5,886,028",-4.7%,+72.5%,32,Free Guy,"$2,583,234"
Aug 18,,Wednesday,230,"$6,175,075",-23.6%,+47.5%,30,Free Guy,"$2,627,862"
Aug 17,,Tuesday,229,"$8,077,327",+20.9%,+53.7%,30,Free Guy,"$3,521,157"
Aug 16,,Monday,228,"$6,681,564",-61.1%,+55.1%,30,Free Guy,"$2,925,306"
Aug 15,,Sunday,227,"$17,169,735",-29.6%,+7.7%,32,Free Guy,"$7,561,697"
Aug 14,,Saturday,226,"$24,376,959",+4%,+8%,32,Free Guy,"$10,357,786"
Aug 13,,Friday,225,"$23,428,926",+586.6%,+6.6%,32,Free Guy,"$10,445,933"
Aug 12,,Thursday,224,"$3,412,461",-18.5%,-50.3%,32,Jungle Cruise,"$1,580,986"
Aug 11,,Wednesday,223,"$4,187,889",-20.3%,-47.6%,32,Jungle Cruise,"$1,818,052"
Aug 10,,Tuesday,222,"$5,255,790",+22%,-48.9%,32,Jungle Cruise,"$2,420,313"
Aug 9,,Monday,221,"$4,307,501",-73%,-51.1%,30,Jungle Cruise,"$1,880,159"
Aug 8,,Sunday,220,"$15,936,013",-29.4%,-19.5%,35,The Suicide Squad,"$5,940,000"
Aug 7,,Saturday,219,"$22,568,396",+2.7%,-14.2%,35,The Suicide Squad,"$8,210,000"
Aug 6,,Friday,218,"$21,970,406",+219.9%,-17.6%,34,The Suicide Squad,"$12,100,000"
Aug 5,,Thursday,217,"$6,868,964",-14%,+23.2%,36,Jungle Cruise,"$2,879,758"
Aug 4,,Wednesday,216,"$7,990,525",-22.3%,+25.1%,35,Jungle Cruise,"$3,333,396"
Aug 3,,Tuesday,215,"$10,289,812",+16.7%,+26.3%,37,Jungle Cruise,"$4,680,100"
Aug 2,,Monday,214,"$8,815,066",-55.5%,+28.7%,37,Jungle Cruise,"$3,712,469"
Aug 1,,Sunday,213,"$19,791,991",-24.7%,+22.4%,36,Jungle Cruise,"$9,239,213"
Jul 31,,Saturday,212,"$26,300,226",-1.4%,+23.5%,35,Jungle Cruise,"$12,320,282"
Jul 30,,Friday,211,"$26,678,880",+378.6%,+13.1%,35,Jungle Cruise,"$13,459,236"
Jul 29,,Thursday,210,"$5,574,716",-12.7%,-2.8%,37,Old,"$1,409,530"
Jul 28,,Wednesday,209,"$6,388,128",-21.6%,-8.7%,36,Old,"$1,620,150"
Jul 27,,Tuesday,208,"$8,149,199",+18.9%,+0.4%,36,Old,"$2,109,705"
Jul 26,,Monday,207,"$6,851,149",-57.6%,-5%,38,Old,"$1,859,135"
Jul 25,,Sunday,206,"$16,166,802",-24.1%,-1.2%,38,Old,"$4,340,880"
Jul 24,,Saturday,205,"$21,302,271",-9.7%,-5.3%,39,Old,"$5,616,385"
Jul 23,,Friday,204,"$23,586,428",+311.2%,-27%,39,Old,"$6,897,470"
Jul 22,,Thursday,203,"$5,735,438",-18.1%,-39.2%,29,Black Widow,"$2,341,629"
Jul 21,,Wednesday,202,"$6,998,788",-13.8%,-32.1%,29,Black Widow,"$2,837,693"
Jul 20,,Tuesday,201,"$8,116,497",+12.5%,-39.5%,28,Black Widow,"$3,416,780"
Jul 19,,Monday,200,"$7,213,384",-55.9%,-41.1%,27,Black Widow,"$3,001,414"
Jul 18,,Sunday,199,"$16,361,183",-27.3%,-42.8%,27,Black Widow,"$7,368,262"
Jul 17,,Saturday,198,"$22,498,253",-30.4%,-39.8%,27,Black Widow,"$10,423,700"
Jul 16,,Friday,197,"$32,306,071",+242.3%,-37.1%,30,Space Jam: A New Legacy,"$13,100,000"
Jul 15,,Thursday,196,"$9,439,246",-8.4%,+22%,22,Black Widow,"$5,027,090"
Jul 14,,Wednesday,195,"$10,307,872",-23.2%,+15.8%,22,Black Widow,"$5,502,248"
Jul 13,,Tuesday,194,"$13,413,641",+9.4%,+33.2%,21,Black Widow,"$7,702,881"
Jul 12,,Monday,193,"$12,255,757",-57.2%,-28.4%,21,Black Widow,"$7,163,140"
Jul 11,,Sunday,192,"$28,623,856",-23.4%,+107.8%,21,Black Widow,"$17,549,937"
Jul 10,,Saturday,191,"$37,354,109",-27.3%,+51.5%,21,Black Widow,"$23,305,929"
Jul 9,,Friday,190,"$51,368,440",+563.9%,+88.3%,23,Black Widow,"$39,510,446"
Jul 8,,Thursday,189,"$7,737,872",-13.1%,-7.8%,29,F9: The Fast Saga,"$2,206,645"
Jul 7,,Wednesday,188,"$8,900,196",-11.6%,+0.7%,28,F9: The Fast Saga,"$2,839,780"
Jul 6,,Tuesday,187,"$10,072,260",-41.1%,-1.6%,29,F9: The Fast Saga,"$3,194,050"
Jul 5,,Monday,186,"$17,111,579",+24.2%,+72.7%,28,F9: The Fast Saga,"$6,092,430"
Jul 4,Independence Day,Sunday,185,"$13,774,668","+18,449%",-58.9%,29,F9: The Fast Saga,"$5,278,700"
Jul 3,,Saturday,184,"$24,651,410",-9.6%,-21.3%,29,F9: The Fast Saga,"$9,400,345"
Jul 2,,Friday,183,"$27,275,489",+224.9%,-28.1%,30,F9: The Fast Saga,"$8,329,815"
Jul 1,,Thursday,182,"$8,394,180",-5%,+121.2%,23,F9: The Fast Saga,"$4,940,455"
Jun 30,,Wednesday,181,"$8,838,612",-13.6%,+99.1%,22,F9: The Fast Saga,"$5,020,220"
Jun 29,,Tuesday,180,"$10,232,461",+3.3%,+88.3%,22,F9: The Fast Saga,"$6,505,755"
Jun 28,,Monday,179,"$9,909,125",-59%,+118.8%,21,F9: The Fast Saga,"$6,594,365"
Jun 27,,Sunday,178,"$24,170,930",-22.8%,+120.8%,26,F9: The Fast Saga,"$17,835,890"
Jun 26,,Saturday,177,"$31,305,384",-17.4%,+136.8%,25,F9: The Fast Saga,"$22,348,525"
Jun 25,,Friday,176,"$37,920,540",+899.3%,+189.8%,27,F9: The Fast Saga,"$29,858,750"
Jun 24,,Thursday,175,"$3,794,626",-14.5%,-29.1%,27,A Quiet Place Part II,"$1,104,731"
Jun 23,,Wednesday,174,"$4,439,188",-18.3%,-43.2%,28,A Quiet Place Part II,"$1,382,922"
Jun 22,,Tuesday,173,"$5,433,446",+19.9%,+16.1%,29,A Quiet Place Part II,"$1,407,927"
Jun 21,,Monday,172,"$4,529,835",-58.6%,+7%,27,A Quiet Place Part II,"$1,346,869"
Jun 20,,Sunday,171,"$10,947,847",-17.2%,+17.3%,28,Hitman's Wife's Bodyguard,"$4,106,333"
Jun 19,,Saturday,170,"$13,220,551",+1.1%,+3.6%,30,Hitman's Wife's Bodyguard,"$4,220,290"
Jun 18,,Friday,169,"$13,082,864",+144.5%,-19.7%,32,Hitman's Wife's Bodyguard,"$3,071,197"
Jun 17,,Thursday,168,"$5,350,641",-31.6%,+22.4%,28,A Quiet Place Part II,"$1,541,870"
Jun 16,,Wednesday,167,"$7,821,157",+67.1%,+64.5%,27,Hitman's Wife's Bodyguard,"$3,932,389"
Jun 15,,Tuesday,166,"$4,679,869",+10.6%,-13.7%,28,A Quiet Place Part II,"$1,693,096"
Jun 14,COVID-19 Pandemic,Monday,165,"$4,232,870",-54.7%,-11%,27,A Quiet Place Part II,"$1,740,067"
Jun 13,COVID-19 Pandemic,Sunday,164,"$9,336,157",-26.8%,-44.2%,28,A Quiet Place Part II,"$3,515,338"
Jun 12,COVID-19 Pandemic,Saturday,163,"$12,757,156",-21.7%,-48.6%,29,A Quiet Place Part II,"$4,676,062"
Jun 11,COVID-19 Pandemic,Friday,162,"$16,297,784",+272.7%,-29.6%,30,In the Heights,"$5,000,000"
Jun 10,COVID-19 Pandemic,Thursday,161,"$4,373,031",-8%,-35.4%,26,A Quiet Place Part II,"$2,045,483"
Jun 9,COVID-19 Pandemic,Wednesday,160,"$4,754,475",-12.3%,-95%,26,A Quiet Place Part II,"$2,165,469"
Jun 8,COVID-19 Pandemic,Tuesday,159,"$5,423,686",+13.4%,-19.9%,26,A Quiet Place Part II,"$2,433,393"
Jun 7,COVID-19 Pandemic,Monday,158,"$4,783,572",-71.4%,-27.7%,25,A Quiet Place Part II,"$2,317,908"
Jun 6,COVID-19 Pandemic,Sunday,157,"$16,720,536",-32.6%,-26.4%,27,The Conjuring: The Devil Made Me Do It,"$5,600,000"
Jun 5,COVID-19 Pandemic,Saturday,156,"$24,804,616",+7.1%,+47.8%,29,The Conjuring: The Devil Made Me Do It,"$8,605,000"
Jun 4,COVID-19 Pandemic,Friday,155,"$23,158,771",+241.9%,-21.3%,30,The Conjuring: The Devil Made Me Do It,"$9,805,000"
Jun 3,COVID-19 Pandemic,Thursday,154,"$6,772,931",+2.3%,+565.2%,28,A Quiet Place Part II,"$3,915,686"
Jun 2,COVID-19 Pandemic,Wednesday,153,"$6,619,955",-7.9%,+393.2%,28,A Quiet Place Part II,"$3,870,959"
Jun 1,COVID-19 Pandemic,Tuesday,152,"$7,189,503",-57.1%,-90.9%,27,A Quiet Place Part II,"$4,235,392"
May 31,COVID-19 PandemicMemorial Day,Monday,151,"$16,777,328",-26.2%,"+1,192.2%",29,A Quiet Place Part II,"$9,541,717"
May 30,COVID-19 Pandemic,Sunday,150,"$22,719,660",-12.1%,"+1,592.8%",28,A Quiet Place Part II,"$13,041,135"
May 29,COVID-19 Pandemic,Saturday,149,"$25,860,828",-12.1%,"+1,612.8%",29,A Quiet Place Part II,"$15,137,669"
May 28,COVID-19 Pandemic,Friday,148,"$29,419,809","+2,789.4%",+650.1%,29,A Quiet Place Part II,"$19,368,427"
May 27,COVID-19 Pandemic,Thursday,147,"$1,018,210",-24.1%,-34.9%,29,Spiral,"$282,034"
May 26,COVID-19 Pandemic,Wednesday,146,"$1,342,169",-11.1%,-65.8%,29,Spiral,"$424,229"
May 25,COVID-19 Pandemic,Tuesday,145,"$1,509,814",+16.3%,-17.6%,29,Spiral,"$483,633"
May 24,COVID-19 Pandemic,Monday,144,"$1,298,362",-66.8%,-17.3%,29,Spiral,"$444,247"
May 23,COVID-19 Pandemic,Sunday,143,"$3,914,592",-31.7%,+113.6%,30,Spiral,"$1,275,121"
May 22,COVID-19 Pandemic,Saturday,142,"$5,728,116",+46.1%,+264.8%,30,Spiral,"$1,908,342"
May 21,COVID-19 Pandemic,Friday,141,"$3,921,966",+150.6%,-41.9%,30,Spiral,"$1,411,857"
May 20,COVID-19 Pandemic,Thursday,140,"$1,564,720",+5.3%,+18.8%,27,Spiral,"$588,273"
May 19,COVID-19 Pandemic,Wednesday,139,"$1,485,263",-19%,-93.8%,27,Spiral,"$552,396"
May 18,COVID-19 Pandemic,Tuesday,138,"$1,832,575",+16.7%,+2.9%,27,Spiral,"$720,241"
May 17,COVID-19 Pandemic,Monday,137,"$1,570,008",-69.2%,+3.9%,27,Spiral,"$666,756"
May 16,COVID-19 Pandemic,Sunday,136,"$5,097,937",-32.4%,-17.6%,28,Spiral,"$1,984,071"
May 15,COVID-19 Pandemic,Saturday,135,"$7,535,999",+11.7%,-12.4%,28,Spiral,"$3,036,987"
May 14,COVID-19 Pandemic,Friday,134,"$6,746,459",+412.3%,+2.7%,28,Spiral,"$3,728,976"
May 13,COVID-19 Pandemic,Thursday,133,"$1,316,863",-12.9%,+24.3%,28,Wrath of Man,"$489,105"
May 12,COVID-19 Pandemic,Wednesday,132,"$1,511,193",-15.1%,-77%,28,Wrath of Man,"$593,410"
May 11,COVID-19 Pandemic,Tuesday,131,"$1,780,198",+13.5%,+36.8%,28,Wrath of Man,"$779,095"
May 10,COVID-19 Pandemic,Monday,130,"$1,568,031",-74.7%,+43.5%,28,Wrath of Man,"$689,616"
May 9,COVID-19 Pandemic,Sunday,129,"$6,187,422",-28.1%,+375.5%,32,Wrath of Man,"$2,333,221"
May 8,COVID-19 Pandemic,Saturday,128,"$8,600,038",+30.9%,+50.7%,31,Wrath of Man,"$3,003,411"
May 7,COVID-19 Pandemic,Friday,127,"$6,571,225",+520.1%,+9.7%,32,Wrath of Man,"$2,972,375"
May 6,COVID-19 Pandemic,Thursday,126,"$1,059,651",-3%,-41.8%,24,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,"$559,062"
May 5,COVID-19 Pandemic,Wednesday,125,"$1,092,761",-16%,-95.2%,24,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,"$580,184"
May 4,COVID-19 Pandemic,Tuesday,124,"$1,301,351",+16.8%,-45.6%,24,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,"$651,186"
May 3,COVID-19 Pandemic,Monday,123,"$1,113,772",-71.1%,-44.8%,24,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,"$586,397"
May 2,COVID-19 Pandemic,Sunday,122,"$3,850,346",-32.5%,-69.4%,25,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,"$1,959,053"
