date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Nov 27,,Tuesday,331,"$15,536,680",+43.4%,-31.3%,52,Ralph Breaks the Internet,"$3,235,011"
Nov 26,,Monday,330,"$10,836,901",-76.9%,-33.9%,55,Ralph Breaks the Internet,"$2,251,879"
Nov 25,,Sunday,329,"$46,813,707",-40.2%,+2.2%,55,Ralph Breaks the Internet,"$13,347,996"
Nov 24,,Saturday,328,"$78,342,803",-0.4%,+22.3%,55,Ralph Breaks the Internet,"$21,178,540"
Nov 23,,Friday,327,"$78,680,108",+96.4%,+51.1%,54,Ralph Breaks the Internet,"$21,711,098"
Nov 22,Thanksgiving,Thursday,326,"$40,067,310",-26.8%,+397.3%,58,Ralph Breaks the Internet,"$10,172,331"
Nov 21,,Wednesday,325,"$54,726,134",+142.1%,+544.1%,58,Ralph Breaks the Internet,"$18,340,440"
Nov 20,,Tuesday,324,"$22,600,225",+37.9%,+59%,55,Fantastic Beasts: The Crimes of Grindelwald,"$6,959,720"
Nov 19,,Monday,323,"$16,386,643",-64.2%,-28%,55,Fantastic Beasts: The Crimes of Grindelwald,"$5,074,414"
Nov 18,,Sunday,322,"$45,823,172",-28.5%,-1.3%,61,Fantastic Beasts: The Crimes of Grindelwald,"$15,368,019"
Nov 17,,Saturday,321,"$64,079,674",+23%,+2.1%,62,Fantastic Beasts: The Crimes of Grindelwald,"$21,321,824"
Nov 16,,Friday,320,"$52,088,352",+546.5%,+20%,61,Fantastic Beasts: The Crimes of Grindelwald,"$25,473,261"
Nov 15,,Thursday,319,"$8,057,483",-5.2%,+1.1%,63,The Grinch,"$2,523,805"
Nov 14,,Wednesday,318,"$8,497,130",-40.2%,-2.1%,64,The Grinch,"$2,661,885"
Nov 13,,Tuesday,317,"$14,215,303",-37.5%,-11.8%,63,The Grinch,"$4,952,140"
Nov 12,,Monday,316,"$22,745,739",-51%,+130.9%,61,The Grinch,"$10,665,595"
Nov 11,,Sunday,315,"$46,431,475",-26%,+35.1%,65,The Grinch,"$21,487,420"
Nov 10,,Saturday,314,"$62,756,436",+44.6%,+18.2%,62,The Grinch,"$27,444,270"
Nov 9,,Friday,313,"$43,392,632",+444.5%,+3.5%,62,The Grinch,"$18,641,165"
Nov 8,,Thursday,312,"$7,969,253",-8.1%,+33.4%,62,Bohemian Rhapsody,"$3,527,355"
Nov 7,,Wednesday,311,"$8,675,372",-46.2%,-21.3%,65,Bohemian Rhapsody,"$3,938,110"
Nov 6,,Tuesday,310,"$16,116,864",+63.6%,+50.8%,65,Bohemian Rhapsody,"$6,248,841"
Nov 5,,Monday,309,"$9,848,845",-71.3%,+35.8%,64,Bohemian Rhapsody,"$4,385,123"
Nov 4,,Sunday,308,"$34,370,134",-35.2%,+41.7%,67,Bohemian Rhapsody,"$13,379,805"
Nov 3,,Saturday,307,"$53,081,284",+26.6%,+35.3%,67,Bohemian Rhapsody,"$18,869,750"
Nov 2,,Friday,306,"$41,933,368",+601.8%,+52.5%,66,Bohemian Rhapsody,"$18,811,564"
Nov 1,,Thursday,305,"$5,975,432",-45.8%,-39.6%,68,Halloween,"$1,507,990"
Oct 31,Halloween,Wednesday,304,"$11,026,565",+3.2%,+13.7%,66,Halloween,"$5,547,305"
Oct 30,,Tuesday,303,"$10,685,276",+47.3%,-30.5%,67,Halloween,"$3,791,900"
Oct 29,,Monday,302,"$7,253,711",-70.1%,-32.9%,70,Halloween,"$2,471,040"
Oct 28,,Sunday,301,"$24,248,885",-38.2%,-36.3%,70,Halloween,"$7,934,815"
Oct 27,,Saturday,300,"$39,246,684",+42.7%,-36.5%,70,Halloween,"$13,588,795"
Oct 26,,Friday,299,"$27,496,524",+177.7%,-51%,68,Halloween,"$9,895,460"
Oct 25,,Thursday,298,"$9,899,853",+2.1%,+13.1%,61,Halloween,"$3,764,100"
Oct 24,,Wednesday,297,"$9,698,501",-36.9%,+5.9%,60,Halloween,"$3,679,080"
Oct 23,,Tuesday,296,"$15,376,609",+42.3%,+10.6%,59,Halloween,"$6,347,465"
Oct 22,,Monday,295,"$10,806,913",-71.6%,+3%,59,Halloween,"$4,644,210"
Oct 21,,Sunday,294,"$38,060,652",-38.4%,+10.6%,62,Halloween,"$16,057,290"
Oct 20,,Saturday,293,"$61,814,586",+10.1%,+15.2%,64,Halloween,"$27,081,225"
Oct 19,,Friday,292,"$56,148,117",+541.7%,+47.2%,61,Halloween,"$33,083,030"
Oct 18,,Thursday,291,"$8,750,173",-4.4%,-26.5%,64,A Star Is Born,"$2,674,744"
Oct 17,,Wednesday,290,"$9,154,256",-34.1%,-29.3%,65,A Star Is Born,"$2,928,489"
Oct 16,,Tuesday,289,"$13,896,718",+32.4%,-27.7%,63,A Star Is Born,"$3,934,191"
Oct 15,,Monday,288,"$10,492,447",-69.5%,-56.9%,63,A Star Is Born,"$2,933,257"
Oct 14,,Sunday,287,"$34,399,338",-35.9%,-28.3%,66,Venom,"$9,954,504"
Oct 13,,Saturday,286,"$53,659,930",+40.7%,-12.8%,65,Venom,"$15,275,974"
Oct 12,,Friday,285,"$38,131,210",+220.4%,-36.6%,64,Venom,"$9,775,629"
Oct 11,,Thursday,284,"$11,900,338",-8%,+142.5%,61,A Star Is Born,"$4,513,106"
Oct 10,,Wednesday,283,"$12,940,866",-32.6%,+131.2%,64,Venom,"$4,731,282"
Oct 9,,Tuesday,282,"$19,213,756",-21.1%,+88.2%,64,Venom,"$8,228,610"
Oct 8,Indig. Peoples' Day,Monday,281,"$24,366,989",-49.2%,+305.1%,69,Venom,"$9,631,343"
Oct 7,,Sunday,280,"$47,954,717",-22.1%,+97.7%,67,Venom,"$21,380,299"
Oct 6,,Saturday,279,"$61,523,744",+2.3%,+53.5%,67,Venom,"$26,371,927"
Oct 5,,Friday,278,"$60,151,242","+1,125.9%",+112.8%,66,Venom,"$32,503,530"
Oct 4,,Thursday,277,"$4,906,855",-12.3%,-9.2%,68,Night School,"$1,212,605"
Oct 3,,Wednesday,276,"$5,596,822",-45.2%,-9.5%,68,Night School,"$1,552,405"
Oct 2,,Tuesday,275,"$10,209,526",+69.7%,+6.8%,66,Night School,"$2,781,015"
Oct 1,,Monday,274,"$6,014,984",-75.2%,+9.7%,68,Night School,"$1,672,715"
Sep 30,,Sunday,273,"$24,254,408",-39.5%,+17.4%,67,Smallfoot,"$6,737,165"
Sep 29,,Saturday,272,"$40,091,310",+41.8%,+16.3%,71,Night School,"$11,268,050"
Sep 28,,Friday,271,"$28,267,163",+423.1%,+20.7%,69,Night School,"$9,520,825"
Sep 27,,Thursday,270,"$5,403,453",-12.6%,-13.9%,64,The House with a Clock in Its Walls,"$1,027,320"
Sep 26,,Wednesday,269,"$6,182,375",-35.3%,-14.6%,64,The House with a Clock in Its Walls,"$1,137,555"
Sep 25,,Tuesday,268,"$9,556,652",+74.3%,-17.5%,64,The House with a Clock in Its Walls,"$2,243,770"
Sep 24,,Monday,267,"$5,482,746",-73.5%,-27.3%,64,The House with a Clock in Its Walls,"$1,236,560"
Sep 23,,Sunday,266,"$20,654,487",-40.1%,-12.6%,62,The House with a Clock in Its Walls,"$7,336,830"
Sep 22,,Saturday,265,"$34,464,455",+47.1%,-7.5%,62,The House with a Clock in Its Walls,"$11,478,330"
Sep 21,,Friday,264,"$23,428,430",+273.5%,-29.8%,63,The House with a Clock in Its Walls,"$7,792,860"
Sep 20,,Thursday,263,"$6,272,634",-13.4%,+2.9%,68,A Simple Favor,"$1,245,247"
Sep 19,,Wednesday,262,"$7,241,879",-37.5%,+5.7%,68,The Predator,"$1,464,357"
Sep 18,,Tuesday,261,"$11,589,402",+53.6%,+1.5%,67,The Predator,"$2,502,227"
Sep 17,,Monday,260,"$7,544,738",-68.1%,-10.2%,65,The Predator,"$1,901,211"
Sep 16,,Sunday,259,"$23,642,393",-36.5%,-9.2%,70,The Predator,"$5,934,704"
Sep 15,,Saturday,258,"$37,255,832",+11.7%,-13.5%,73,The Predator,"$8,394,521"
Sep 14,,Friday,257,"$33,353,697",+447%,-10.5%,69,The Predator,"$10,303,059"
Sep 13,,Thursday,256,"$6,097,784",-11%,+45.5%,64,The Nun,"$2,207,557"
Sep 12,,Wednesday,255,"$6,854,153",-40%,+36.5%,63,The Nun,"$2,518,075"
Sep 11,,Tuesday,254,"$11,420,145",+35.9%,+53.1%,61,The Nun,"$4,818,789"
Sep 10,,Monday,253,"$8,402,915",-67.7%,-63.2%,60,The Nun,"$3,524,525"
Sep 9,,Sunday,252,"$26,024,276",-39.5%,-7.2%,64,The Nun,"$11,936,410"
Sep 8,,Saturday,251,"$43,047,200",+15.5%,+59.6%,64,The Nun,"$19,788,796"
Sep 7,,Friday,250,"$37,261,720",+789.3%,+96.8%,62,The Nun,"$22,082,173"
Sep 6,,Thursday,249,"$4,190,229",-16.5%,-47.1%,59,Crazy Rich Asians,"$1,381,881"
Sep 5,,Wednesday,248,"$5,020,082",-32.7%,-42.9%,59,Crazy Rich Asians,"$1,643,844"
Sep 4,,Tuesday,247,"$7,457,316",-67.3%,-40.1%,60,Crazy Rich Asians,"$2,292,830"
Sep 3,Labor Day,Monday,246,"$22,833,085",-18.6%,+176.9%,64,Crazy Rich Asians,"$6,611,877"
Sep 2,,Sunday,245,"$28,055,583",+4%,+13.5%,63,Crazy Rich Asians,"$8,231,075"
Sep 1,,Saturday,244,"$26,975,500",+42.5%,-23.8%,61,Crazy Rich Asians,"$7,896,679"
Aug 31,,Friday,243,"$18,931,709",+138.8%,-22.7%,61,Crazy Rich Asians,"$5,836,591"
Aug 30,,Thursday,242,"$7,927,356",-9.9%,-23.8%,54,Crazy Rich Asians,"$2,472,996"
Aug 29,,Wednesday,241,"$8,797,470",-29.4%,-28.3%,58,Crazy Rich Asians,"$2,667,019"
Aug 28,,Tuesday,240,"$12,453,461",+51%,-32.7%,57,Crazy Rich Asians,"$4,304,963"
Aug 27,,Monday,239,"$8,247,086",-66.6%,-33.6%,58,Crazy Rich Asians,"$2,665,261"
Aug 26,,Sunday,238,"$24,727,130",-30.2%,-26.1%,60,Crazy Rich Asians,"$7,441,656"
Aug 25,,Saturday,237,"$35,412,088",+44.6%,-20.4%,61,Crazy Rich Asians,"$10,346,442"
Aug 24,,Friday,236,"$24,495,949",+135.4%,-25.3%,59,Crazy Rich Asians,"$7,020,104"
Aug 23,,Thursday,235,"$10,407,753",-15.2%,-28.3%,53,Crazy Rich Asians,"$3,643,559"
Aug 22,,Wednesday,234,"$12,276,093",-33.7%,-25.3%,52,Crazy Rich Asians,"$3,733,627"
Aug 21,,Tuesday,233,"$18,512,685",+49.1%,-7.8%,53,Crazy Rich Asians,"$5,523,718"
Aug 20,,Monday,232,"$12,414,447",-62.9%,-17.1%,53,Crazy Rich Asians,"$3,631,134"
Aug 19,,Sunday,231,"$33,447,570",-24.8%,-6.8%,55,Crazy Rich Asians,"$8,958,015"
Aug 18,,Saturday,230,"$44,491,938",+35.7%,-10%,55,Crazy Rich Asians,"$10,284,759"
Aug 17,,Friday,229,"$32,778,649",+125.8%,-21.3%,53,Crazy Rich Asians,"$7,267,366"
Aug 16,,Thursday,228,"$14,514,929",-11.7%,+12.6%,49,Crazy Rich Asians,"$3,753,291"
Aug 15,,Wednesday,227,"$16,433,770",-18.2%,+11.3%,49,Crazy Rich Asians,"$5,013,478"
Aug 14,,Tuesday,226,"$20,084,281",+34.1%,-8.9%,48,The Meg,"$6,036,127"
Aug 13,,Monday,225,"$14,972,557",-58.3%,-7.4%,48,The Meg,"$4,552,992"
Aug 12,,Sunday,224,"$35,900,467",-27.4%,+5.3%,49,The Meg,"$12,520,931"
Aug 11,,Saturday,223,"$49,435,728",+18.7%,+6.2%,48,The Meg,"$16,277,249"
Aug 10,,Friday,222,"$41,642,358",+222.9%,+6.5%,48,The Meg,"$16,604,015"
Aug 9,,Thursday,221,"$12,895,346",-12.7%,-22.7%,47,Mission: Impossible - Fallout,"$3,348,171"
Aug 8,,Wednesday,220,"$14,768,762",-33%,-22.7%,47,Mission: Impossible - Fallout,"$3,681,670"
Aug 7,,Tuesday,219,"$22,043,773",+36.3%,-19%,47,Mission: Impossible - Fallout,"$5,665,373"
Aug 6,,Monday,218,"$16,177,531",-52.6%,-12.5%,48,Mission: Impossible - Fallout,"$4,460,884"
Aug 5,,Sunday,217,"$34,094,505",-26.7%,-17.8%,49,Mission: Impossible - Fallout,"$10,740,225"
Aug 4,,Saturday,216,"$46,541,085",+19%,-12.9%,48,Mission: Impossible - Fallout,"$14,731,942"
Aug 3,,Friday,215,"$39,104,031",+134.5%,-19.2%,48,Mission: Impossible - Fallout,"$9,851,648"
Aug 2,,Thursday,214,"$16,675,198",-12.7%,+1.5%,50,Mission: Impossible - Fallout,"$5,631,802"
Aug 1,,Wednesday,213,"$19,096,759",-29.8%,-8%,52,Mission: Impossible - Fallout,"$6,328,934"
Jul 31,,Tuesday,212,"$27,199,595",+47%,-8.1%,48,Mission: Impossible - Fallout,"$9,451,166"
Jul 30,,Monday,211,"$18,497,814",-55.4%,-11.4%,48,Mission: Impossible - Fallout,"$6,838,935"
Jul 29,,Sunday,210,"$41,500,778",-22.3%,-12.8%,50,Mission: Impossible - Fallout,"$17,011,158"
Jul 28,,Saturday,209,"$53,407,707",+10.3%,-7.5%,50,Mission: Impossible - Fallout,"$21,421,918"
Jul 27,,Friday,208,"$48,422,793",+194.6%,-6.9%,48,Mission: Impossible - Fallout,"$22,803,458"
Jul 26,,Thursday,207,"$16,435,851",-20.8%,+5.1%,49,Mamma Mia! Here We Go Again,"$3,958,180"
Jul 25,,Wednesday,206,"$20,747,967",-29.9%,+17%,48,Mamma Mia! Here We Go Again,"$4,865,225"
Jul 24,,Tuesday,205,"$29,587,241",+41.7%,+2.3%,51,Mamma Mia! Here We Go Again,"$6,742,430"
Jul 23,,Monday,204,"$20,880,859",-56.1%,+11.3%,53,Mamma Mia! Here We Go Again,"$4,906,510"
Jul 22,,Sunday,203,"$47,579,661",-17.6%,+7.1%,57,The Equalizer 2,"$9,925,907"
Jul 21,,Saturday,202,"$57,766,466",+11%,-1%,52,The Equalizer 2,"$12,709,883"
Jul 20,,Friday,201,"$52,030,831",+232.6%,+1.5%,53,Mamma Mia! Here We Go Again,"$14,286,815"
Jul 19,,Thursday,200,"$15,643,674",-11.8%,-2.8%,44,Hotel Transylvania 3: Summer Vacation,"$4,333,438"
Jul 18,,Wednesday,199,"$17,731,153",-38.7%,-2%,47,Hotel Transylvania 3: Summer Vacation,"$4,726,875"
Jul 17,,Tuesday,198,"$28,932,230",+54.2%,+3.7%,50,Hotel Transylvania 3: Summer Vacation,"$8,505,132"
Jul 16,,Monday,197,"$18,763,348",-57.8%,-4.9%,49,Hotel Transylvania 3: Summer Vacation,"$5,021,214"
Jul 15,World Cup (Russia),Sunday,196,"$44,435,573",-23.8%,+59.2%,54,Hotel Transylvania 3: Summer Vacation,"$11,927,927"
Jul 14,World Cup (Russia),Saturday,195,"$58,331,844",+13.8%,+195.6%,51,Hotel Transylvania 3: Summer Vacation,"$15,217,792"
Jul 13,World Cup (Russia),Friday,194,"$51,270,452",+218.5%,-23.6%,52,Hotel Transylvania 3: Summer Vacation,"$16,930,506"
Jul 12,World Cup (Russia),Thursday,193,"$16,097,891",-11%,-36.3%,46,Ant-Man and the Wasp,"$5,293,629"
Jul 11,World Cup (Russia),Wednesday,192,"$18,094,619",-35.2%,-55.5%,47,Ant-Man and the Wasp,"$5,852,591"
Jul 10,World Cup (Russia),Tuesday,191,"$27,909,644",+41.4%,-14.8%,49,Ant-Man and the Wasp,"$10,042,976"
Jul 9,World Cup (Russia),Monday,190,"$19,734,933",-58.7%,-19.7%,49,Ant-Man and the Wasp,"$6,983,824"
Jul 8,World Cup (Russia),Sunday,189,"$47,838,328",-22.7%,+46%,51,Ant-Man and the Wasp,"$18,531,751"
Jul 7,World Cup (Russia),Saturday,188,"$61,856,503",-7.8%,-2.3%,50,Ant-Man and the Wasp,"$23,555,372"
Jul 6,World Cup (Russia),Friday,187,"$67,105,419",+165.7%,+29.2%,50,Ant-Man and the Wasp,"$33,725,082"
Jul 5,World Cup (Russia),Thursday,186,"$25,257,863",-37.8%,-5.2%,55,Incredibles 2,"$7,171,034"
Jul 4,Independence DayWorld Cup (Russia),Wednesday,185,"$40,619,993",+30.5%,+13%,56,Jurassic World: Fallen Kingdom,"$11,501,395"
Jul 3,World Cup (Russia),Tuesday,184,"$32,755,697",+33.2%,-16.3%,54,Jurassic World: Fallen Kingdom,"$11,891,170"
Jul 2,World Cup (Russia),Monday,183,"$24,588,407",-53%,-19.6%,53,Jurassic World: Fallen Kingdom,"$8,580,225"
Jul 1,World Cup (Russia),Sunday,182,"$52,334,791",-17.3%,+33.8%,54,Jurassic World: Fallen Kingdom,"$19,706,880"
Jun 30,World Cup (Russia),Saturday,181,"$63,301,953",+21.9%,+107.1%,57,Jurassic World: Fallen Kingdom,"$23,831,155"
Jun 29,World Cup (Russia),Friday,180,"$51,944,737",+95%,-45.2%,56,Jurassic World: Fallen Kingdom,"$17,374,160"
Jun 28,World Cup (Russia),Thursday,179,"$26,632,384",-4.9%,+10.3%,43,Jurassic World: Fallen Kingdom,"$11,374,810"
Jun 27,World Cup (Russia),Wednesday,178,"$28,009,014",-28.4%,-70.4%,44,Jurassic World: Fallen Kingdom,"$12,271,855"
Jun 26,World Cup (Russia),Tuesday,177,"$39,122,111",+28%,+62%,47,Jurassic World: Fallen Kingdom,"$18,390,180"
Jun 25,World Cup (Russia),Monday,176,"$30,571,561",-60.1%,+619.1%,48,Jurassic World: Fallen Kingdom,"$14,725,880"
Jun 24,World Cup (Russia),Sunday,175,"$76,597,788",-21.9%,"+193,838.1%",50,Jurassic World: Fallen Kingdom,"$39,756,045"
Jun 23,World Cup (Russia),Saturday,174,"$98,045,334",+3.5%,+13%,48,Jurassic World: Fallen Kingdom,"$49,701,695"
Jun 22,World Cup (Russia),Friday,173,"$94,745,213",+292.3%,"+40,687.8%",49,Jurassic World: Fallen Kingdom,"$58,566,870"
Jun 21,World Cup (Russia),Thursday,172,"$24,150,660",+58.6%,"+1,733.1%",48,Incredibles 2,"$16,333,960"
Jun 20,World Cup (Russia),Wednesday,171,"$28,920,601",-26.7%,"+1,438%",48,Incredibles 2,"$19,737,194"
Jun 19,World Cup (Russia),Tuesday,170,"$39,476,232","+3,069%","+3,424.7%",47,Incredibles 2,"$27,059,923"
Jun 18,World Cup (Russia),Monday,169,"$33,350,580","+1,216.7%",+821%,49,Incredibles 2,"$23,627,708"
Jun 17,World Cup (Russia),Sunday,168,"$77,495,642","+5,598.2%",+139.8%,51,Incredibles 2,"$52,533,002"
Jun 16,World Cup (Russia),Saturday,167,"$86,731,622","+1,513.1%",+107.4%,49,Incredibles 2,"$58,894,582"
Jun 15,World Cup (Russia),Friday,166,"$94,453,688","+78,793.5%",+165.8%,50,Incredibles 2,"$71,260,321"
Jun 14,World Cup (Russia),Thursday,165,"$10,710,793","+220,513.7%",+16.6%,56,Ocean's Eight,"$3,282,468"
Jun 13,,Wednesday,164,"$13,295,879",-21.3%,+32.1%,57,Ocean's Eight,"$4,196,035"
Jun 12,,Tuesday,163,"$16,901,134",+31.1%,+12.9%,54,Ocean's Eight,"$6,157,129"
Jun 11,,Monday,162,"$12,895,774",-60.1%,+17.5%,56,Ocean's Eight,"$4,377,160"
Jun 10,,Sunday,161,"$32,313,223",-22.7%,+13.5%,57,Ocean's Eight,"$11,195,329"
Jun 9,,Saturday,160,"$41,817,853",+17.7%,+5.3%,55,Ocean's Eight,"$14,888,802"
Jun 8,,Friday,159,"$35,529,109",+286.8%,+23.2%,57,Ocean's Eight,"$15,523,247"
Jun 7,,Thursday,158,"$9,185,032",-8.7%,-29.6%,57,Solo: A Star Wars Story,"$2,465,595"
Jun 6,,Wednesday,157,"$10,061,331",-32.8%,-28.4%,55,Solo: A Star Wars Story,"$2,544,321"
Jun 5,,Tuesday,156,"$14,970,493",+36.4%,-22.6%,56,Solo: A Star Wars Story,"$3,987,363"
Jun 4,,Monday,155,"$10,973,333",-61.5%,-74.5%,57,Solo: A Star Wars Story,"$2,964,621"
Jun 3,,Sunday,154,"$28,481,684",-28.3%,-50.8%,57,Solo: A Star Wars Story,"$8,957,176"
Jun 2,,Saturday,153,"$39,722,894",+37.7%,-31.5%,56,Solo: A Star Wars Story,"$12,318,620"
Jun 1,,Friday,152,"$28,847,168",+121.1%,-51.4%,58,Solo: A Star Wars Story,"$8,121,086"
May 31,,Thursday,151,"$13,046,247",-7.2%,+1.5%,56,Solo: A Star Wars Story,"$4,424,227"
May 30,,Wednesday,150,"$14,061,774",-27.3%,-3.5%,56,Solo: A Star Wars Story,"$4,855,886"
May 29,,Tuesday,149,"$19,339,477",-55%,-11.9%,53,Solo: A Star Wars Story,"$7,295,767"
May 28,Memorial Day,Monday,148,"$42,991,006",+19.9%,-16.3%,103,Solo: A Star Wars Story,"$18,596,323"
May 27,,Sunday,147,"$57,854,343",-0.2%,+5.4%,60,Solo: A Star Wars Story,"$24,443,468"
May 26,,Saturday,146,"$57,978,530",-2.2%,-19.4%,61,Solo: A Star Wars Story,"$24,601,896"
May 25,,Friday,145,"$59,302,830",+361.6%,-19.6%,60,Solo: A Star Wars Story,"$35,375,125"
May 24,,Thursday,144,"$12,847,699",-11.8%,+81.5%,55,Deadpool 2,"$6,760,092"
May 23,,Wednesday,143,"$14,565,889",-33.7%,+66%,56,Deadpool 2,"$8,031,712"
May 22,,Tuesday,142,"$21,956,507",+12.7%,+70.5%,56,Deadpool 2,"$12,401,246"
May 21,,Monday,141,"$19,480,906",-64.5%,+102.7%,56,Deadpool 2,"$12,007,149"
May 20,,Sunday,140,"$54,866,952",-23.7%,+24.8%,56,Deadpool 2,"$31,997,867"
May 19,,Saturday,139,"$71,898,365",-2.5%,+43.3%,56,Deadpool 2,"$40,474,865"
May 18,,Friday,138,"$73,767,581",+942.1%,+125.3%,55,Deadpool 2,"$53,034,421"
May 17,,Thursday,137,"$7,078,729",-19.3%,-32.7%,59,Avengers: Infinity War,"$3,441,594"
May 16,,Wednesday,136,"$8,772,117",-31.9%,-19.4%,58,Avengers: Infinity War,"$4,193,985"
May 15,,Tuesday,135,"$12,878,077",+34%,-20%,57,Avengers: Infinity War,"$6,009,292"
May 14,,Monday,134,"$9,612,387",-78.1%,-20.6%,54,Avengers: Infinity War,"$4,625,938"
May 13,,Sunday,133,"$43,946,437",-12.4%,-11.7%,58,Avengers: Infinity War,"$19,152,498"
May 12,,Saturday,132,"$50,165,655",+53.2%,-21.7%,57,Avengers: Infinity War,"$26,938,937"
May 11,,Friday,131,"$32,737,187",+211.4%,-27.7%,56,Avengers: Infinity War,"$15,986,612"
May 10,,Thursday,130,"$10,511,219",-3.4%,-45.7%,55,Avengers: Infinity War,"$6,895,697"
May 9,,Wednesday,129,"$10,883,475",-32.4%,-47.5%,57,Avengers: Infinity War,"$7,051,981"
May 8,,Tuesday,128,"$16,093,185",+32.9%,-43.8%,56,Avengers: Infinity War,"$10,673,500"
May 7,,Monday,127,"$12,107,273",-75.7%,-57.6%,55,Avengers: Infinity War,"$8,283,575"
May 6,,Sunday,126,"$49,754,217",-22.3%,-39.2%,56,Avengers: Infinity War,"$36,644,356"
May 5,,Saturday,125,"$64,074,617",+41.5%,-37.1%,55,Avengers: Infinity War,"$46,676,705"
May 4,,Friday,124,"$45,292,399",+133.9%,-62.1%,56,Avengers: Infinity War,"$31,453,749"
May 3,,Thursday,123,"$19,367,210",-6.5%,+241.8%,52,Avengers: Infinity War,"$15,501,270"
May 2,,Wednesday,122,"$20,713,483",-27.7%,+183.5%,54,Avengers: Infinity War,"$16,966,862"
May 1,,Tuesday,121,"$28,639,093",+0.3%,+176.3%,54,Avengers: Infinity War,"$23,426,108"
Apr 30,,Monday,120,"$28,566,353",-65.1%,+277.8%,54,Avengers: Infinity War,"$24,740,117"
