date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Dec 10,,Monday,344,"$5,530,483",-72.5%,+29.5%,14,Ocean's Eleven,"$3,038,357"
Dec 9,,Sunday,343,"$20,131,690",-41.9%,-0.2%,15,Ocean's Eleven,"$9,121,274"
Dec 8,,Saturday,342,"$34,643,493",+38.1%,+2.5%,15,Ocean's Eleven,"$15,653,250"
Dec 7,,Friday,341,"$25,091,680",+508.6%,+9.4%,15,Ocean's Eleven,"$13,333,298"
Dec 6,,Thursday,340,"$4,122,638",-2.3%,-18.8%,15,Harry Potter and the Sorcerer's Stone,"$1,236,000"
Dec 5,,Wednesday,339,"$4,219,925",-11.6%,-15.7%,15,Harry Potter and the Sorcerer's Stone,"$1,305,000"
Dec 4,,Tuesday,338,"$4,773,742",+11.8%,-20.5%,15,Harry Potter and the Sorcerer's Stone,"$1,411,000"
Dec 3,,Monday,337,"$4,269,018",-78.8%,-27.7%,15,Harry Potter and the Sorcerer's Stone,"$1,261,000"
Dec 2,,Sunday,336,"$20,167,449",-40.3%,-28.8%,15,Harry Potter and the Sorcerer's Stone,"$7,121,000"
Dec 1,,Saturday,335,"$33,808,350",+47.4%,-33.2%,15,Harry Potter and the Sorcerer's Stone,"$10,519,000"
Nov 30,,Friday,334,"$22,933,753",+351.5%,-56.4%,15,Behind Enemy Lines,"$6,532,523"
Nov 29,,Thursday,333,"$5,078,987",+1.5%,-81.9%,14,Harry Potter and the Sorcerer's Stone,"$2,073,000"
Nov 28,,Wednesday,332,"$5,003,448",-16.6%,-80.7%,14,Harry Potter and the Sorcerer's Stone,"$2,066,000"
Nov 27,,Tuesday,331,"$6,001,291",+1.6%,-48.7%,14,Harry Potter and the Sorcerer's Stone,"$2,383,000"
Nov 26,,Monday,330,"$5,905,562",-79.1%,-38.2%,14,Harry Potter and the Sorcerer's Stone,"$2,526,000"
Nov 25,,Sunday,329,"$28,312,598",-44%,-21.4%,14,Harry Potter and the Sorcerer's Stone,"$13,413,000"
Nov 24,,Saturday,328,"$50,591,400",-3.8%,-3.7%,14,Harry Potter and the Sorcerer's Stone,"$21,088,000"
Nov 23,,Friday,327,"$52,576,218",+87.5%,+18%,14,Harry Potter and the Sorcerer's Stone,"$22,987,000"
Nov 22,Thanksgiving,Thursday,326,"$28,043,188",+8.4%,+716.9%,14,Harry Potter and the Sorcerer's Stone,"$12,258,000"
Nov 21,,Wednesday,325,"$25,866,596",+121.3%,+637.1%,14,Harry Potter and the Sorcerer's Stone,"$12,642,000"
Nov 20,,Tuesday,324,"$11,688,668",+22.4%,+187.2%,11,Harry Potter and the Sorcerer's Stone,"$7,653,569"
Nov 19,,Monday,323,"$9,549,598",-73.5%,-14%,11,Harry Potter and the Sorcerer's Stone,"$6,642,702"
Nov 18,,Sunday,322,"$36,005,807",-31.4%,+43.1%,11,Harry Potter and the Sorcerer's Stone,"$24,448,477"
Nov 17,,Saturday,321,"$52,511,704",+17.8%,+44.8%,11,Harry Potter and the Sorcerer's Stone,"$33,512,941"
Nov 16,,Friday,320,"$44,574,192","+1,198.4%",+88.4%,11,Harry Potter and the Sorcerer's Stone,"$32,333,203"
Nov 15,,Thursday,319,"$3,432,919",-2.2%,-31.3%,10,"Monsters, Inc.","$1,549,082"
Nov 14,,Wednesday,318,"$3,509,032",-13.8%,-21.9%,10,"Monsters, Inc.","$1,515,983"
Nov 13,,Tuesday,317,"$4,069,324",-63.3%,-33.3%,10,"Monsters, Inc.","$1,675,056"
Nov 12,,Monday,316,"$11,098,554",-55.9%,+95.2%,10,"Monsters, Inc.","$6,733,939"
Nov 11,,Sunday,315,"$25,160,974",-30.6%,-1.6%,10,"Monsters, Inc.","$14,398,164"
Nov 10,,Saturday,314,"$36,276,028",+53.3%,-9%,10,"Monsters, Inc.","$19,794,492"
Nov 9,,Friday,313,"$23,659,917",+373.8%,-18.5%,10,"Monsters, Inc.","$11,358,372"
Nov 8,,Thursday,312,"$4,993,539",+11.1%,+240.9%,9,"Monsters, Inc.","$3,333,761"
Nov 7,,Wednesday,311,"$4,495,449",-26.3%,+221.2%,9,"Monsters, Inc.","$2,889,981"
Nov 6,,Tuesday,310,"$6,100,355",+7.3%,+297.2%,9,"Monsters, Inc.","$4,051,321"
Nov 5,,Monday,309,"$5,684,977",-77.8%,+271.8%,9,"Monsters, Inc.","$3,747,215"
Nov 4,,Sunday,308,"$25,557,439",-35.9%,+346.3%,9,"Monsters, Inc.","$18,240,489"
Nov 3,,Saturday,307,"$39,857,854",+37.3%,+334.5%,9,"Monsters, Inc.","$26,530,284"
Nov 2,,Friday,306,"$29,031,287","+1,881.9%",+302.1%,9,"Monsters, Inc.","$17,806,294"
Nov 1,,Thursday,305,"$1,464,792",+4.6%,+123.1%,8,K-PAX,"$1,042,555"
Oct 31,Halloween,Wednesday,304,"$1,399,716",-8.9%,+102.8%,8,K-PAX,"$978,285"
Oct 30,,Tuesday,303,"$1,535,782",+0.4%,+89.5%,8,K-PAX,"$1,105,335"
Oct 29,,Monday,302,"$1,528,948",-73.3%,+118.5%,8,K-PAX,"$1,118,040"
Oct 28,,Sunday,301,"$5,726,016",-37.6%,+146.5%,8,K-PAX,"$4,383,225"
Oct 27,,Saturday,300,"$9,172,617",+27%,+144.7%,8,K-PAX,"$7,076,685"
Oct 26,,Friday,299,"$7,220,055",+999.6%,+165.3%,8,K-PAX,"$5,755,365"
Oct 25,,Thursday,298,"$656,579",-4.9%,+322.3%,8,The Last Castle,"$498,995"
Oct 24,,Wednesday,297,"$690,301",-14.8%,+360.1%,8,The Last Castle,"$538,471"
Oct 23,,Tuesday,296,"$810,463",+15.8%,+398%,8,The Last Castle,"$645,212"
Oct 22,,Monday,295,"$699,661",-69.9%,+359.6%,8,The Last Castle,"$554,453"
Oct 21,,Sunday,294,"$2,323,183",-38%,+338.4%,9,The Last Castle,"$1,850,179"
Oct 20,,Saturday,293,"$3,748,858",+37.7%,+358.9%,9,The Last Castle,"$3,002,640"
Oct 19,,Friday,292,"$2,721,859","+1,650.5%",+440.8%,9,The Last Castle,"$2,235,394"
Oct 18,,Thursday,291,"$155,491",+3.6%,-9.4%,10,Mulholland Drive,"$57,617"
Oct 17,,Wednesday,290,"$150,025",-7.8%,-15.7%,10,Mulholland Drive,"$61,472"
Oct 16,,Tuesday,289,"$162,754",+6.9%,-12.8%,10,Mulholland Drive,"$61,023"
Oct 15,,Monday,288,"$152,236",-71.3%,-52.8%,10,Mulholland Drive,"$54,660"
Oct 14,,Sunday,287,"$529,951",-35.1%,-15.9%,10,Mulholland Drive,"$173,125"
Oct 13,,Saturday,286,"$816,877",+62.3%,-23.9%,10,Mulholland Drive,"$245,119"
Oct 12,,Friday,285,"$503,280",+193.2%,-19%,10,Mulholland Drive,"$169,347"
Oct 11,,Thursday,284,"$171,631",-3.5%,-57%,10,American Pie 2,"$42,745"
Oct 10,,Wednesday,283,"$177,883",-4.7%,-55.5%,10,American Pie 2,"$46,970"
Oct 9,,Tuesday,282,"$186,750",-42.1%,-56.7%,10,American Pie 2,"$51,240"
Oct 8,Indig. Peoples' Day,Monday,281,"$322,269",-95.2%,+687.8%,10,American Pie 2,"$72,590"
Oct 7,,Sunday,280,"$630,236",-41.3%,-58.1%,9,American Pie 2,"$179,625"
Oct 6,,Saturday,279,"$1,072,892",+72.6%,-58.7%,9,American Pie 2,"$320,105"
Oct 5,,Friday,278,"$621,496",+55.9%,-62.6%,9,American Pie 2,"$204,555"
Oct 4,,Thursday,277,"$398,748",-0.3%,-52.4%,10,The Musketeer,"$118,195"
Oct 3,,Wednesday,276,"$400,082",-7.3%,-49.6%,10,American Pie 2,"$120,750"
Oct 2,,Tuesday,275,"$431,643",+13.3%,-63.4%,10,The Musketeer,"$130,145"
Oct 1,,Monday,274,"$381,018",-74.7%,-48.5%,10,American Pie 2,"$112,695"
Sep 30,,Sunday,273,"$1,503,639",-42.1%,-49.6%,10,The Musketeer,"$460,980"
Sep 29,,Saturday,272,"$2,598,141",+56.4%,-50.7%,10,The Musketeer,"$768,300"
Sep 28,,Friday,271,"$1,660,791",+98.2%,-48.9%,10,The Musketeer,"$508,260"
Sep 27,,Thursday,270,"$837,746",+5.5%,+10.4%,10,The Musketeer,"$263,115"
Sep 26,,Wednesday,269,"$794,435",-32.7%,-1.6%,10,The Musketeer,"$237,595"
Sep 25,,Tuesday,268,"$1,180,369",+59.5%,+14.2%,10,The Musketeer,"$387,495"
Sep 24,,Monday,267,"$740,212",-75.2%,-6.3%,10,The Musketeer,"$237,485"
Sep 23,,Sunday,266,"$2,985,430",-43.3%,-6.3%,10,The Musketeer,"$925,015"
Sep 22,,Saturday,265,"$5,266,779",+62%,-5.5%,10,The Musketeer,"$1,637,445"
Sep 21,,Friday,264,"$3,252,067",+328.5%,-4.5%,10,The Musketeer,"$987,495"
Sep 20,,Thursday,263,"$758,923",-6%,-29.9%,9,The Musketeer,"$284,500"
Sep 19,,Wednesday,262,"$807,191",-21.9%,-29.2%,9,The Musketeer,"$309,260"
Sep 18,,Tuesday,261,"$1,033,937",+30.9%,+40.2%,9,The Musketeer,"$433,335"
Sep 17,,Monday,260,"$789,672",-75.2%,-34.3%,9,The Musketeer,"$322,125"
Sep 16,,Sunday,259,"$3,185,120",-42.9%,-35%,9,The Musketeer,"$1,448,460"
Sep 15,,Saturday,258,"$5,574,111",+63.8%,-33.2%,9,The Musketeer,"$2,438,860"
Sep 14,,Friday,257,"$3,403,811",+214.4%,-43.2%,9,The Musketeer,"$1,584,640"
Sep 13,,Thursday,256,"$1,082,774",-5%,+17.8%,9,The Musketeer,"$487,875"
Sep 12,,Wednesday,255,"$1,140,185",+54.6%,+18.5%,9,The Musketeer,"$548,550"
Sep 11,9/11 Attacks,Tuesday,254,"$737,574",-93.6%,-39.7%,9,The Musketeer,"$365,725"
Sep 10,,Monday,253,"$1,202,133",-75.5%,-72.7%,9,The Musketeer,"$585,120"
Sep 9,,Sunday,252,"$4,900,853",-41.2%,-19.6%,9,The Musketeer,"$2,584,280"
Sep 8,,Saturday,251,"$8,339,742",+39.2%,+29.9%,9,The Musketeer,"$4,266,500"
Sep 7,,Friday,250,"$5,990,647",+551.5%,+35%,9,The Musketeer,"$3,461,960"
Sep 6,,Thursday,249,"$919,451",-4.4%,-50.2%,8,American Pie 2,"$435,960"
Sep 5,,Wednesday,248,"$961,891",-21.4%,-50.7%,8,American Pie 2,"$467,155"
Sep 4,,Tuesday,247,"$1,223,339",-72.3%,-51%,8,American Pie 2,"$622,795"
Sep 3,Labor Day,Monday,246,"$4,408,526",-27.6%,+89.4%,8,American Pie 2,"$2,024,100"
Sep 2,,Sunday,245,"$6,092,190",-5.1%,-4.9%,8,American Pie 2,"$3,269,700"
Sep 1,,Saturday,244,"$6,421,188",+44.7%,-31.5%,8,American Pie 2,"$3,303,954"
Aug 31,,Friday,243,"$4,437,230",+140.5%,-35.2%,8,American Pie 2,"$2,413,350"
Aug 30,,Thursday,242,"$1,844,918",-5.5%,-43.6%,8,American Pie 2,"$932,005"
Aug 29,,Wednesday,241,"$1,952,460",-21.8%,-45.6%,8,American Pie 2,"$1,011,005"
Aug 28,,Tuesday,240,"$2,496,801",+7.3%,-79.3%,8,American Pie 2,"$1,341,725"
Aug 27,,Monday,239,"$2,327,549",-63.7%,-79.8%,8,American Pie 2,"$1,294,370"
Aug 26,,Sunday,238,"$6,404,274",-31.6%,-76.7%,8,American Pie 2,"$3,551,625"
Aug 25,,Saturday,237,"$9,367,951",+36.8%,-74.6%,8,American Pie 2,"$5,051,195"
Aug 24,,Friday,236,"$6,847,582",+109.5%,-75.5%,8,American Pie 2,"$3,914,655"
Aug 23,,Thursday,235,"$3,269,252",-9%,-74.7%,8,American Pie 2,"$1,950,720"
Aug 22,,Wednesday,234,"$3,590,624",-70.2%,-74.3%,8,American Pie 2,"$2,211,840"
Aug 21,,Tuesday,233,"$12,049,114",+4.3%,-27.4%,13,American Pie 2,"$2,735,225"
Aug 20,,Monday,232,"$11,547,925",-58%,-33.3%,13,American Pie 2,"$2,641,920"
Aug 19,,Sunday,231,"$27,472,375",-25.5%,-28.9%,13,American Pie 2,"$6,205,440"
Aug 18,,Saturday,230,"$36,867,164",+31.7%,-22.9%,13,Rush Hour 2,"$8,060,000"
Aug 17,,Friday,229,"$27,985,028",+116.5%,-35.1%,13,American Pie 2,"$6,912,015"
Aug 16,,Thursday,228,"$12,928,991",-7.6%,-21.1%,11,American Pie 2,"$4,119,735"
Aug 15,,Wednesday,227,"$13,986,957",-15.7%,-18.8%,11,American Pie 2,"$4,686,390"
Aug 14,,Tuesday,226,"$16,599,569",-4.2%,-16.5%,11,American Pie 2,"$5,743,125"
Aug 13,,Monday,225,"$17,326,030",-55.1%,-14.7%,11,American Pie 2,"$6,508,875"
Aug 12,,Sunday,224,"$38,624,127",-19.3%,-8.4%,12,American Pie 2,"$13,477,195"
Aug 11,,Saturday,223,"$47,839,180",+11%,-21.3%,12,American Pie 2,"$15,161,850"
Aug 10,,Friday,222,"$43,087,278",+162.8%,-11.8%,12,American Pie 2,"$16,478,940"
Aug 9,,Thursday,221,"$16,393,260",-4.8%,+38.1%,12,Rush Hour 2,"$6,853,224"
Aug 8,,Wednesday,220,"$17,218,325",-13.4%,+39.5%,12,Rush Hour 2,"$7,303,054"
Aug 7,,Tuesday,219,"$19,881,857",-2.1%,+36.6%,12,Rush Hour 2,"$8,832,713"
Aug 6,,Monday,218,"$20,312,928",-51.8%,+39%,12,Rush Hour 2,"$9,470,392"
Aug 5,,Sunday,217,"$42,185,627",-30.6%,+21%,12,Rush Hour 2,"$19,956,000"
Aug 4,,Saturday,216,"$60,768,995",+24.4%,+33.2%,12,Rush Hour 2,"$24,345,000"
Aug 3,,Friday,215,"$48,840,307",+311.4%,+19.2%,12,Rush Hour 2,"$23,108,000"
Aug 2,,Thursday,214,"$11,870,815",-3.9%,+11.5%,10,Planet of the Apes,"$5,731,684"
Aug 1,,Wednesday,213,"$12,346,299",-15.2%,+12.6%,10,Planet of the Apes,"$6,217,554"
Jul 31,,Tuesday,212,"$14,556,201",-0.4%,+12.5%,10,Planet of the Apes,"$7,503,773"
Jul 30,,Monday,211,"$14,618,286",-58.1%,+16.4%,10,Planet of the Apes,"$8,219,306"
Jul 29,,Sunday,210,"$34,863,917",-23.6%,+18.8%,10,Planet of the Apes,"$19,552,000"
Jul 28,,Saturday,209,"$45,631,811",+11.4%,+13%,10,Planet of the Apes,"$24,369,000"
Jul 27,,Friday,208,"$40,960,936",+284.8%,+20.6%,10,Planet of the Apes,"$24,612,000"
Jul 26,,Thursday,207,"$10,645,352",-2.9%,-35.9%,9,Jurassic Park III,"$4,532,880"
Jul 25,,Wednesday,206,"$10,962,478",-15.3%,-55.5%,9,Jurassic Park III,"$4,773,260"
Jul 24,,Tuesday,205,"$12,944,022",+3.1%,+64.7%,9,Jurassic Park III,"$5,717,610"
Jul 23,,Monday,204,"$12,555,987",-57.2%,+78.1%,9,Jurassic Park III,"$5,872,140"
Jul 22,,Sunday,203,"$29,351,241",-27.3%,+76.6%,9,Jurassic Park III,"$14,783,370"
Jul 21,,Saturday,202,"$40,380,133",+18.9%,+77.3%,9,Jurassic Park III,"$19,848,520"
Jul 20,,Friday,201,"$33,951,395",+104.5%,+79.9%,9,Jurassic Park III,"$16,139,755"
Jul 19,,Thursday,200,"$16,603,638",-32.6%,+19.1%,10,Jurassic Park III,"$11,589,750"
Jul 18,,Wednesday,199,"$24,640,881",+213.5%,+42.3%,10,Jurassic Park III,"$19,024,360"
Jul 17,,Tuesday,198,"$7,859,558",+11.5%,-46.8%,9,The Score,"$2,203,009"
Jul 16,,Monday,197,"$7,051,569",-57.6%,-49.2%,9,The Score,"$2,031,448"
Jul 15,,Sunday,196,"$16,624,129",-27%,-4.7%,9,The Score,"$5,382,000"
Jul 14,,Saturday,195,"$22,775,592",+20.7%,+2.9%,9,The Score,"$7,529,000"
Jul 13,,Friday,194,"$18,873,396",+35.4%,-0.7%,9,The Score,"$6,108,000"
Jul 12,,Thursday,193,"$13,941,721",-19.5%,-40.1%,17,Final Fantasy: The Spirits Within,"$2,612,157"
Jul 11,,Wednesday,192,"$17,312,653",+17.1%,-53%,17,Final Fantasy: The Spirits Within,"$5,007,886"
Jul 10,,Tuesday,191,"$14,786,884",+6.6%,-24.4%,16,Cats & Dogs,"$3,018,490"
Jul 9,,Monday,190,"$13,867,837",-20.5%,-17.3%,16,Scary Movie 2,"$2,913,520"
Jul 8,,Sunday,189,"$17,439,804",-21.2%,-14.2%,9,Scary Movie 2,"$5,948,000"
Jul 7,,Saturday,188,"$22,130,290",+16.4%,-12.9%,9,Scary Movie 2,"$7,398,000"
Jul 6,,Friday,187,"$19,006,497",-18.3%,-10.1%,9,Scary Movie 2,"$7,158,000"
Jul 5,,Thursday,186,"$23,257,406",-36.9%,+55.7%,18,Scary Movie 2,"$5,262,629"
Jul 4,Independence Day,Wednesday,185,"$36,849,535",+88.3%,+133.5%,18,Cats & Dogs,"$9,023,454"
Jul 3,,Tuesday,184,"$19,567,140",+16.7%,+26.6%,16,A.I. Artificial Intelligence,"$4,389,321"
Jul 2,,Monday,183,"$16,762,737",-17.5%,+9.1%,16,A.I. Artificial Intelligence,"$3,747,719"
Jul 1,,Sunday,182,"$20,324,098",-20%,+11.6%,8,A.I. Artificial Intelligence,"$8,590,000"
Jun 30,,Saturday,181,"$25,393,672",+20.1%,+2.8%,8,A.I. Artificial Intelligence,"$10,948,000"
Jun 29,,Friday,180,"$21,144,799",+41.5%,-8.7%,8,A.I. Artificial Intelligence,"$9,815,000"
Jun 28,,Thursday,179,"$14,939,041",-5.3%,+180.3%,15,The Fast and the Furious,"$3,771,180"
Jun 27,,Wednesday,178,"$15,783,229",+2.1%,+226.4%,15,The Fast and the Furious,"$4,007,895"
Jun 26,,Tuesday,177,"$15,451,954",+0.5%,+215.2%,14,The Fast and the Furious,"$4,743,540"
Jun 25,,Monday,176,"$15,368,072",-15.6%,+238%,14,The Fast and the Furious,"$5,203,440"
Jun 24,,Sunday,175,"$18,209,218",-26.3%,-24.5%,7,The Fast and the Furious,"$11,063,880"
Jun 23,,Saturday,174,"$24,693,030",+6.6%,-24%,7,The Fast and the Furious,"$13,810,140"
Jun 22,,Friday,173,"$23,165,513",+334.7%,-18.9%,7,The Fast and the Furious,"$15,214,995"
Jun 21,,Thursday,172,"$5,329,109",+10.2%,-49.9%,6,Shrek,"$2,133,776"
Jun 20,,Wednesday,171,"$4,835,008",-1.4%,-51.1%,6,Shrek,"$1,819,305"
Jun 19,,Tuesday,170,"$4,902,109",+7.8%,-60.9%,6,Shrek,"$1,723,541"
Jun 18,,Monday,169,"$4,546,839",-81.1%,-59.2%,6,Shrek,"$1,621,660"
Jun 17,,Sunday,168,"$24,113,193",-25.8%,+49.9%,7,Lara Croft: Tomb Raider,"$12,531,000"
Jun 16,,Saturday,167,"$32,499,020",+13.8%,+35.9%,7,Lara Croft: Tomb Raider,"$17,139,000"
Jun 15,,Friday,166,"$28,556,993",+168.3%,+67.4%,7,Lara Croft: Tomb Raider,"$18,066,000"
Jun 14,,Thursday,165,"$10,644,900",+7.7%,-0.8%,13,Shrek,"$2,212,766"
Jun 13,,Wednesday,164,"$9,882,568",-21.2%,-5.5%,13,Shrek,"$2,038,529"
Jun 12,,Tuesday,163,"$12,535,096",+12.5%,+5.7%,13,Swordfish,"$3,436,473"
Jun 11,,Monday,162,"$11,144,551",-30.7%,+2.3%,13,Swordfish,"$2,484,308"
Jun 10,,Sunday,161,"$16,082,440",-32.8%,-28.3%,7,Shrek,"$4,970,382"
Jun 9,,Saturday,160,"$23,922,175",+40.2%,-31.3%,7,Shrek,"$7,010,469"
Jun 8,,Friday,159,"$17,060,695",+59%,-22.6%,7,Shrek,"$4,539,201"
Jun 7,,Thursday,158,"$10,731,960",+2.6%,+10.6%,12,Shrek,"$3,080,407"
Jun 6,,Wednesday,157,"$10,462,348",-11.8%,+8.2%,12,Shrek,"$2,820,537"
Jun 5,,Tuesday,156,"$11,861,638",+8.8%,+3.9%,12,Pearl Harbor,"$2,904,046"
Jun 4,,Monday,155,"$10,898,355",-51.4%,-71.4%,12,Pearl Harbor,"$2,731,014"
Jun 3,,Sunday,154,"$22,444,463",-35.5%,-45%,6,Shrek,"$8,755,468"
Jun 2,,Saturday,153,"$34,823,557",+57.9%,-20.7%,6,Pearl Harbor,"$12,895,000"
Jun 1,,Friday,152,"$22,048,632",+127.2%,-32.3%,6,Pearl Harbor,"$8,688,000"
May 31,,Thursday,151,"$9,706,590",+0.4%,+32.6%,14,Pearl Harbor,"$4,215,189"
May 30,,Wednesday,150,"$9,670,166",-15.3%,+40.8%,14,Pearl Harbor,"$4,435,868"
May 29,,Tuesday,149,"$11,414,468",-70%,+48.4%,14,Pearl Harbor,"$5,466,452"
May 28,Memorial Day,Monday,148,"$38,093,240",+48.1%,+263.9%,14,Pearl Harbor,"$16,098,742"
May 27,,Sunday,147,"$40,829,710",-7%,+112.9%,7,Pearl Harbor,"$19,749,861"
May 26,,Saturday,146,"$43,924,135",+34.9%,+63.7%,7,Pearl Harbor,"$20,630,639"
May 25,,Friday,145,"$32,548,823",+344.7%,+84.6%,7,Pearl Harbor,"$18,698,412"
May 24,,Thursday,144,"$7,319,052",+6.6%,+61.5%,17,Shrek,"$3,419,832"
May 23,,Wednesday,143,"$6,866,207",-10.7%,+46.8%,17,Shrek,"$3,117,476"
May 22,,Tuesday,142,"$7,689,313",-14.9%,+35.3%,17,Shrek,"$3,439,599"
May 21,,Monday,141,"$9,033,077",-52.9%,+75%,17,Shrek,"$4,173,525"
May 20,,Sunday,140,"$19,178,118",-28.5%,+94.9%,8,Shrek,"$13,251,433"
May 19,,Saturday,139,"$26,828,360",+52.1%,+79.3%,8,Shrek,"$17,523,312"
May 18,,Friday,138,"$17,635,929",+289%,+74.6%,8,Shrek,"$11,573,015"
May 17,,Thursday,137,"$4,533,319",-3.1%,-13.3%,18,The Mummy Returns,"$1,790,250"
May 16,,Wednesday,136,"$4,678,170",-17.7%,-16%,18,The Mummy Returns,"$1,824,350"
May 15,,Tuesday,135,"$5,683,708",+10.1%,-18.8%,17,The Mummy Returns,"$2,216,795"
May 14,,Monday,134,"$5,161,462",-47.6%,-25.9%,17,The Mummy Returns,"$2,148,125"
May 13,,Sunday,133,"$9,841,316",-34.2%,-46.3%,7,The Mummy Returns,"$9,462,685"
May 12,,Saturday,132,"$14,959,384",+48.1%,-46.2%,7,The Mummy Returns,"$14,475,375"
May 11,,Friday,131,"$10,098,470",+93.1%,-57.8%,7,The Mummy Returns,"$9,803,695"
May 10,,Thursday,130,"$5,230,134",-6.1%,+79.3%,18,The Mummy Returns,"$3,196,940"
May 9,,Wednesday,129,"$5,570,231",-20.4%,+68.1%,18,The Mummy Returns,"$3,537,040"
May 8,,Tuesday,128,"$6,995,560",+0.4%,+74.2%,18,The Mummy Returns,"$4,489,320"
May 7,,Monday,127,"$6,967,427",-62%,+94.3%,18,The Mummy Returns,"$4,931,450"
May 6,,Sunday,126,"$18,320,845",-34.2%,"+1,638.3%",8,The Mummy Returns,"$17,838,245"
May 5,,Saturday,125,"$27,831,229",+16.3%,"+1,282.2%",8,The Mummy Returns,"$26,918,915"
May 4,,Friday,124,"$23,928,675",+720.1%,"+1,904.5%",8,The Mummy Returns,"$23,381,875"
May 3,,Thursday,123,"$2,917,705",-12%,-9.7%,19,Driven,"$660,431"
May 2,,Wednesday,122,"$3,313,954",-17.5%,-10.2%,19,Driven,"$751,850"
May 1,,Tuesday,121,"$4,016,163",+12%,-10.1%,19,Driven,"$1,001,802"
Apr 30,,Monday,120,"$3,585,457",+240.2%,-5.2%,19,Driven,"$912,615"
Apr 29,,Sunday,119,"$1,053,968",-47.7%,-48%,7,Kingdom Come,"$548,851"
Apr 28,,Saturday,118,"$2,013,473",+68.7%,-50.2%,7,Kingdom Come,"$1,036,777"
Apr 27,,Friday,117,"$1,193,742",-63.1%,-57.9%,7,Kingdom Come,"$544,812"
Apr 26,,Thursday,116,"$3,231,674",-12.4%,-47.6%,19,Bridget Jones's Diary,"$733,568"
Apr 25,,Wednesday,115,"$3,689,963",-17.4%,-47.5%,19,Bridget Jones's Diary,"$856,451"
Apr 24,,Tuesday,114,"$4,465,472",+18.1%,-43.9%,19,Bridget Jones's Diary,"$1,038,300"
Apr 23,,Monday,113,"$3,781,942",+86.6%,-62.8%,19,Bridget Jones's Diary,"$740,669"
Apr 22,,Sunday,112,"$2,027,248",-49.9%,-44.8%,7,Kingdom Come,"$1,009,225"
Apr 21,,Saturday,111,"$4,044,266",+42.6%,-25%,7,Kingdom Come,"$1,970,128"
Apr 20,,Friday,110,"$2,836,170",-54%,-48.1%,7,Kingdom Come,"$1,230,110"
Apr 19,,Thursday,109,"$6,164,784",-12.3%,-40.8%,20,Spy Kids,"$1,502,263"
Apr 18,,Wednesday,108,"$7,030,398",-11.7%,-25.9%,20,Spy Kids,"$1,840,671"
