date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Dec 31,New Year's Eve,Tuesday,366,"$2,942,562",+17.2%,+131.3%,3,Jerry Maguire,"$2,879,210"
Dec 30,,Monday,365,"$2,510,444",-38.3%,+22.2%,3,Jerry Maguire,"$2,445,515"
Dec 29,,Sunday,364,"$4,066,153",-24.3%,-0.7%,3,Jerry Maguire,"$4,002,907"
Dec 28,,Saturday,363,"$5,368,682",+12.1%,+3.9%,3,Jerry Maguire,"$5,296,895"
Dec 27,,Friday,362,"$4,790,971",+30.2%,+23.9%,3,Jerry Maguire,"$4,724,309"
Dec 26,,Thursday,361,"$3,680,816",+15.9%,+151.7%,3,Jerry Maguire,"$3,611,724"
Dec 25,Christmas Day,Wednesday,360,"$3,176,071",+40.8%,+253.6%,3,Jerry Maguire,"$3,103,856"
Dec 24,,Tuesday,359,"$1,272,100",-38.1%,-22.7%,2,Jerry Maguire,"$1,271,595"
Dec 23,,Monday,358,"$2,053,888",-49.8%,+35.8%,2,Jerry Maguire,"$2,052,713"
Dec 22,,Sunday,357,"$4,094,936",-20.8%,-7.7%,2,Jerry Maguire,"$4,093,120"
Dec 21,,Saturday,356,"$5,169,565",+33.7%,-23.4%,2,Jerry Maguire,"$5,167,461"
Dec 20,,Friday,355,"$3,866,403",+164.4%,-34.9%,2,Jerry Maguire,"$3,865,079"
Dec 19,,Thursday,354,"$1,462,559",-0.5%,"+16,400%",2,Jerry Maguire,"$1,458,866"
Dec 18,,Wednesday,353,"$1,469,849",-10.7%,"+17,720.7%",2,Jerry Maguire,"$1,466,592"
Dec 17,,Tuesday,352,"$1,646,717",+8.9%,"+18,200.9%",2,Jerry Maguire,"$1,643,146"
Dec 16,,Monday,351,"$1,511,923",-65.9%,"+18,288.7%",2,Jerry Maguire,"$1,508,533"
Dec 15,,Sunday,350,"$4,437,469",-34.2%,"+19,990%",2,Jerry Maguire,"$4,427,639"
Dec 14,,Saturday,349,"$6,748,030",+13.7%,"+15,162.2%",2,Jerry Maguire,"$6,730,978"
Dec 13,,Friday,348,"$5,935,566","+66,862.6%","+23,445.4%",2,Jerry Maguire,"$5,925,679"
Dec 12,,Thursday,347,"$8,864",+7.5%,-42.1%,1,Independence Day,"$8,864"
Dec 11,,Wednesday,346,"$8,248",-8.3%,-50.4%,1,Independence Day,"$8,248"
Dec 10,,Tuesday,345,"$8,998",+9.4%,-52.2%,1,Independence Day,"$8,998"
Dec 9,,Monday,344,"$8,222",-62.8%,-57.3%,1,Independence Day,"$8,222"
Dec 8,,Sunday,343,"$22,088",-50%,-66.9%,1,Independence Day,"$22,088"
Dec 7,,Saturday,342,"$44,214",+75.4%,-62.2%,1,Independence Day,"$44,214"
Dec 6,,Friday,341,"$25,209",+64.7%,-77.4%,1,Independence Day,"$25,209"
Dec 5,,Thursday,340,"$15,308",-8%,-76.1%,1,Independence Day,"$15,308"
Dec 4,,Wednesday,339,"$16,641",-11.6%,-67.7%,1,Independence Day,"$16,641"
Dec 3,,Tuesday,338,"$18,828",-2.3%,-55.8%,1,Independence Day,"$18,828"
Dec 2,,Monday,337,"$19,264",-71.1%,-48.1%,1,Independence Day,"$19,264"
Dec 1,,Sunday,336,"$66,748",-42.9%,-34.5%,1,Independence Day,"$66,748"
Nov 30,,Saturday,335,"$116,919",+4.8%,-37.5%,1,Independence Day,"$116,919"
Nov 29,,Friday,334,"$111,615",+74.1%,-3.6%,1,Independence Day,"$111,615"
Nov 28,Thanksgiving,Thursday,333,"$64,102",+24.5%,+3.1%,1,Independence Day,"$64,102"
Nov 27,,Wednesday,332,"$51,480",+20.9%,-22.3%,1,Independence Day,"$51,480"
Nov 26,,Tuesday,331,"$42,592",+14.7%,-35.7%,1,Independence Day,"$42,592"
Nov 25,,Monday,330,"$37,148",-63.6%,-40.7%,1,Independence Day,"$37,148"
Nov 24,,Sunday,329,"$101,950",-45.5%,-52.9%,1,Independence Day,"$101,950"
Nov 23,,Saturday,328,"$187,182",+61.7%,-42.2%,1,Independence Day,"$187,182"
Nov 22,,Friday,327,"$115,761",+86.3%,-43.5%,1,Independence Day,"$115,761"
Nov 21,,Thursday,326,"$62,153",-6.1%,-17.8%,1,Independence Day,"$62,153"
Nov 20,,Wednesday,325,"$66,214",<0.1%,-11.1%,1,Independence Day,"$66,214"
Nov 19,,Tuesday,324,"$66,236",+5.6%,-14.8%,1,Independence Day,"$66,236"
Nov 18,,Monday,323,"$62,696",-71.1%,-55.4%,1,Independence Day,"$62,696"
Nov 17,,Sunday,322,"$216,590",-33.2%,-28.5%,1,Independence Day,"$216,590"
Nov 16,,Saturday,321,"$324,116",+58.3%,-20.4%,1,Independence Day,"$324,116"
Nov 15,,Friday,320,"$204,767",+170.7%,-23.7%,1,Independence Day,"$204,767"
Nov 14,,Thursday,319,"$75,653",+1.6%,-12.7%,1,Independence Day,"$75,653"
Nov 13,,Wednesday,318,"$74,493",-4.1%,-28.3%,1,Independence Day,"$74,493"
Nov 12,,Tuesday,317,"$77,708",-44.7%,-17.5%,1,Independence Day,"$77,708"
Nov 11,,Monday,316,"$140,487",-53.6%,+69.9%,1,Independence Day,"$140,487"
Nov 10,,Sunday,315,"$302,978",-25.5%,+4.8%,1,Independence Day,"$302,978"
Nov 9,,Saturday,314,"$406,946",+51.7%,-8.7%,1,Independence Day,"$406,946"
Nov 8,,Friday,313,"$268,290",+209.4%,+0.5%,1,Independence Day,"$268,290"
Nov 7,,Thursday,312,"$86,700",-16.5%,-24.7%,1,Independence Day,"$86,700"
Nov 6,,Wednesday,311,"$103,873",+10.3%,+15.8%,1,Independence Day,"$103,873"
Nov 5,,Tuesday,310,"$94,146",+13.8%,-2.2%,1,Independence Day,"$94,146"
Nov 4,,Monday,309,"$82,705",-71.4%,-13.4%,1,Independence Day,"$82,705"
Nov 3,,Sunday,308,"$289,021",-35.2%,-20.8%,1,Independence Day,"$289,021"
Nov 2,,Saturday,307,"$445,780",+67%,-11.5%,1,Independence Day,"$445,780"
Nov 1,,Friday,306,"$266,922",+131.8%,-23.5%,1,Independence Day,"$266,922"
Oct 31,Halloween,Thursday,305,"$115,176",+28.4%,-3.8%,1,Independence Day,"$115,176"
Oct 30,,Wednesday,304,"$89,734",-6.8%,-19.8%,1,Independence Day,"$89,734"
Oct 29,,Tuesday,303,"$96,269",+0.8%,-13.6%,1,Independence Day,"$96,269"
Oct 28,,Monday,302,"$95,466",-73.8%,-10.6%,1,Independence Day,"$95,466"
Oct 27,,Sunday,301,"$364,986",-27.5%,-3.4%,1,Independence Day,"$364,986"
Oct 26,,Saturday,300,"$503,609",+44.3%,-14.9%,1,Independence Day,"$503,609"
Oct 25,,Friday,299,"$348,909",+191.3%,-6.9%,1,Independence Day,"$348,909"
Oct 24,,Thursday,298,"$119,760",+7%,+28.2%,1,Independence Day,"$119,760"
Oct 23,,Wednesday,297,"$111,946",+0.4%,+21.1%,1,Independence Day,"$111,946"
Oct 22,,Tuesday,296,"$111,478",+4.4%,+4.9%,1,Independence Day,"$111,478"
Oct 21,,Monday,295,"$106,795",-71.7%,-25.4%,1,Independence Day,"$106,795"
Oct 20,,Sunday,294,"$377,778",-36.2%,-4.5%,1,Independence Day,"$377,778"
Oct 19,,Saturday,293,"$592,110",+58%,+9.7%,1,Independence Day,"$592,110"
Oct 18,,Friday,292,"$374,719",+301.2%,+3.7%,1,Independence Day,"$374,719"
Oct 17,,Thursday,291,"$93,392",+1%,-34.2%,1,Independence Day,"$93,392"
Oct 16,,Wednesday,290,"$92,452",-13%,-32.1%,1,Independence Day,"$92,452"
Oct 15,,Tuesday,289,"$106,253",-25.7%,-33.9%,1,Independence Day,"$106,253"
Oct 14,Indig. Peoples' Day,Monday,288,"$143,074",-63.8%,+7.1%,1,Independence Day,"$143,074"
Oct 13,,Sunday,287,"$395,697",-26.7%,-28.5%,1,Independence Day,"$395,697"
Oct 12,,Saturday,286,"$539,680",+49.4%,-38.3%,1,Independence Day,"$539,680"
Oct 11,,Friday,285,"$361,302",+154.6%,-34.9%,1,Independence Day,"$361,302"
Oct 10,,Thursday,284,"$141,930",+4.2%,-47.4%,2,Independence Day,"$104,387"
Oct 9,,Wednesday,283,"$136,189",-15.3%,-48.8%,2,Independence Day,"$95,344"
Oct 8,,Tuesday,282,"$160,790",+20.4%,-48%,2,Independence Day,"$109,111"
Oct 7,,Monday,281,"$133,566",-75.9%,-48.9%,2,Independence Day,"$97,474"
Oct 6,,Sunday,280,"$553,359",-36.7%,-45.2%,2,Independence Day,"$408,233"
Oct 5,,Saturday,279,"$874,738",+57.5%,-58.3%,2,Independence Day,"$650,652"
Oct 4,,Friday,278,"$555,306",+105.8%,-47%,2,Independence Day,"$422,016"
Oct 3,,Thursday,277,"$269,890",+1.4%,-11.4%,2,Independence Day,"$160,768"
Oct 2,,Wednesday,276,"$266,046",-14%,-14.3%,2,Independence Day,"$152,978"
Oct 1,,Tuesday,275,"$309,503",+18.5%,-21.2%,2,Independence Day,"$166,237"
Sep 30,,Monday,274,"$261,256",-74.1%,-26.6%,2,Independence Day,"$152,600"
Sep 29,,Sunday,273,"$1,010,097",-51.8%,-22.2%,2,Independence Day,"$553,780"
Sep 28,,Saturday,272,"$2,095,804",+100.2%,+3.9%,2,Independence Day,"$1,394,541"
Sep 27,,Friday,271,"$1,046,865",+243.9%,-11.6%,2,Independence Day,"$602,017"
Sep 26,,Thursday,270,"$304,450",-1.9%,-36.2%,2,Maximum Risk,"$194,897"
Sep 25,,Wednesday,269,"$310,409",-21%,-42.3%,2,Maximum Risk,"$201,405"
Sep 24,,Tuesday,268,"$392,886",+10.4%,-45.6%,2,Maximum Risk,"$273,046"
Sep 23,,Monday,267,"$355,786",-72.6%,-39%,2,Maximum Risk,"$232,473"
Sep 22,,Sunday,266,"$1,298,151",-35.7%,-35.5%,2,Maximum Risk,"$871,686"
Sep 21,,Saturday,265,"$2,017,597",+70.4%,-38.9%,2,Maximum Risk,"$1,252,066"
Sep 20,,Friday,264,"$1,184,159",+148.3%,-49.9%,2,Maximum Risk,"$784,404"
Sep 19,,Thursday,263,"$476,893",-11.4%,+154.6%,2,Maximum Risk,"$346,462"
Sep 18,,Wednesday,262,"$538,342",-25.4%,+188.7%,2,Maximum Risk,"$401,625"
Sep 17,,Tuesday,261,"$721,669",+23.7%,+242.6%,2,Maximum Risk,"$560,324"
Sep 16,,Monday,260,"$583,583",-71%,+231.7%,2,Maximum Risk,"$444,126"
Sep 15,,Sunday,259,"$2,011,425",-39.1%,+174.4%,2,Maximum Risk,"$1,500,867"
Sep 14,,Saturday,258,"$3,301,982",+39.7%,+142.6%,2,Maximum Risk,"$2,289,740"
Sep 13,,Friday,257,"$2,363,724","+1,161.7%",+213.5%,2,Maximum Risk,"$1,822,100"
Sep 12,,Thursday,256,"$187,342",+0.5%,-28.1%,1,Independence Day,"$187,342"
Sep 11,,Wednesday,255,"$186,490",-11.5%,-27.9%,1,Independence Day,"$186,490"
Sep 10,,Tuesday,254,"$210,661",+19.7%,-34.9%,1,Independence Day,"$210,661"
Sep 9,,Monday,253,"$175,936",-76%,-85%,1,Independence Day,"$175,936"
Sep 8,,Sunday,252,"$733,052",-46.1%,-53.8%,1,Independence Day,"$733,052"
Sep 7,,Saturday,251,"$1,361,240",+80.6%,-21.5%,1,Independence Day,"$1,361,240"
Sep 6,,Friday,250,"$753,912",+189.4%,-27.9%,1,Independence Day,"$753,912"
Sep 5,,Thursday,249,"$260,468",+0.8%,-40.9%,1,Independence Day,"$260,468"
Sep 4,,Wednesday,248,"$258,515",-20.2%,-45.4%,1,Independence Day,"$258,515"
Sep 3,,Tuesday,247,"$323,801",-72.3%,-42%,2,Independence Day,"$315,985"
Sep 2,Labor Day,Monday,246,"$1,170,304",-26.3%,+132.5%,1,Independence Day,"$1,170,304"
Sep 1,,Sunday,245,"$1,587,111",-8.5%,+22.7%,1,Independence Day,"$1,587,111"
Aug 31,,Saturday,244,"$1,733,783",+65.7%,-22%,1,Independence Day,"$1,733,783"
Aug 30,,Friday,243,"$1,046,040",+137.4%,-26.8%,1,Independence Day,"$1,046,040"
Aug 29,,Thursday,242,"$440,693",-7%,-36.7%,2,Independence Day,"$423,600"
Aug 28,,Wednesday,241,"$473,613",-15.2%,-34%,2,Independence Day,"$454,301"
Aug 27,,Tuesday,240,"$558,597",+11%,-33.7%,2,Independence Day,"$534,507"
Aug 26,,Monday,239,"$503,348",-61.1%,-32.6%,2,Independence Day,"$482,932"
Aug 25,,Sunday,238,"$1,293,719",-41.8%,-24.7%,2,Independence Day,"$1,230,542"
Aug 24,,Saturday,237,"$2,221,674",+55.5%,-15.5%,2,Independence Day,"$2,139,024"
Aug 23,,Friday,236,"$1,428,366",+105.3%,-19.7%,2,Independence Day,"$1,369,604"
Aug 22,,Thursday,235,"$695,791",-3.1%,-34.6%,2,Independence Day,"$643,963"
Aug 21,,Wednesday,234,"$718,128",-14.8%,-30.5%,2,Independence Day,"$667,190"
Aug 20,,Tuesday,233,"$842,778",+12.8%,-39.3%,2,Independence Day,"$791,149"
Aug 19,,Monday,232,"$747,062",-56.5%,-38.1%,2,Independence Day,"$699,422"
Aug 18,,Sunday,231,"$1,718,474",-34.6%,-34.5%,2,Independence Day,"$1,615,604"
Aug 17,,Saturday,230,"$2,629,005",+47.7%,-31.4%,2,Independence Day,"$2,503,355"
Aug 16,,Friday,229,"$1,779,587",+67.4%,-34.7%,2,Independence Day,"$1,692,022"
Aug 15,,Thursday,228,"$1,063,295",+2.9%,-43%,2,Independence Day,"$994,600"
Aug 14,,Wednesday,227,"$1,033,751",-25.6%,-40.6%,2,Independence Day,"$962,965"
Aug 13,,Tuesday,226,"$1,389,008",+15.1%,-26.9%,2,Independence Day,"$1,304,791"
Aug 12,,Monday,225,"$1,206,547",-54%,-31.6%,2,Independence Day,"$1,133,808"
Aug 11,,Sunday,224,"$2,623,552",-31.6%,-28.9%,2,Independence Day,"$2,446,856"
Aug 10,,Saturday,223,"$3,835,033",+40.7%,-29.4%,2,Independence Day,"$3,641,704"
Aug 9,,Friday,222,"$2,725,131",+46.1%,-25.2%,2,Independence Day,"$2,592,712"
Aug 8,,Thursday,221,"$1,865,209",+7.2%,-9.6%,3,Independence Day,"$1,610,311"
